epoch,accuracy,loss,val_accuracy,val_loss
64,0.9823411703109741,0.05568954348564148,0.9866421222686768,0.04508587345480919
65,0.9817781448364258,0.05689159408211708,0.9880239367485046,0.04029632732272148
66,0.9817781448364258,0.05852318927645683,0.973744809627533,0.08425798267126083
67,0.9826483130455017,0.054489683359861374,0.99078768491745,0.03650148957967758
68,0.9820340871810913,0.05422196164727211,0.9691386222839355,0.10596068203449249
69,0.9812151193618774,0.05781111121177673,0.99078768491745,0.03623484447598457
70,0.9825971126556396,0.054861679673194885,0.987102746963501,0.04101210832595825
71,0.9821364879608154,0.05491957068443298,0.9847996234893799,0.053453464061021805
72,0.9828530550003052,0.05453795567154884,0.9875633120536804,0.05173521488904953
73,0.984081506729126,0.0518467016518116,0.9428834915161133,0.2675532400608063
74,0.9799355268478394,0.06040959805250168,0.9866421222686768,0.046037156134843826
75,0.983620822429657,0.051116421818733215,0.9714417457580566,0.15975907444953918
76,0.9838255643844604,0.05211880803108215,0.99078768491745,0.03801722452044487
77,0.9829042553901672,0.05157268047332764,0.9852602481842041,0.05298846215009689
78,0.9830065965652466,0.05221325159072876,0.987102746963501,0.04855472594499588
79,0.9849004745483398,0.05239725112915039,0.9806540608406067,0.0637972503900528
80,0.983160138130188,0.0516497828066349,0.9866421222686768,0.04647308588027954
81,0.9825459122657776,0.05239689722657204,0.9894058108329773,0.033433206379413605
82,0.9846445322036743,0.050040390342473984,0.9857208728790283,0.04281599819660187
83,0.981522262096405,0.05902682989835739,0.9884845614433289,0.046741921454668045
84,0.9851563572883606,0.04956060275435448,0.983417809009552,0.0513896644115448
85,0.9849004745483398,0.04843699187040329,0.9903270602226257,0.03153311833739281
86,0.9845933318138123,0.046743351966142654,0.776140034198761,2.2847728729248047
87,0.9843885898590088,0.04987499490380287,0.8779364228248596,1.095611572265625
88,0.9801402688026428,0.05972004309296608,0.9368954300880432,0.3338853120803833
89,0.9858217835426331,0.04709979146718979,0.9166283011436462,0.6779038310050964
90,0.9847980737686157,0.046028558164834976,0.9792722463607788,0.07480970770120621
91,0.9849516153335571,0.04953639209270477,0.9765084981918335,0.07445379346609116
92,0.9856170415878296,0.04580021649599075,0.9838783740997314,0.04880078509449959
93,0.9856682419776917,0.04777662828564644,0.9866421222686768,0.04431184008717537
94,0.9850028157234192,0.04823559150099754,0.9912482500076294,0.03780342638492584
95,0.9857193827629089,0.04664994403719902,0.992630124092102,0.03263312205672264
96,0.98623126745224,0.04644554480910301,0.9903270602226257,0.03716577962040901
97,0.9861288666725159,0.045377276837825775,0.9917088747024536,0.03099575638771057
98,0.9854122996330261,0.04789365455508232,0.9912482500076294,0.030591126531362534
99,0.9855146408081055,0.04641813784837723,0.9917088747024536,0.031408656388521194
