label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,1214.654813529922,539.2393755420642,1153.0,162.39028620988725,441.0,156.0,187236,17.0,9.552369776996002,True
2,1187.7631578947369,551.0868421052631,2280.0,156.46052631578948,356.0,153.0,356730,17.0,9.20356037146289,True
3,306.89505637467477,459.4614050303556,1153.0,161.5975715524718,679.0,151.0,186322,17.0,9.50573950303066,True
4,1277.8066604995374,568.3098982423681,1081.0,176.8399629972248,572.0,169.0,191164,17.0,10.402350764481445,True
5,1229.032531824611,526.2644978783593,707.0,155.92079207920793,289.0,153.0,110236,17.0,9.171811298722986,True
6,1272.5558867362147,540.5543964232489,671.0,171.38152011922503,364.0,167.0,114997,17.0,10.081265889306877,True
7,317.8924395946999,448.3390491036633,1283.0,159.61262665627436,934.0,149.0,204783,17.0,9.388978038549146,True
8,337.3323699421965,450.0433526011561,346.0,141.76878612716763,277.0,138.5,49052,17.0,8.33934036037257,True
9,207.33607305936073,445.2018264840183,1095.0,149.26392694063927,316.0,146.0,163444,17.0,8.780230996456545,True
10,1071.608024691358,452.5524691358025,324.0,198.179012345679,393.0,191.0,64210,17.0,11.657588961441958,True
11,1130.829581993569,565.096463022508,311.0,158.67524115755626,367.0,152.0,49348,17.0,9.333837715095465,True
12,1056.111448834853,444.2472137791287,987.0,209.9047619047619,456.0,208.0,207176,17.0,12.347338935501599,True
13,1107.228855721393,532.2636815920398,201.0,129.6915422885572,271.0,124.0,26068,17.0,7.628914252223195,True
14,238.23480662983425,468.31491712707185,362.0,154.72099447513813,461.0,142.5,56009,17.0,9.101234969072236,True
15,380.0869565217391,417.388198757764,322.0,171.70807453416148,436.0,156.0,55290,17.0,10.10047497253832,True
16,202.1772151898734,485.35759493670884,316.0,163.03481012658227,515.0,143.0,51519,17.0,9.590282948566074,True
17,545.35,410.43636363636364,220.0,181.05,279.0,176.5,39831,17.0,10.649999999937355,True
18,240.17596566523605,475.9828326180257,233.0,144.39484978540773,280.0,140.0,33644,17.0,8.493814693209316,True
19,585.93669250646,602.2687338501293,774.0,127.56330749354005,261.0,126.0,98734,17.0,7.503723970164099,True
20,577.4124087591241,588.9197080291971,274.0,124.01459854014598,220.0,122.0,33980,17.0,7.294976384671559,True
21,1221.3898305084747,507.45762711864404,59.0,172.0677966101695,238.0,172.0,10152,17.0,10.121635094656314,True
22,221.96296296296296,491.6666666666667,81.0,164.0493827160494,242.0,161.0,13288,17.0,9.649963689122613,True
23,1233.5438596491229,489.6140350877193,57.0,192.17543859649123,310.0,187.0,10954,17.0,11.30443756443299,True
24,283.935817805383,438.0890269151139,483.0,155.74741200828157,409.0,144.0,75226,17.0,9.161612471021495,True
25,1193.2592592592594,452.98765432098764,81.0,200.74074074074073,303.0,195.0,16260,17.0,11.808278867032937,True
26,20.86602968082944,195.3279121772718,4919.0,176.40861963813782,589.0,178.0,867754,17.0,10.376977625711772,True
27,223.25316455696202,479.36708860759495,79.0,136.26582278481013,218.0,137.0,10765,17.0,8.015636634353445,True
28,1349.3235294117646,417.9117647058824,34.0,142.97058823529412,189.0,140.5,4861,17.0,8.410034602026654,True
29,436.5121951219512,423.390243902439,41.0,182.21951219512195,264.0,182.0,7471,17.0,10.718794834944124,True
30,25.0242774566474,777.7549132947977,865.0,165.88439306358381,420.0,156.0,143490,17.0,9.75790547427106,True
31,1207.6376811594203,43.768115942028984,69.0,350.536231884058,703.0,364.0,24187,17.0,20.61977834599977,True
32,1185.1881188118812,10.643564356435643,101.0,214.93069306930693,472.0,209.0,21708,17.0,12.64298194517898,True
33,265.8092105263158,431.2763157894737,152.0,149.76973684210526,346.0,140.5,22765,17.0,8.809984520072016,True
34,265.5,325.38461538461536,26.0,202.1153846153846,258.0,206.5,5255,17.0,11.889140271423278,True
35,1474.6325010950504,270.51423565484015,2283.0,210.08409986859397,624.0,219.0,479622,17.0,12.357888227491658,True
36,1055.7542372881355,452.22033898305085,118.0,194.22881355932202,293.0,195.5,22919,17.0,11.425224326951737,True
37,59.178082191780824,124.73150684931507,365.0,172.14246575342466,376.0,175.0,62832,17.0,10.12602739720071,True
38,833.5227272727273,558.5681818181819,44.0,147.45454545454547,233.0,140.0,6488,17.0,8.67379679139283,True
39,103.3045267489712,125.5048010973937,729.0,163.8820301783265,584.0,162.0,119470,17.0,9.640119422197793,True
40,1225.967741935484,12.451612903225806,93.0,212.67741935483872,387.0,212.0,19779,17.0,12.510436432563981,True
41,1193.03007518797,36.83458646616541,133.0,239.6315789473684,710.0,225.0,31871,17.0,14.095975232115226,True
42,1434.787234042553,274.73758865248226,141.0,232.7659574468085,773.0,208.0,32820,17.0,13.692115143849371,True
43,87.03960396039604,443.74257425742576,101.0,156.56435643564356,312.0,154.0,15813,17.0,9.209668025571919,True
44,376.42528735632186,628.1149425287356,87.0,195.24137931034483,367.0,193.0,16986,17.0,11.48478701818802,True
45,1387.677966101695,746.4745762711865,59.0,307.3898305084746,570.0,297.0,18136,17.0,18.08175473568626,True
46,23.952080989876265,538.9397075365579,4445.0,157.41079865016872,342.0,155.0,699691,17.0,9.259458744073106,True
47,784.3370165745856,407.0662983425414,181.0,128.5303867403315,294.0,123.0,23264,17.0,7.560610984680909,True
48,1430.6737588652481,331.45390070921985,141.0,253.87943262411346,576.0,273.0,35797,17.0,14.93408427191883,True
49,188.8996138996139,483.02702702702703,259.0,133.06949806949808,302.0,130.0,34465,17.0,7.827617533453843,True
50,42.514084507042256,757.9014084507043,142.0,167.28169014084506,282.0,164.5,23754,17.0,9.840099419991827,True
51,1438.1842105263158,348.5877192982456,114.0,226.76315789473685,592.0,216.0,25851,17.0,13.339009287847233,True
52,1205.7384615384615,15.738461538461538,65.0,223.6,482.0,204.0,14534,17.0,13.152941176393218,True
53,1185.2947368421053,23.621052631578948,95.0,211.7578947368421,567.0,206.0,20117,17.0,12.456346749152734,True
54,1145.5348837209303,567.2837209302326,215.0,157.83255813953488,331.0,152.0,33934,17.0,9.28426812580038,True
55,31.270731707317072,321.26463414634145,820.0,133.73658536585367,323.0,128.0,109664,17.0,7.866857962651,True
56,42.763636363636365,4.127272727272727,165.0,151.4969696969697,303.0,150.0,24997,17.0,8.911586452710504,True
57,1027.0754716981132,459.8301886792453,53.0,194.0188679245283,293.0,201.0,10283,17.0,11.41287458372865,True
58,1457.71875,617.625,32.0,750.8125,1607.0,696.5,24026,17.0,44.1654411762108,True
59,707.7809053670833,47.31876903686587,9521.0,145.55729440184854,394.0,145.0,1385851,17.0,8.562193788293667,True
60,595.3939393939394,770.6212121212121,132.0,275.3939393939394,662.0,270.5,36352,17.0,16.19964349366585,True
61,1398.6014234875445,213.4270462633452,281.0,216.61565836298934,469.0,215.0,60869,17.0,12.742097550689126,True
62,829.202403714832,25.932532095055997,3661.0,136.08003277792952,511.0,133.0,498189,17.0,8.004707810419356,True
63,1243.9591836734694,21.877551020408163,49.0,219.9387755102041,457.0,208.0,10777,17.0,12.937575029935903,True
64,270.7376011773363,129.4821927888153,13590.0,168.86519499632084,535.0,167.0,2294878,17.0,9.933246764431031,True
65,869.0,849.2075471698113,53.0,785.3396226415094,1222.0,762.0,41623,17.0,46.19644839040529,True
