structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"posteromedial visual area, layer 6a",0.000421875,0.000578125,0.001
"Lateral septal nucleus, rostral (rostroventral) part",0.006890625,0.006734375,0.013625
"Nucleus of the lateral olfactory tract, molecular layer",3.125e-05,0.0,3.125e-05
Reticular nucleus of the thalamus,0.0051875,0.0048125,0.01
Anteroventral preoptic nucleus,0.000234375,0.000265625,0.0005
"Lateral septal nucleus, ventral part",0.0022187500000000002,0.00196875,0.0041875
"Nucleus of the lateral olfactory tract, pyramidal layer",0.0005,0.000359375,0.000859375
"Posterolateral visual area, layer 2/3",0.0008125000000000001,0.0009375,0.00175
Nucleus sagulum,0.00034375,0.00040625000000000004,0.00075
Anteroventral periventricular nucleus,0.000734375,0.000640625,0.001375
"Retrosplenial area, dorsal part, layer 6a",0.00275,0.0028125,0.0055625
"Retrosplenial area, lateral agranular part, layer 6b",0.0001875,0.00014062500000000002,0.000328125
Barrington's nucleus,7.8125e-05,1.5625e-05,9.375e-05
"Anteromedial visual area, layer 1",0.000609375,0.00034375,0.000953125
Suprachiasmatic nucleus,0.0001875,0.000109375,0.000296875
Bed nucleus of the anterior commissure,1.5625e-05,6.25e-05,7.8125e-05
"Orbital area, ventrolateral part, layer 2/3",0.002,0.001828125,0.003828125
"Temporal association areas, layer 5",0.003453125,0.003546875,0.007
"Anterior cingulate area, ventral part, layer 2/3",0.0018437500000000001,0.00140625,0.0032500000000000003
Magnocellular nucleus,0.00125,0.001203125,0.002453125
stria terminalis,0.001046875,0.000984375,0.00203125
"Basolateral amygdalar nucleus, anterior part",0.00265625,0.002828125,0.005484375
"Prelimbic area, layer 2/3",0.001453125,0.0011875,0.0026406249999999997
"Primary visual area, layer 6b",0.000625,0.000703125,0.0013281249999999999
Magnocellular reticular nucleus,0.002125,0.001796875,0.003921875
Septofimbrial nucleus,0.0015,0.001953125,0.003453125
"Basolateral amygdalar nucleus, posterior part",0.0025625,0.0027343750000000003,0.005296875
Midbrain,0.022734375,0.025500000000000002,0.048234375
"Agranular insular area, posterior part, layer 6a",0.00153125,0.001578125,0.003109375
Supragenual nucleus,4.6875e-05,6.25e-05,0.000109375
"Primary motor area, Layer 1",0.004515625,0.004796875,0.0093125
Subgeniculate nucleus,9.375e-05,6.25e-05,0.00015625
Suprageniculate nucleus,0.000625,0.0007968750000000001,0.001421875
superior cerebelar peduncles,0.001421875,0.001421875,0.00284375
"Basomedial amygdalar nucleus, anterior part",0.002828125,0.0027343750000000003,0.0055625
"Agranular insular area, dorsal part, layer 2/3",0.003265625,0.00334375,0.006609375
"Retrosplenial area, dorsal part, layer 6b",0.000171875,0.000109375,0.00028125
Septohippocampal nucleus,0.000125,0.00015625,0.00028125000000000003
"Basomedial amygdalar nucleus, posterior part",0.002625,0.002546875,0.005171875
"Perirhinal area, layer 6a",0.000265625,0.00028125000000000003,0.000546875
superior colliculus commissure,9.375e-05,0.000125,0.00021875
