label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,178.37179487179486,335.37820512820514,156.0,879.5641025641025,1661.0,824.0,137212,15.0,58.63760683721592,True
2,125.27272727272727,355.79338842975204,121.0,929.4958677685951,1615.0,866.0,112469,15.0,61.966391184159896,True
3,174.69333333333333,346.06666666666666,75.0,651.9066666666666,864.0,659.0,48893,15.0,43.4604444441547,True
4,43.13483146067416,345.2022471910112,89.0,527.3483146067416,846.0,536.0,46934,15.0,35.15655430688173,True
5,228.15217391304347,321.2391304347826,92.0,883.2173913043479,1302.0,917.5,81256,15.0,58.881159419897315,True
6,82.01694915254237,377.4237288135593,59.0,545.5593220338983,784.0,535.0,32188,15.0,36.370621468684085,True
7,79.421875,361.859375,64.0,591.625,754.0,597.5,37864,15.0,39.44166666640372,True
8,318.34090909090907,220.5909090909091,44.0,835.0681818181819,1032.0,822.0,36743,15.0,55.671212120840984,True
9,832.0166302500606,30.218863801893665,8238.0,627.610949259529,1171.0,634.0,5170259,15.0,41.84072995035633,True
10,298.2962962962963,275.27777777777777,54.0,579.6296296296297,832.0,567.0,31300,15.0,38.64197530838437,True
11,361.7586206896552,188.58620689655172,58.0,716.7068965517242,860.0,714.5,41569,15.0,47.78045976979641,True
12,151.69767441860466,204.27906976744185,43.0,728.1627906976744,858.0,723.0,31311,15.0,48.544186046187995,True
13,670.0602409638554,1105.9277108433735,83.0,904.9277108433735,1735.0,764.0,75109,15.0,60.32851405582271,True
14,598.0443349753695,1401.2610837438424,203.0,678.8374384236453,1365.0,657.0,137804,15.0,45.25582922794131,True
15,331.2857142857143,112.46428571428571,28.0,589.7142857142857,804.0,588.5,16512,15.0,39.31428571402362,True
16,12.06825938566553,1203.0840443686006,2344.0,734.9701365187714,1051.0,749.0,1722770,15.0,48.99800910092477,True
17,1300.876712328767,349.13698630136986,73.0,1646.4520547945206,2883.0,1609.0,120191,15.0,109.76347031890295,True
18,39.23144399460189,1382.6096973202236,10374.0,913.8151147098515,1716.0,902.0,9479918,15.0,60.921007646917296,True
19,235.22857142857143,215.88571428571427,35.0,659.8857142857142,802.0,658.0,23096,15.0,43.992380952087665,True
20,1112.3529411764705,348.3382352941176,68.0,521.3088235294117,853.0,511.0,35449,15.0,34.753921568395754,True
21,1296.5806451612902,1025.8924731182797,93.0,296.7204301075269,430.0,294.0,27595,15.0,19.781362007036584,True
22,725.0119863013699,1383.5085616438357,2336.0,751.3017979452055,1573.0,770.5,1755041,15.0,50.086786529346455,True
23,36.845238095238095,348.57142857142856,84.0,450.48809523809524,664.0,444.0,37841,15.0,30.032539682339465,True
24,619.9225316455696,1322.4683544303798,1975.0,816.4136708860759,1703.0,782.0,1612417,15.0,54.427578058708875,True
25,786.2332298878014,400.7095965624254,8378.0,459.2820482215326,2016.0,428.0,3847865,15.0,30.618803214564714,True
26,587.0138787436085,803.412304196088,12321.0,593.1435760084408,1452.0,608.0,7308122,15.0,39.54290506696577,True
27,604.3170731707318,1355.1341463414635,82.0,626.0121951219512,1146.0,562.0,51333,15.0,41.73414634118519,True
28,565.5948769462582,927.1734806629835,19910.0,550.5145153189352,1059.0,556.0,10960744,15.0,36.70096768768434,True
29,562.9642857142857,44.357142857142854,28.0,574.7142857142857,721.0,568.0,16092,15.0,38.314285714030284,True
30,767.4035087719299,790.561403508772,57.0,1148.0701754385964,1791.0,1098.0,65440,15.0,76.53801169539618,True
31,1125.5227272727273,304.3693181818182,176.0,403.3181818181818,654.0,396.5,70984,15.0,26.887878787699535,True
32,1170.5294117647059,365.5098039215686,102.0,355.1666666666667,505.0,349.5,36227,15.0,23.677777777619927,True
33,222.75581395348837,326.9767441860465,86.0,751.0581395348837,1090.0,755.5,64591,15.0,50.07054263532511,True
34,1362.6891891891892,87.56756756756756,74.0,740.5540540540541,963.0,760.5,54801,15.0,49.37027026994114,True
35,297.86567164179104,452.17910447761193,67.0,840.8507462686567,1164.0,830.0,56337,15.0,56.05671641753674,True
36,1332.28,49.52,100.0,557.76,966.0,559.0,55776,15.0,37.1839999997521,True
37,1196.2592592592594,264.22222222222223,54.0,545.8703703703703,801.0,529.0,29477,15.0,36.39135802444875,True
38,186.672131147541,339.4754098360656,61.0,562.1475409836065,989.0,524.0,34291,15.0,37.47650273199059,True
39,254.21485070199722,1136.934496737196,20228.0,737.9798299386988,1407.0,738.0,14927856,15.0,49.1986553289186,True
40,1295.439024390244,1037.6178861788617,123.0,301.520325203252,870.0,260.0,37087,15.0,20.101355013416125,True
41,563.2617893345086,1252.0839576906126,13614.0,822.0440722785368,1398.0,848.0,11191308,15.0,54.8029381515371,True
42,1189.2491806263656,1058.568372177713,10984.0,617.6948288419519,979.0,639.0,6784760,15.0,41.17965525585559,True
43,1410.7076923076922,34.215384615384615,65.0,637.0153846153846,967.0,619.0,41406,15.0,42.46769230740919,True
44,184.12307692307692,975.5538461538462,65.0,880.6,1390.0,861.0,57239,15.0,58.70666666627529,True
45,49.81578947368421,350.55263157894734,38.0,487.92105263157896,647.0,495.0,18541,15.0,32.52807017522174,True
46,1457.7746876259573,922.8518742442564,4962.0,453.02398226521564,1238.0,463.0,2247905,15.0,30.2015988174797,True
47,1138.4158252248944,262.9089407013035,5447.0,330.1413622177345,781.0,322.0,1798280,15.0,22.009424147702237,True
48,596.171052631579,556.8421052631579,76.0,330.14473684210526,704.0,320.0,25091,15.0,22.009649122660285,True
49,21.91891891891892,248.02702702702703,185.0,642.8864864864864,1108.0,631.0,118934,15.0,42.85909909881337,True
50,1430.6907108239095,556.7275444264943,12380.0,722.7815024232633,1434.0,745.0,8948035,15.0,48.185433494562986,True
51,1117.5526315789473,399.89473684210526,76.0,397.86842105263156,584.0,405.0,30238,15.0,26.52456140333194,True
52,595.6105020196192,485.1581073283324,5199.0,261.17407193691093,670.0,252.0,1357844,15.0,17.411604795677984,True
53,1215.7579453067258,59.96452328159645,8118.0,468.57945306725793,1131.0,472.0,3803928,15.0,31.238630204275605,True
54,181.8,347.9,50.0,698.34,919.0,693.5,34917,15.0,46.555999999689625,True
55,314.7083333333333,449.8888888888889,72.0,760.6805555555555,1123.0,734.0,54769,15.0,50.71203703669896,True
56,1302.6625,337.4875,80.0,563.275,970.0,525.5,45062,15.0,37.551666666416324,True
57,782.8409090909091,776.0909090909091,44.0,980.8409090909091,1667.0,923.5,43157,15.0,65.38939393895801,True
58,1034.3850661309225,1117.0899045705676,5973.0,639.1849991628998,954.0,656.0,3817852,15.0,42.61233327724257,True
59,683.9302325581396,757.4651162790698,43.0,1075.3953488372092,1625.0,1033.0,46242,15.0,71.69302325533599,True
60,1282.091743119266,290.8807339449541,109.0,356.74311926605503,521.0,357.0,38885,15.0,23.78287461757845,True
61,43.584,236.56,125.0,731.584,986.0,732.0,91448,15.0,48.772266666341515,True
62,1449.7077922077922,1331.7207792207791,154.0,291.0584415584416,964.0,251.0,44823,15.0,19.403896103766748,True
63,6.7682926829268295,250.1951219512195,82.0,934.7317073170732,1659.0,887.5,76648,15.0,62.31544715405611,True
64,1437.27,1340.71,100.0,333.7,941.0,288.5,33370,15.0,22.246666666518355,True
65,352.34725196288366,681.3410064239829,11208.0,475.58226266952175,861.0,477.0,5330326,15.0,31.705484177756748,True
66,1145.686567164179,608.4477611940298,67.0,984.2686567164179,1446.0,932.0,65946,15.0,65.61791044732374,True
67,471.0286135495544,971.1100314950077,14923.0,511.66662199289686,1193.0,512.0,7635601,15.0,34.11110813263238,True
68,907.6138990026911,359.62877948393225,6317.0,380.9045432958683,1232.0,350.0,2406174,15.0,25.393636219555262,True
69,118.9247311827957,359.6989247311828,93.0,579.4731182795699,804.0,584.0,53891,15.0,38.63154121838045,True
70,797.92,735.6666666666666,75.0,765.2266666666667,1244.0,733.0,57392,15.0,51.01511111077101,True
71,1074.5714285714287,585.6122448979592,49.0,812.7551020408164,1247.0,782.0,39825,15.0,54.18367346902654,True
72,686.3409702334461,59.29601666232752,11523.0,590.7091035320663,1358.0,593.0,6806741,15.0,39.38060690187521,True
