structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Medial mammillary nucleus, medial part",0.0,0.0,0.0,0.019517,0.02037,0.039887,0.0,0.0
"Medial mammillary nucleus, median part",0.0,0.0,0.0,0.01121,0.011363,0.022573,0.0,0.0
"Medial mammillary nucleus, posterior part",0.0,0.0,0.0,0.0074529999999999,0.0073329999999999,0.0147859999999999,0.0,0.0
Medial preoptic area,0.0,12.0,12.0,0.095357,0.092475,0.187832,0.0,129.764801297648
Medial preoptic nucleus,0.0,5.0,5.0,0.0737869999999999,0.071473,0.14526,0.0,69.95648706504555
Medial pretectal area,0.0,0.0,0.0,0.0096099999999999,0.009407,0.019017,0.0,0.0
Medial septal nucleus,0.0,0.0,0.0,0.082485,0.0802519999999999,0.162737,0.0,0.0
Medial terminal nucleus of the accessory optic tract,0.0,0.0,0.0,0.010999,0.0104929999999999,0.0214919999999999,0.0,0.0
Medial vestibular nucleus,121.0,279.0,400.0,0.432841,0.398719,0.83156,279.54837919697997,699.7409202972519
Median eminence,8.0,5.0,13.0,0.0127789999999999,0.012006,0.0247849999999999,626.0270756710277,416.45843744794274
Median preoptic nucleus,0.0,0.0,0.0,0.0076599999999999,0.007548,0.015208,0.0,0.0
Mediodorsal nucleus of thalamus,0.0,0.0,0.0,0.4494229999999999,0.433625,0.8830479999999999,0.0,0.0
Medulla,355.0,1009.0,1364.0,0.938957,0.970763,1.90972,378.0790813636833,1039.3886046336747
"Medullary reticular nucleus, dorsal part",199.0,811.0,1010.0,0.272786,0.278064,0.55085,729.5095789373356,2916.5947407791014
"Medullary reticular nucleus, ventral part",32.0,213.0,245.0,0.1208549999999999,0.121691,0.2425459999999999,264.7801083943571,1750.3348645339427
Midbrain,92.0,225.0,317.0,1.6052229999999998,1.589911,3.1951339999999995,57.31290917212126,141.51735537398005
Midbrain reticular nucleus,262.0,691.0,953.0,1.300666,1.387508,2.688174,201.4352647028522,498.01514657933507
"Midbrain reticular nucleus, retrorubral area",2.0,4.0,6.0,0.04108,0.0415009999999999,0.0825809999999999,48.685491723466406,96.3832196814537
Midbrain trigeminal nucleus,0.0,1.0,1.0,0.001766,0.0019169999999999,0.0036829999999999,0.0,521.6484089723799
Motor nucleus of trigeminal,0.0,2.0,2.0,0.0928369999999999,0.086847,0.1796839999999999,0.0,23.029005031837603
Nodulus (X),3.0,14.0,17.0,0.312998,0.28722,0.6002179999999999,9.584725780995406,48.743123737901264
Nucleus accumbens,1.0,0.0,1.0,0.783863,0.734517,1.51838,1.2757331319375962,0.0
"Nucleus ambiguus, dorsal division",0.0,3.0,3.0,0.006167,0.0069489999999999,0.013116,0.0,431.7167937832844
"Nucleus ambiguus, ventral division",0.0,4.0,4.0,0.003957,0.0052889999999999,0.0092459999999999,0.0,756.2866326337826
Nucleus incertus,0.0,0.0,0.0,0.022664,0.024385,0.047049,0.0,0.0
Nucleus of Darkschewitsch,5.0,17.0,22.0,0.024055,0.024867,0.048922,207.85699438786116,683.6369485663731
Nucleus of Roller,6.0,14.0,20.0,0.008927,0.008907,0.017834,672.1182928195364,1571.7974626698103
Nucleus of reuniens,0.0,0.0,0.0,0.143054,0.145844,0.288898,0.0,0.0
Nucleus of the brachium of the inferior colliculus,0.0,0.0,0.0,0.0163169999999999,0.017591,0.0339079999999999,0.0,0.0
Nucleus of the lateral lemniscus,7.0,0.0,7.0,0.168014,0.142892,0.310906,41.66319473377219,0.0
"Nucleus of the lateral olfactory tract, layer 3",9.0,0.0,9.0,0.011103,0.0101459999999999,0.0212489999999999,810.5917319643339,0.0
"Nucleus of the lateral olfactory tract, molecular layer",1.0,0.0,1.0,0.020298,0.020277,0.040575,49.26593753079121,0.0
"Nucleus of the lateral olfactory tract, pyramidal layer",17.0,0.0,17.0,0.0286879999999999,0.0266129999999999,0.0553009999999999,592.5822643614075,0.0
Nucleus of the optic tract,0.0,0.0,0.0,0.049082,0.04589,0.094972,0.0,0.0
Nucleus of the posterior commissure,0.0,0.0,0.0,0.066497,0.0672939999999999,0.133791,0.0,0.0
Nucleus of the solitary tract,188.0,530.0,718.0,0.31922,0.301439,0.6206590000000001,588.9355303552409,1758.2330090001624
Nucleus of the trapezoid body,0.0,138.0,138.0,0.0263659999999999,0.032706,0.059072,0.0,4219.409282700422
Nucleus prepositus,0.0,2.0,2.0,0.067796,0.074153,0.141949,0.0,26.971262120210916
Nucleus raphe magnus,32.0,58.0,90.0,0.022753,0.023025,0.045778,1406.4079462048962,2519.00108577633
Nucleus raphe obscurus,5.0,4.0,9.0,0.006599,0.006541,0.0131399999999999,757.6905591756326,611.5272894052897
Nucleus raphe pallidus,0.0,1.0,1.0,0.009288,0.009299,0.018587,0.0,107.53844499408538
Nucleus raphe pontis,0.0,0.0,0.0,0.021367,0.021797,0.043164,0.0,0.0
Nucleus sagulum,0.0,0.0,0.0,0.024238,0.022373,0.046611,0.0,0.0
Nucleus x,0.0,1.0,1.0,0.008964,0.007476,0.01644,0.0,133.7613697164259
Nucleus y,0.0,0.0,0.0,0.003283,0.002607,0.0058899999999999,0.0,0.0
Oculomotor nucleus,0.0,0.0,0.0,0.0054189999999999,0.005656,0.0110749999999999,0.0,0.0
Olfactory areas,76.0,108.0,184.0,0.906578,0.935531,1.842109,83.8317276616022,115.44245995055215
Olfactory tubercle,54.0,0.0,54.0,0.693579,0.66759,1.361169,77.85702854325174,0.0
Olivary pretectal nucleus,0.0,0.0,0.0,0.012738,0.012475,0.025213,0.0,0.0
"Orbital area, lateral part, layer 1",0.0,0.0,0.0,0.0481609999999999,0.052274,0.100435,0.0,0.0
"Orbital area, lateral part, layer 2/3",0.0,0.0,0.0,0.083594,0.0891079999999999,0.172702,0.0,0.0
"Orbital area, lateral part, layer 5",0.0,0.0,0.0,0.180774,0.181551,0.362325,0.0,0.0
"Orbital area, lateral part, layer 6a",6.0,0.0,6.0,0.0855279999999999,0.0780459999999999,0.163574,70.15246468992619,0.0
"Orbital area, lateral part, layer 6b",0.0,0.0,0.0,0.008601,0.007342,0.015943,0.0,0.0
"Orbital area, medial part, layer 1",0.0,5.0,5.0,0.101766,0.1175919999999999,0.219358,0.0,42.519899312878465
"Orbital area, medial part, layer 2/3",0.0,0.0,0.0,0.074789,0.078373,0.153162,0.0,0.0
"Orbital area, medial part, layer 5",4.0,2.0,6.0,0.100032,0.095417,0.1954489999999999,39.9872040946897,20.960625465063877
"Orbital area, medial part, layer 6a",1.0,0.0,1.0,0.039776,0.03464,0.074416,25.1407884151247,0.0
"Orbital area, medial part, layer 6b",0.0,0.0,0.0,0.00085,0.000704,0.0015539999999999,0.0,0.0
"Orbital area, ventrolateral part, layer 1",0.0,1.0,1.0,0.0501249999999999,0.063154,0.1132789999999999,0.0,15.834309782436582
"Orbital area, ventrolateral part, layer 2/3",0.0,0.0,0.0,0.072519,0.082687,0.155206,0.0,0.0
"Orbital area, ventrolateral part, layer 5",0.0,0.0,0.0,0.0908129999999999,0.097172,0.1879849999999999,0.0,0.0
"Orbital area, ventrolateral part, layer 6a",3.0,0.0,3.0,0.04238,0.040243,0.082623,70.78810759792354,0.0
"Orbital area, ventrolateral part, layer 6b",0.0,0.0,0.0,0.001984,0.0017109999999999,0.003695,0.0,0.0
Pallidum,4.0,1.0,5.0,0.2282779999999999,0.2182359999999999,0.4465139999999999,17.522494502317358,4.582195421470337
Parabigeminal nucleus,0.0,0.0,0.0,0.010713,0.0110809999999999,0.021794,0.0,0.0
Parabrachial nucleus,28.0,33.0,61.0,0.1679169999999999,0.175458,0.343375,166.7490486371244,188.07919844065245
Paracentral nucleus,0.0,1.0,1.0,0.0814749999999999,0.0842629999999999,0.165738,0.0,11.86760499863524
Parafascicular nucleus,0.0,0.0,0.0,0.129872,0.135165,0.2650369999999999,0.0,0.0
Paraflocculus,0.0,0.0,0.0,0.53682,0.4737969999999999,1.010617,0.0,0.0
"Paragigantocellular reticular nucleus, dorsal part",14.0,24.0,38.0,0.06412,0.072283,0.136403,218.3406113537118,332.02827774165434
"Paragigantocellular reticular nucleus, lateral part",342.0,1144.0,1486.0,0.140323,0.171174,0.311497,2437.234095622243,6683.257971420893
Paramedian lobule,1.0,0.0,1.0,0.795515,0.704592,1.500107,1.2570473215464197,0.0
Paranigral nucleus,0.0,0.0,0.0,0.0053219999999999,0.005696,0.011018,0.0,0.0
Parapyramidal nucleus,8.0,128.0,136.0,0.020783,0.0271019999999999,0.047885,384.92999085791274,4722.898679064293
Parasolitary nucleus,0.0,33.0,33.0,0.012397,0.0126679999999999,0.0250649999999999,0.0,2604.988948531754
Parastrial nucleus,0.0,0.0,0.0,0.0154069999999999,0.0154069999999999,0.0308139999999999,0.0,0.0
Parasubiculum,0.0,0.0,0.0,0.1877029999999999,0.1846549999999999,0.3723579999999999,0.0,0.0
Parasubthalamic nucleus,17.0,28.0,45.0,0.02869,0.029386,0.058076,592.5409550365981,952.8346831824679
Parataenial nucleus,0.0,0.0,0.0,0.084462,0.084507,0.1689689999999999,0.0,0.0
Paratrigeminal nucleus,33.0,3.0,36.0,0.0297979999999999,0.0280039999999999,0.0578019999999999,1107.4568763004265,107.12755320668514
Paratrochlear nucleus,0.0,0.0,0.0,0.002584,0.002823,0.005407,0.0,0.0
Paraventricular hypothalamic nucleus,34.0,81.0,115.0,0.053245,0.051569,0.1048139999999999,638.5576110432904,1570.7110861176288
"Paraventricular hypothalamic nucleus, descending division",55.0,278.0,333.0,0.04136,0.039992,0.081352,1329.787234042553,6951.390278055611
Paraventricular nucleus of the thalamus,0.0,0.0,0.0,0.133371,0.131689,0.2650599999999999,0.0,0.0
Parvicellular motor 5 nucleus,5.0,4.0,9.0,0.014424,0.013562,0.0279859999999999,346.6444814198558,294.9417490045716
Parvicellular reticular nucleus,334.0,276.0,610.0,0.7305539999999999,0.742993,1.473547,457.1872852657025,371.47052529431636
Pedunculopontine nucleus,127.0,275.0,402.0,0.213586,0.209917,0.4235029999999999,594.6082608410663,1310.0415878656802
Periaqueductal gray,25.0,264.0,289.0,0.951852,1.003171,1.955023,26.264587351815198,263.1655021925474
Perifornical nucleus,6.0,12.0,18.0,0.053932,0.05153,0.105462,111.2512052213899,232.87405394915584
Peripeduncular nucleus,0.0,0.0,0.0,0.015592,0.013921,0.0295129999999999,0.0,0.0
Perireunensis nucleus,0.0,1.0,1.0,0.0463849999999999,0.047337,0.093722,0.0,21.12512411010415
"Perirhinal area, layer 1",0.0,0.0,0.0,0.03195,0.0374269999999999,0.069377,0.0,0.0
"Perirhinal area, layer 2/3",0.0,0.0,0.0,0.046027,0.052502,0.098529,0.0,0.0
"Perirhinal area, layer 5",0.0,0.0,0.0,0.022442,0.0256279999999999,0.04807,0.0,0.0
"Perirhinal area, layer 6a",0.0,0.0,0.0,0.006252,0.007941,0.014193,0.0,0.0
"Perirhinal area, layer 6b",0.0,0.0,0.0,0.001482,0.001877,0.003359,0.0,0.0
Peritrigeminal zone,24.0,13.0,37.0,0.104019,0.0869819999999999,0.1910009999999999,230.72707870677473,149.45620933066627
"Periventricular hypothalamic nucleus, anterior part",0.0,0.0,0.0,0.014946,0.014299,0.029245,0.0,0.0
"Periventricular hypothalamic nucleus, intermediate part",0.0,2.0,2.0,0.0544189999999999,0.052808,0.1072269999999999,0.0,37.873049537948795
"Periventricular hypothalamic nucleus, posterior part",0.0,0.0,0.0,0.014516,0.0144289999999999,0.028945,0.0,0.0
"Periventricular hypothalamic nucleus, preoptic part",0.0,0.0,0.0,0.025872,0.0258,0.0516719999999999,0.0,0.0
Piriform area,163.0,4.0,167.0,2.76945,2.829923,5.599373,58.85645164202278,1.4134660201001936
Piriform-amygdalar area,46.0,0.0,46.0,0.200453,0.150893,0.351346,229.48022728519902,0.0
Pons,149.0,304.0,453.0,0.759118,0.733115,1.492233,196.280420171831,414.66891278994433
Pontine central gray,3.0,98.0,101.0,0.12061,0.133604,0.254214,24.87355940635105,733.5109727253675
Pontine gray,0.0,14.0,14.0,0.172396,0.167384,0.3397799999999999,0.0,83.64001338240215
Pontine reticular nucleus,519.0,762.0,1281.0,0.648666,0.612414,1.26108,800.1035972287742,1244.2563363998863
"Pontine reticular nucleus, caudal part",338.0,666.0,1004.0,0.648659,0.682805,1.331464,521.0750178445069,975.3882880178089
Posterior amygdalar nucleus,3.0,0.0,3.0,0.1971649999999999,0.1419959999999999,0.3391609999999999,15.215682296553656,0.0
"Posterior auditory area, layer 1",0.0,0.0,0.0,0.024054,0.0204969999999999,0.0445509999999999,0.0,0.0
"Posterior auditory area, layer 2/3",0.0,0.0,0.0,0.0274449999999999,0.023201,0.050646,0.0,0.0
"Posterior auditory area, layer 4",0.0,0.0,0.0,0.01209,0.0105119999999999,0.0226019999999999,0.0,0.0
"Posterior auditory area, layer 5",0.0,1.0,1.0,0.026732,0.0234909999999999,0.050223,0.0,42.56949470009809
"Posterior auditory area, layer 6a",0.0,0.0,0.0,0.010634,0.009663,0.020297,0.0,0.0
"Posterior auditory area, layer 6b",0.0,0.0,0.0,0.002338,0.002136,0.004474,0.0,0.0
Posterior complex of the thalamus,0.0,0.0,0.0,0.343538,0.3807649999999999,0.7243029999999999,0.0,0.0
Posterior hypothalamic nucleus,4.0,22.0,26.0,0.166759,0.180315,0.347074,23.986711361905506,122.00870698499847
Posterior intralaminar thalamic nucleus,0.0,0.0,0.0,0.044036,0.044656,0.088692,0.0,0.0
Posterior limiting nucleus of the thalamus,0.0,0.0,0.0,0.051356,0.0581239999999999,0.10948,0.0,0.0
Posterior pretectal nucleus,0.0,0.0,0.0,0.035716,0.034691,0.070407,0.0,0.0
Posterior triangular thalamic nucleus,0.0,0.0,0.0,0.06858,0.078265,0.146845,0.0,0.0
Posterodorsal preoptic nucleus,0.0,0.0,0.0,0.002137,0.002143,0.00428,0.0,0.0
Posterodorsal tegmental nucleus,0.0,0.0,0.0,0.010888,0.012131,0.0230189999999999,0.0,0.0
"Posterolateral visual area, layer 1",0.0,0.0,0.0,0.03839,0.037825,0.076215,0.0,0.0
"Posterolateral visual area, layer 2/3",0.0,0.0,0.0,0.036363,0.036461,0.072824,0.0,0.0
"Posterolateral visual area, layer 4",0.0,0.0,0.0,0.0059419999999999,0.005958,0.0118999999999999,0.0,0.0
"Posterolateral visual area, layer 5",0.0,0.0,0.0,0.0354579999999999,0.035517,0.070975,0.0,0.0
"Posterolateral visual area, layer 6a",0.0,0.0,0.0,0.01376,0.01343,0.02719,0.0,0.0
"Posterolateral visual area, layer 6b",0.0,0.0,0.0,0.0010789999999999,0.001063,0.002142,0.0,0.0
Postpiriform transition area,0.0,0.0,0.0,0.417124,0.3087419999999999,0.7258659999999999,0.0,0.0
"Postrhinal area, layer 1",0.0,0.0,0.0,0.0535229999999999,0.061499,0.1150219999999999,0.0,0.0
"Postrhinal area, layer 2/3",0.0,0.0,0.0,0.066462,0.077358,0.14382,0.0,0.0
"Postrhinal area, layer 4",0.0,0.0,0.0,0.009117,0.009908,0.019025,0.0,0.0
"Postrhinal area, layer 5",0.0,0.0,0.0,0.053383,0.060396,0.1137789999999999,0.0,0.0
"Postrhinal area, layer 6a",0.0,0.0,0.0,0.0225749999999999,0.024697,0.0472719999999999,0.0,0.0
"Postrhinal area, layer 6b",0.0,0.0,0.0,0.004004,0.004332,0.008336,0.0,0.0
Postsubiculum,0.0,0.0,0.0,0.1696629999999999,0.1491279999999999,0.3187909999999999,0.0,0.0
Precommissural nucleus,0.0,0.0,0.0,0.031819,0.031177,0.062996,0.0,0.0
"Prelimbic area, layer 1",0.0,0.0,0.0,0.119435,0.122876,0.242311,0.0,0.0
"Prelimbic area, layer 2/3",0.0,0.0,0.0,0.095681,0.094182,0.189863,0.0,0.0
"Prelimbic area, layer 5",730.0,355.0,1085.0,0.2261109999999999,0.203014,0.429125,3228.5028149891,1748.647876501128
"Prelimbic area, layer 6a",142.0,86.0,228.0,0.1169159999999999,0.094608,0.211524,1214.5471962776705,909.0140368679182
"Prelimbic area, layer 6b",0.0,0.0,0.0,0.005879,0.0045569999999999,0.0104359999999999,0.0,0.0
Preparasubthalamic nucleus,0.0,0.0,0.0,0.0021019999999999,0.002029,0.0041309999999999,0.0,0.0
Presubiculum,0.0,0.0,0.0,0.1633919999999999,0.158328,0.32172,0.0,0.0
"Primary auditory area, layer 1",0.0,0.0,0.0,0.0643,0.060487,0.124787,0.0,0.0
"Primary auditory area, layer 2/3",0.0,0.0,0.0,0.076836,0.0716499999999999,0.148486,0.0,0.0
"Primary auditory area, layer 4",0.0,0.0,0.0,0.036923,0.034217,0.07114,0.0,0.0
"Primary auditory area, layer 5",0.0,14.0,14.0,0.1091859999999999,0.100882,0.2100679999999999,0.0,138.77599571776926
"Primary auditory area, layer 6a",0.0,0.0,0.0,0.045167,0.041677,0.086844,0.0,0.0
"Primary auditory area, layer 6b",0.0,0.0,0.0,0.008136,0.007597,0.0157329999999999,0.0,0.0
"Primary motor area, Layer 1",6.0,0.0,6.0,0.3355579999999999,0.326906,0.6624639999999999,17.880664445490797,0.0
"Primary motor area, Layer 2/3",20.0,32.0,52.0,0.795323,0.7386499999999999,1.533973,25.147015740774503,43.322277127191505
"Primary motor area, Layer 5",2366.0,1985.0,4351.0,0.6656639999999999,0.582924,1.2485879999999998,3554.345735986925,3405.2466530799898
"Primary motor area, Layer 6a",746.0,988.0,1734.0,0.630595,0.521982,1.152577,1183.0096971907483,1892.785574981513
"Primary motor area, Layer 6b",0.0,0.0,0.0,0.0435269999999999,0.0362489999999999,0.0797759999999999,0.0,0.0
"Primary somatosensory area, barrel field, layer 1",0.0,0.0,0.0,0.213492,0.177803,0.3912949999999999,0.0,0.0
"Primary somatosensory area, barrel field, layer 2/3",0.0,0.0,0.0,0.331638,0.279626,0.611264,0.0,0.0
"Primary somatosensory area, barrel field, layer 4",20.0,8.0,28.0,0.247967,0.213535,0.4615019999999999,80.65589372779442,37.464584260191536
"Primary somatosensory area, barrel field, layer 5",461.0,247.0,708.0,0.225631,0.1958329999999999,0.4214639999999999,2043.158963085746,1261.2787426021157
"Primary somatosensory area, barrel field, layer 6a",1.0,0.0,1.0,0.251012,0.21982,0.470832,3.983873280958679,0.0
"Primary somatosensory area, barrel field, layer 6b",0.0,0.0,0.0,0.029042,0.025102,0.054144,0.0,0.0
"Primary somatosensory area, lower limb, layer 1",0.0,0.0,0.0,0.081817,0.0707469999999999,0.1525639999999999,0.0,0.0
"Primary somatosensory area, lower limb, layer 2/3",0.0,15.0,15.0,0.138439,0.12133,0.259769,0.0,123.62977004862772
"Primary somatosensory area, lower limb, layer 4",94.0,294.0,388.0,0.0512339999999999,0.045493,0.096727,1834.7191318265252,6462.5326973380525
"Primary somatosensory area, lower limb, layer 5",1239.0,690.0,1929.0,0.102853,0.093681,0.196534,12046.318532274217,7365.420949819067
"Primary somatosensory area, lower limb, layer 6a",1.0,1.0,2.0,0.1095999999999999,0.102882,0.212482,9.124087591240883,9.719873252852782
"Primary somatosensory area, lower limb, layer 6b",0.0,0.0,0.0,0.0113239999999999,0.010601,0.021925,0.0,0.0
"Primary somatosensory area, mouth, layer 1",0.0,0.0,0.0,0.174371,0.1709439999999999,0.345315,0.0,0.0
"Primary somatosensory area, mouth, layer 2/3",0.0,1.0,1.0,0.310857,0.304025,0.6148819999999999,0.0,3.289203190527095
"Primary somatosensory area, mouth, layer 4",0.0,0.0,0.0,0.1881179999999999,0.18158,0.3696979999999999,0.0,0.0
"Primary somatosensory area, mouth, layer 5",54.0,131.0,185.0,0.23889,0.2279999999999999,0.4668899999999999,226.04546025367324,574.5614035087722
"Primary somatosensory area, mouth, layer 6a",3.0,6.0,9.0,0.334294,0.3065279999999999,0.640822,8.974136538496055,19.574068274350147
"Primary somatosensory area, mouth, layer 6b",0.0,0.0,0.0,0.0241919999999999,0.021738,0.04593,0.0,0.0
"Primary somatosensory area, nose, layer 1",0.0,0.0,0.0,0.091248,0.0865659999999999,0.1778139999999999,0.0,0.0
"Primary somatosensory area, nose, layer 2/3",0.0,0.0,0.0,0.130459,0.1214239999999999,0.2518829999999999,0.0,0.0
"Primary somatosensory area, nose, layer 4",0.0,1.0,1.0,0.103055,0.094327,0.197382,0.0,10.601418469791259
"Primary somatosensory area, nose, layer 5",54.0,58.0,112.0,0.103604,0.0949479999999999,0.198552,521.2153970889154,610.8606816362648
"Primary somatosensory area, nose, layer 6a",4.0,7.0,11.0,0.146682,0.137509,0.2841909999999999,27.269876331110837,50.90575889578137
"Primary somatosensory area, nose, layer 6b",0.0,0.0,0.0,0.009781,0.009575,0.0193559999999999,0.0,0.0
"Primary somatosensory area, trunk, layer 1",1.0,0.0,1.0,0.053987,0.049399,0.103386,18.522977753903717,0.0
"Primary somatosensory area, trunk, layer 2/3",3.0,6.0,9.0,0.081688,0.072396,0.154084,36.72510038194105,82.8775070445881
"Primary somatosensory area, trunk, layer 4",10.0,48.0,58.0,0.025238,0.021528,0.046766,396.2279102940011,2229.6544035674474
"Primary somatosensory area, trunk, layer 5",637.0,450.0,1087.0,0.056291,0.049289,0.10558,11316.196194773587,9129.826127533526
"Primary somatosensory area, trunk, layer 6a",6.0,9.0,15.0,0.038967,0.033,0.071967,153.9764416044345,272.7272727272727
"Primary somatosensory area, trunk, layer 6b",0.0,0.0,0.0,0.005892,0.004882,0.0107739999999999,0.0,0.0
"Primary somatosensory area, unassigned, layer 1",0.0,0.0,0.0,0.044399,0.035454,0.079853,0.0,0.0
"Primary somatosensory area, unassigned, layer 2/3",0.0,0.0,0.0,0.0767149999999999,0.059189,0.135904,0.0,0.0
"Primary somatosensory area, unassigned, layer 4",0.0,0.0,0.0,0.0396549999999999,0.030191,0.0698459999999999,0.0,0.0
"Primary somatosensory area, unassigned, layer 5",78.0,99.0,177.0,0.053784,0.0412229999999999,0.095007,1450.2454261490407,2401.571937995785
"Primary somatosensory area, unassigned, layer 6a",0.0,5.0,5.0,0.06414,0.050711,0.114851,0.0,98.59793733115103
"Primary somatosensory area, unassigned, layer 6b",0.0,0.0,0.0,0.005566,0.004605,0.010171,0.0,0.0
"Primary somatosensory area, upper limb, layer 1",5.0,0.0,5.0,0.129437,0.0989869999999999,0.228424,38.62883101431584,0.0
"Primary somatosensory area, upper limb, layer 2/3",15.0,0.0,15.0,0.2307759999999999,0.172117,0.4028929999999999,64.99809338926062,0.0
"Primary somatosensory area, upper limb, layer 4",7.0,10.0,17.0,0.1099329999999999,0.08191,0.1918429999999999,63.675147589895715,122.08521548040532
"Primary somatosensory area, upper limb, layer 5",1401.0,709.0,2110.0,0.1642249999999999,0.1246299999999999,0.288855,8530.978840006095,5688.838963331466
"Primary somatosensory area, upper limb, layer 6a",10.0,125.0,135.0,0.210259,0.164295,0.374554,47.56038980495484,760.8265619769318
"Primary somatosensory area, upper limb, layer 6b",0.0,0.0,0.0,0.01735,0.0142519999999999,0.031602,0.0,0.0
"Primary visual area, layer 1",0.0,0.0,0.0,0.296435,0.2682549999999999,0.5646899999999999,0.0,0.0
"Primary visual area, layer 2/3",0.0,0.0,0.0,0.383196,0.333119,0.716315,0.0,0.0
"Primary visual area, layer 4",0.0,0.0,0.0,0.163924,0.141613,0.3055369999999999,0.0,0.0
"Primary visual area, layer 5",0.0,0.0,0.0,0.227097,0.198255,0.4253519999999999,0.0,0.0
"Primary visual area, layer 6a",0.0,0.0,0.0,0.148995,0.129735,0.27873,0.0,0.0
"Primary visual area, layer 6b",0.0,0.0,0.0,0.023462,0.0201739999999999,0.0436359999999999,0.0,0.0
Principal sensory nucleus of the trigeminal,43.0,14.0,57.0,0.1841539999999999,0.189858,0.374012,233.5002226397473,73.73932096619579
Prosubiculum,0.0,0.0,0.0,0.230601,0.201603,0.432204,0.0,0.0
Pyramus (VIII),0.0,86.0,86.0,0.164383,0.154809,0.319192,0.0,555.5232576917363
Red nucleus,199.0,885.0,1084.0,0.19991,0.2232279999999999,0.423138,995.4479515782102,3964.5564176537014
Reticular nucleus of the thalamus,0.0,0.0,0.0,0.335893,0.3360309999999999,0.671924,0.0,0.0
Retrochiasmatic area,1.0,2.0,3.0,0.053279,0.0453,0.098579,18.7691210420616,44.150110375275936
Retroparafascicular nucleus,0.0,0.0,0.0,0.016279,0.016222,0.032501,0.0,0.0
"Retrosplenial area, dorsal part, layer 1",0.0,0.0,0.0,0.186546,0.213219,0.399765,0.0,0.0
"Retrosplenial area, dorsal part, layer 2/3",0.0,0.0,0.0,0.2097979999999999,0.236862,0.4466599999999999,0.0,0.0
"Retrosplenial area, dorsal part, layer 5",72.0,334.0,406.0,0.2260269999999999,0.249351,0.4753779999999999,318.5460144142073,1339.4772830267375
"Retrosplenial area, dorsal part, layer 6a",36.0,94.0,130.0,0.128747,0.13626,0.265007,279.6181658601754,689.857625128431
"Retrosplenial area, dorsal part, layer 6b",0.0,0.0,0.0,0.005468,0.005567,0.011035,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 1",0.0,0.0,0.0,0.119034,0.139295,0.258329,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 2/3",0.0,0.0,0.0,0.137732,0.155904,0.293636,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 5",630.0,708.0,1338.0,0.12728,0.141676,0.268956,4949.717159019485,4997.317823766905
"Retrosplenial area, lateral agranular part, layer 6a",84.0,127.0,211.0,0.066435,0.0687349999999999,0.1351699999999999,1264.393768344999,1847.675856550523
"Retrosplenial area, lateral agranular part, layer 6b",0.0,1.0,1.0,0.00582,0.005996,0.011816,0.0,166.77785190126752
"Retrosplenial area, ventral part, layer 1",0.0,0.0,0.0,0.200657,0.198381,0.399038,0.0,0.0
"Retrosplenial area, ventral part, layer 2/3",0.0,0.0,0.0,0.2151509999999999,0.2093489999999999,0.4245,0.0,0.0
"Retrosplenial area, ventral part, layer 5",0.0,2.0,2.0,0.338922,0.3238399999999999,0.662762,0.0,6.175889328063243
"Retrosplenial area, ventral part, layer 6a",0.0,1.0,1.0,0.124342,0.1211209999999999,0.245463,0.0,8.256206603314048
"Retrosplenial area, ventral part, layer 6b",0.0,0.0,0.0,0.0095009999999999,0.008993,0.0184939999999999,0.0,0.0
Rhomboid nucleus,0.0,0.0,0.0,0.039436,0.0399879999999999,0.079424,0.0,0.0
Rostral linear nucleus raphe,2.0,1.0,3.0,0.011172,0.011323,0.022495,179.01897601145723,88.31581736288969
"Rostrolateral area, layer 1",0.0,0.0,0.0,0.041252,0.034248,0.0755,0.0,0.0
"Rostrolateral area, layer 2/3",0.0,0.0,0.0,0.0567859999999999,0.046444,0.1032299999999999,0.0,0.0
"Rostrolateral area, layer 4",0.0,0.0,0.0,0.026359,0.0213779999999999,0.047737,0.0,0.0
"Rostrolateral area, layer 5",2.0,9.0,11.0,0.040568,0.032809,0.073377,49.299940840070995,274.31497454966626
"Rostrolateral area, layer 6a",0.0,0.0,0.0,0.024016,0.0194769999999999,0.043493,0.0,0.0
"Rostrolateral area, layer 6b",0.0,0.0,0.0,0.004508,0.003629,0.008137,0.0,0.0
"Secondary motor area, layer 1",0.0,2.0,2.0,0.597955,0.618972,1.216927,0.0,3.231163929870818
"Secondary motor area, layer 2/3",3.0,12.0,15.0,0.855096,0.865039,1.720135,3.5083780066799517,13.872206917838387
"Secondary motor area, layer 5",1382.0,3043.0,4425.0,0.909953,0.855301,1.765254,1518.7597601194786,3557.811811280473
"Secondary motor area, layer 6a",2096.0,696.0,2792.0,0.527644,0.448827,0.976471,3972.3753136584514,1550.7088477297489
"Secondary motor area, layer 6b",0.0,0.0,0.0,0.0180619999999999,0.014965,0.033027,0.0,0.0
Septofimbrial nucleus,0.0,0.0,0.0,0.1348079999999999,0.1244059999999999,0.2592139999999999,0.0,0.0
Septohippocampal nucleus,0.0,0.0,0.0,0.007474,0.0072939999999999,0.014768,0.0,0.0
