label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,939.2307692307693,112.71468531468531,715.0,163.74125874125875,690.0,151.0,117075,56.0,2.9239510489458276,True
2,948.5880281690141,32.728873239436616,284.0,135.35211267605635,324.0,133.0,38440,56.0,2.4170020120681186,True
3,158.94202898550725,388.57971014492756,69.0,182.79710144927537,312.0,176.0,12613,56.0,3.264233954445517,True
4,619.0379746835443,231.44303797468353,79.0,193.22784810126583,300.0,193.0,15265,56.0,3.4504972875164426,True
5,969.0129032258064,103.95483870967742,155.0,187.74193548387098,481.0,166.0,29100,56.0,3.352534562205995,True
6,102.1923076923077,344.1730769230769,52.0,115.4423076923077,192.0,107.5,6003,56.0,2.061469780216099,True
7,618.14,109.24,50.0,187.86,376.0,182.5,9393,56.0,3.354642857136867,True
8,833.4871794871794,118.82051282051282,39.0,158.82051282051282,249.0,161.0,6194,56.0,2.8360805860755214,True
9,997.457627118644,301.79661016949154,59.0,229.67796610169492,347.0,227.0,13551,56.0,4.101392251808656,True
10,323.75681341719076,563.8909853249476,477.0,255.59748427672955,435.0,254.0,121920,56.0,4.564240790647734,True
11,1249.542600896861,781.3318385650224,223.0,130.33632286995515,272.0,133.0,29065,56.0,2.3274343369593287,True
12,955.6726457399103,47.88789237668161,223.0,122.24663677130044,236.0,117.0,27261,56.0,2.182975656626467,True
13,826.34375,99.0,32.0,815.96875,1353.0,897.5,26111,56.0,14.570870535688266,True
14,48.44938529950301,465.5983520795187,7646.0,185.9856133926236,501.0,183.0,1422046,56.0,3.321171667719491,True
15,1122.21875,941.8958333333334,96.0,158.78125,326.0,152.0,15243,56.0,2.835379464280651,True
16,818.0526315789474,157.18421052631578,38.0,182.52631578947367,293.0,173.5,6936,56.0,3.259398496234781,True
17,1383.4653465346535,752.1188118811881,101.0,270.5247524752475,457.0,270.0,27323,56.0,4.8307991513350785,True
18,920.926517571885,108.10862619808307,313.0,131.12779552715654,224.0,131.0,41043,56.0,2.341567777266471,True
19,1440.8771535580524,244.10337078651685,4005.0,221.76504369538077,569.0,221.0,888169,56.0,3.9600900659818707,True
20,1259.45,639.5928571428572,700.0,393.31714285714287,811.0,393.5,275322,56.0,7.023520408150723,True
21,417.68043087971273,568.6947935368044,557.0,255.53859964093357,538.0,256.0,142335,56.0,4.563189279294236,True
22,1265.443729903537,768.7652733118971,311.0,168.97106109324758,305.0,167.0,52550,56.0,3.0173403766597473,True
23,462.39256198347107,621.8710500729218,8228.0,308.6970102090423,738.0,305.0,2539959,56.0,5.512446610865911,True
24,1225.959940652819,662.1528189910979,674.0,440.393175074184,810.0,429.5,296825,56.0,7.864163840596385,True
25,238.79166666666666,583.8055555555555,72.0,358.09722222222223,588.0,348.5,25783,56.0,6.394593253956835,True
26,304.6808510638298,348.4255319148936,47.0,210.48936170212767,321.0,209.0,9893,56.0,3.7587386018169964,True
27,440.7027027027027,723.027027027027,37.0,320.1621621621622,542.0,319.0,11846,56.0,5.717181467171258,True
28,170.86170212765958,590.8617021276596,94.0,341.6489361702128,536.0,347.0,32115,56.0,6.100873860171476,True
29,1195.6158192090395,797.4463276836158,177.0,154.06214689265536,289.0,151.0,27269,56.0,2.7511097659353614,True
30,842.4,29.16,25.0,150.72,219.0,157.0,3768,56.0,2.6914285714237653,True
31,118.20689655172414,340.44827586206895,29.0,230.3448275862069,465.0,219.0,6680,56.0,4.113300492603492,True
32,1277.6448598130842,449.22429906542055,107.0,255.37383177570092,424.0,249.0,27325,56.0,4.560246995986516,True
33,1334.519313304721,800.0987124463519,466.0,104.40557939914163,235.0,104.0,48653,56.0,1.864385346409914,False
34,842.8125,81.28125,32.0,136.15625,226.0,134.5,4357,56.0,2.4313616071385153,True
35,55.170342205323195,964.6242078580482,7890.0,198.84321926489227,437.0,200.5,1568873,56.0,3.550771772581021,True
36,840.3353973168215,479.7605779153767,969.0,303.3921568627451,619.0,318.0,293987,56.0,5.417717086825059,True
37,715.7560975609756,132.6829268292683,41.0,181.29268292682926,259.0,179.0,7433,56.0,3.2373693379733126,True
38,200.32478632478632,549.6068376068376,117.0,318.3931623931624,498.0,308.0,37252,56.0,5.685592185582033,True
39,114.73333333333333,569.8111111111111,90.0,352.7,579.0,353.0,31743,56.0,6.298214285703039,True
