label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,2260.714953271028,1525.4345794392523,642.0,290.90031152647975,1199.0,178.5,186758,68.0,4.277945757736058,True
2,2583.849673202614,1221.111111111111,612.0,513.3300653594771,2156.0,247.5,314158,68.0,7.548971549392974,True
3,545.8485838779957,1196.4684095860566,918.0,448.6917211328976,2124.0,185.5,411899,68.0,6.598407663709379,True
4,529.3462033462033,1039.3719433719434,777.0,774.3835263835264,3591.0,217.0,601696,68.0,11.38799303503511,True
5,807.1147327249022,1242.9256844850065,767.0,245.870925684485,849.0,203.0,188583,68.0,3.615748907119462,True
6,2519.8833592534993,1159.7262830482116,643.0,821.99066874028,2845.0,569.0,528540,68.0,12.088098069692222,True
7,2634.1755888650964,1226.083511777302,467.0,901.1241970021413,2637.0,563.0,420825,68.0,13.25182642648259,True
8,2531.555107526882,1228.6922043010752,744.0,487.0389784946237,1607.0,370.0,362357,68.0,7.16233791902805,True
9,2478.9637774902976,1172.7244501940493,773.0,717.1824062095731,3021.0,346.0,554382,68.0,10.54680009130174,True
10,2695.8352745424295,1147.667221297837,601.0,748.1214642262895,2712.0,352.0,449621,68.0,11.001786238605725,True
11,453.93939393939394,1027.8299663299663,594.0,956.8535353535353,4095.0,371.5,568371,68.0,14.071375519884239,True
12,451.5267175572519,1072.3040712468194,786.0,591.7353689567431,2583.0,287.0,465104,68.0,8.701990719939307,True
13,268.1303116147309,1025.284702549575,706.0,255.47308781869688,777.0,204.0,180364,68.0,3.756957173798841,True
14,2117.453237410072,1476.0557553956835,556.0,358.58812949640287,1037.0,225.0,199375,68.0,5.273354845527582,True
15,2724.322777101096,1259.8294762484775,821.0,558.305724725944,1798.0,417.0,458369,68.0,8.21037830478122,True
16,495.3533619456366,1071.9184549356223,699.0,581.2789699570816,1705.0,324.0,406314,68.0,8.5482201464151,True
17,720.5457516339869,1357.3398692810458,306.0,319.5882352941176,924.0,263.0,97794,68.0,4.699826989612466,True
18,2496.4424242424243,1196.4833333333333,660.0,525.4621212121212,1456.0,376.5,346805,68.0,7.7273841354610076,True
19,2623.2325925925925,1166.5274074074075,675.0,925.2814814814815,2902.0,795.0,624565,68.0,13.607080610001775,True
20,2249.1887550200804,1508.136546184739,249.0,368.9156626506024,763.0,349.0,91860,68.0,5.425230333089116,True
21,2656.208955223881,1245.049040511727,938.0,625.8933901918977,2636.0,245.0,587088,68.0,9.204314561632017,True
22,2511.1439393939395,1215.909090909091,396.0,541.9343434343434,1332.0,498.5,214606,68.0,7.969622697552153,True
23,424.69717138103164,320.21131447587356,601.0,256.5557404326123,492.0,253.0,154190,68.0,3.772878535768162,True
24,580.9312169312169,1068.5291005291006,189.0,850.7724867724868,1609.0,907.0,160796,68.0,12.511360099576995,True
25,736.8325722983258,1403.8934550989345,657.0,275.4261796042618,604.0,263.0,180955,68.0,4.0503849941743635,True
26,2031.4932126696833,190.7737556561086,221.0,212.66968325791856,477.0,208.0,47000,68.0,3.127495342023615,True
27,2468.128078817734,1349.1871921182267,203.0,591.4679802955665,1677.0,538.0,120068,68.0,8.698058533745538,True
28,990.1592920353983,1355.5973451327434,226.0,391.0619469026549,714.0,387.5,88380,68.0,5.750910983854115,True
29,466.29411764705884,1007.3198529411765,272.0,364.8602941176471,859.0,324.0,99242,68.0,5.365592560545743,True
30,957.2774566473988,1331.9306358381502,173.0,453.95953757225436,1015.0,396.0,78535,68.0,6.675875552523335,True
31,2446.808510638298,1237.163120567376,141.0,690.2411347517731,1958.0,569.0,97324,68.0,10.150604922805265,True
32,1147.2457627118645,1246.8813559322034,118.0,235.0084745762712,442.0,227.5,27731,68.0,3.4560069790577295,True
33,1338.9118942731277,72.63436123348018,227.0,169.44493392070484,343.0,166.0,38464,68.0,2.4918372635361123,True
34,1051.6666666666667,1151.1666666666667,144.0,260.90277777777777,587.0,242.5,37570,68.0,3.836805555549913,True
35,998.2386363636364,1203.5,88.0,195.2840909090909,280.0,198.0,17185,68.0,2.871824866305937,True
36,545.3423423423424,1119.3333333333333,111.0,785.2072072072073,1516.0,880.0,87158,68.0,11.547164811853714,True
37,892.6540880503145,1235.8867924528302,159.0,280.0943396226415,500.0,264.0,44535,68.0,4.119034406209258,True
38,1952.341463414634,98.32926829268293,82.0,113.1951219512195,240.0,107.5,9282,68.0,1.6646341463390153,False
39,2231.3118279569894,210.88172043010752,93.0,249.89247311827958,369.0,248.0,23240,68.0,3.6748893105575307,True
40,986.5,1199.8620689655172,58.0,175.68965517241378,254.0,176.0,10190,68.0,2.5836713995905205,True
41,2796.0625,1213.4,80.0,363.7875,545.0,362.5,29103,68.0,5.3498161764627215,True
42,257.37166324435316,481.9455852156058,1948.0,189.68634496919918,505.0,182.0,369509,68.0,2.7895050730723563,True
43,1952.16,8.146666666666667,75.0,67.01333333333334,146.0,63.0,5026,68.0,0.9854901960769821,False
44,2312.397435897436,1374.3974358974358,78.0,259.2564102564103,414.0,255.5,20222,68.0,3.812594268471015,True
45,2334.417391304348,1395.4347826086957,115.0,220.19130434782608,382.0,214.0,25322,68.0,3.2381074168750335,True
46,1680.2807101727446,311.8282149712092,2084.0,204.25431861804222,492.0,201.0,425666,68.0,3.003739979672674,True
47,1345.8022813688212,464.032319391635,1052.0,142.54087452471484,523.0,136.0,149953,68.0,2.0961893312427238,True
48,613.7928571428571,133.20714285714286,140.0,440.8642857142857,805.0,428.5,61721,68.0,6.483298319318196,True
49,166.41666666666666,864.7833333333333,120.0,195.85,380.0,186.5,23502,68.0,2.880147058819294,True
50,1205.9175257731958,235.37113402061857,97.0,198.35051546391753,388.0,196.0,19240,68.0,2.916919345053321,True
51,1171.8561151079136,1472.9352517985612,139.0,317.53956834532374,597.0,311.0,44138,68.0,4.669699534483188,True
52,158.6655737704918,1851.6426229508197,305.0,739.8163934426229,1478.0,739.0,225644,68.0,10.879652844728454,True
53,1159.8556701030927,1472.7628865979382,97.0,629.2164948453608,1075.0,640.0,61034,68.0,9.253183747712287,True
54,2739.061026936027,657.9243827160494,7128.0,468.11742424242425,1080.0,470.0,3336741,68.0,6.884079768260821,True
55,1962.1309523809523,1420.7142857142858,84.0,311.64285714285717,653.0,300.0,26178,68.0,4.582983193270572,True
56,628.3505154639175,146.09278350515464,97.0,489.29896907216494,923.0,470.0,47462,68.0,7.1955730745800786,True
