structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Accessory olfactory bulb, glomerular layer",0.023541,0.023666,0.047207
Rhomboid nucleus,0.032952999999999996,0.036198999999999995,0.06915199999999999
pyramid,0.092092,0.102381,0.194473
Lateral hypothalamic area,0.414811,0.382636,0.797447
"Accessory olfactory bulb, granular layer",0.029147,0.037611,0.066758
Rostral linear nucleus raphe,0.010194,0.012714,0.022907999999999998
pyramidal decussation,0.007101,0.008119,0.01522
"Primary somatosensory area, barrel field, layer 2/3",0.385196,0.35559799999999997,0.740794
Medial vestibular nucleus,0.466078,0.473981,0.940059
Linear nucleus of the medulla,0.025162,0.018741,0.043903
"Accessory olfactory bulb, mitral layer",0.04092,0.045412999999999995,0.086333
Nucleus raphe magnus,0.020959,0.031491,0.05245
Area postrema,0.020997,0.023663,0.04466
Lateral vestibular nucleus,0.051226999999999995,0.052587999999999996,0.10381499999999999
Lateral mammillary nucleus,0.014102,0.011592,0.025694
"Anterior cingulate area, dorsal part, layer 2/3",0.12063299999999999,0.125802,0.246435
Red nucleus,0.23490799999999998,0.216215,0.45112299999999994
Anterior pretectal nucleus,0.352516,0.35375,0.7062660000000001
Superior vestibular nucleus,0.079078,0.080416,0.159494
Lateral posterior nucleus of the thalamus,0.314397,0.31488099999999997,0.629278
Nucleus raphe obscurus,0.0057669999999999996,0.011954,0.017721
Arcuate hypothalamic nucleus,0.063121,0.06496199999999999,0.128083
Spinal vestibular nucleus,0.184046,0.187266,0.371312
Lateral preoptic area,0.125547,0.12372499999999999,0.249272
sensory root of the trigeminal nerve,0.131242,0.14119199999999998,0.27243399999999995
Nucleus raphe pallidus,0.009375,0.014143999999999999,0.023518999999999998
Anterior tegmental nucleus,0.009529,0.009441999999999999,0.018971
"Anterolateral visual area, layer 5",0.043223,0.03686,0.08008299999999999
"Temporal association areas, layer 4",0.065178,0.06323999999999999,0.12841799999999998
solitary tract,0.00346,0.0035819999999999997,0.007042
Nucleus raphe pontis,0.021455,0.022704,0.044159
"Dorsal auditory area, layer 6b",0.007044,0.006861,0.013905
"Midbrain reticular nucleus, retrorubral area",0.046292,0.04308,0.08937200000000001
"Posterior auditory area, layer 6a",0.013538999999999999,0.013883,0.027422
"Lateral septal nucleus, caudal (caudodorsal) part",0.208236,0.219791,0.428027
"Primary auditory area, layer 2/3",0.09176,0.11011499999999999,0.20187499999999997
"Dorsal auditory area, layer 5",0.07635,0.075311,0.151661
Anteroventral nucleus of thalamus,0.134235,0.12853299999999998,0.262768
"posteromedial visual area, layer 6a",0.024222,0.025616999999999997,0.049838999999999994
"Lateral septal nucleus, rostral (rostroventral) part",0.43474999999999997,0.43680199999999997,0.8715519999999999
"Nucleus of the lateral olfactory tract, molecular layer",0.027541999999999997,0.035311999999999996,0.062854
Reticular nucleus of the thalamus,0.38189999999999996,0.373034,0.754934
Anteroventral preoptic nucleus,0.014110999999999999,0.015695,0.029806
"Lateral septal nucleus, ventral part",0.117252,0.120475,0.237727
"Nucleus of the lateral olfactory tract, pyramidal layer",0.032463,0.035375,0.067838
"Posterolateral visual area, layer 2/3",0.03739,0.041034,0.078424
Nucleus sagulum,0.022549,0.023651,0.0462
Anteroventral periventricular nucleus,0.025453999999999997,0.026910999999999997,0.052364999999999995
"Retrosplenial area, dorsal part, layer 6a",0.14879199999999998,0.160216,0.30900799999999995
"Retrosplenial area, lateral agranular part, layer 6b",0.006653,0.0075049999999999995,0.014158
Barrington's nucleus,0.003927,0.00377,0.007697
"Anteromedial visual area, layer 1",0.001452,0.0,0.001452
Suprachiasmatic nucleus,0.03288,0.030983999999999998,0.063864
