structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
"Posterolateral visual area, layer 5",0.0,0.0,0.0,0.08272199999999999,0.08050199999999999,0.16322399999999998,0.0,0.0
External cuneate nucleus,0.0,0.0,0.0,0.121741,0.12524100000000002,0.246982,0.0,0.0
"Anterolateral visual area, layer 2/3",0.0,0.0,0.0,0.072905,0.077431,0.150336,0.0,0.0
Paracentral nucleus,0.0,0.0,0.0,0.135768,0.14521199999999998,0.28098,0.0,0.0
"anterior commissure, temporal limb",0.0,0.0,0.0,0.09980800000000001,0.091092,0.1909,0.0,0.0
"Orbital area, medial part, layer 6a",0.0,0.0,0.0,0.060259,0.072477,0.132736,0.0,0.0
trochlear nerve,0.0,0.0,0.0,0.00345,0.003617,0.007067,0.0,0.0
Lingula (I),0.0,0.0,0.0,0.062955,0.062017,0.124972,0.0,0.0
Posterodorsal preoptic nucleus,0.0,0.0,0.0,0.005211,0.004928,0.010139,0.0,0.0
brachium of the superior colliculus,0.0,0.0,0.0,0.08886799999999999,0.08463699999999999,0.173505,0.0,0.0
cerebal peduncle,0.0,0.0,0.0,0.333841,0.328256,0.6620969999999999,0.0,0.0
"Anterior cingulate area, dorsal part, layer 6b",0.0,0.0,0.0,0.012626,0.012301000000000001,0.024927,0.0,0.0
"Primary somatosensory area, nose, layer 6b",0.0,0.0,0.0,0.023598,0.023418,0.047016,0.0,0.0
Parafascicular nucleus,0.0,0.0,0.0,0.25646,0.27636900000000003,0.532829,0.0,0.0
Pontine gray,0.0,0.0,0.0,0.40437,0.409704,0.814074,0.0,0.0
"Anterior cingulate area, dorsal part, layer 1",0.0,0.0,0.0,0.233582,0.225219,0.458801,0.0,0.0
Declive (VI),0.0,0.0,0.0,1.208136,1.320005,2.528141,0.0,0.0
"Nucleus ambiguus, dorsal division",0.0,0.0,0.0,0.010341,0.011095,0.021436,0.0,0.0
Folium-tuber vermis (VII),0.0,0.0,0.0,0.464157,0.48271400000000003,0.9468709999999999,0.0,0.0
vomeronasal nerve,0.0,0.0,0.0,0.006398,0.0071200000000000005,0.013518,0.0,0.0
"Primary somatosensory area, mouth, layer 4",0.0,0.0,0.0,0.392703,0.372798,0.765501,0.0,0.0
Pyramus (VIII),0.0,0.0,0.0,0.5551510000000001,0.550886,1.1060370000000002,0.0,0.0
"Endopiriform nucleus, dorsal part",0.0,0.0,0.0,0.735167,0.6676869999999999,1.402854,0.0,0.0
"Primary auditory area, layer 6a",0.0,0.0,0.0,0.078578,0.092306,0.17088399999999998,0.0,0.0
"corpus callosum, anterior forceps",0.0,0.0,0.0,0.34493,0.367372,0.712302,0.0,0.0
Uvula (IX),0.0,0.0,0.0,1.133881,1.086975,2.220856,0.0,0.0
"Secondary motor area, layer 2/3",0.0,0.0,0.0,1.6739240000000002,1.4946760000000001,3.1686,0.0,0.0
"Lateral reticular nucleus, parvicellular part",0.0,0.0,0.0,0.023595,0.024645,0.04824,0.0,0.0
"corpus callosum, extreme capsule",0.0,0.0,0.0,0.034613,0.0314,0.06601299999999999,0.0,0.0
"Retrosplenial area, lateral agranular part, layer 2/3",0.0,0.0,0.0,0.285501,0.260097,0.5455979999999999,0.0,0.0
"Endopiriform nucleus, ventral part",0.0,0.0,0.0,0.393007,0.38316500000000003,0.776172,0.0,0.0
Nodulus (X),0.0,0.0,0.0,0.776403,0.7765719999999999,1.552975,0.0,0.0
"Orbital area, ventrolateral part, layer 1",0.0,0.0,0.0,0.141199,0.168488,0.309687,0.0,0.0
"corpus callosum, posterior forceps",0.0,0.0,0.0,0.5635760000000001,0.566095,1.1296709999999999,0.0,0.0
"Lateral visual area, layer 2/3",0.0,0.0,0.0,0.10731600000000001,0.112347,0.219663,0.0,0.0
Lobule II,0.0,0.0,0.0,0.756088,0.785964,1.542052,0.0,0.0
Dorsal premammillary nucleus,0.0,0.0,0.0,0.05167000000000001,0.048031,0.099701,0.0,0.0
"Primary somatosensory area, barrel field, layer 1",0.0,0.0,0.0,0.33299,0.328089,0.661079,0.0,0.0
Fasciola cinerea,0.0,0.0,0.0,0.028380000000000002,0.027917,0.056297,0.0,0.0
Lobule III,0.0,0.0,0.0,1.1618039999999998,1.217135,2.378939,0.0,0.0
"corpus callosum, splenium",0.0,0.0,0.0,0.325616,0.314752,0.6403679999999999,0.0,0.0
Fastigial nucleus,0.0,0.0,0.0,0.21535100000000001,0.220448,0.435799,0.0,0.0
"Ventral auditory area, layer 4",0.0,0.0,0.0,0.068119,0.09071900000000001,0.15883799999999998,0.0,0.0
Fundus of striatum,0.0,0.0,0.0,0.214344,0.18983,0.404174,0.0,0.0
Ventral premammillary nucleus,0.0,0.0,0.0,0.07256699999999999,0.06733399999999999,0.139901,0.0,0.0
"Primary auditory area, layer 6b",0.0,0.0,0.0,0.014665999999999997,0.016694999999999998,0.031361,0.0,0.0
"Primary somatosensory area, trunk, layer 1",0.0,0.0,0.0,0.084016,0.07595199999999999,0.159968,0.0,0.0
Simple lobule,0.0,0.0,0.0,2.315169,2.330058,4.645226999999999,0.0,0.0
"Visceral area, layer 4",0.0,0.0,0.0,0.07768599999999999,0.07987699999999999,0.15756299999999998,0.0,0.0
Posterior complex of the thalamus,0.0,0.0,0.0,0.813422,0.7813559999999999,1.5947779999999998,0.0,0.0
"Globus pallidus, external segment",0.0,0.0,0.0,0.737568,0.712128,1.449696,0.0,0.0
Paramedian lobule,0.0,0.0,0.0,1.557788,1.5910870000000001,3.148875,0.0,0.0
"Primary somatosensory area, upper limb, layer 6b",0.0,0.0,0.0,0.040485,0.037043,0.077528,0.0,0.0
Posterior limiting nucleus of the thalamus,0.0,0.0,0.0,0.101625,0.094894,0.196519,0.0,0.0
"Primary somatosensory area, lower limb, layer 1",0.0,0.0,0.0,0.128472,0.116708,0.24518,0.0,0.0
"Globus pallidus, internal segment",0.0,0.0,0.0,0.185365,0.171648,0.357013,0.0,0.0
Copula pyramidis,0.0,0.0,0.0,0.862891,0.9546620000000001,1.817553,0.0,0.0
Postsubiculum,0.0,0.0,0.0,0.505912,0.474613,0.980525,0.0,0.0
Peripeduncular nucleus,0.0,0.0,0.0,0.021313,0.023317,0.04463,0.0,0.0
Ectorhinal area/Layer 6b,0.0,0.0,0.0,0.018918,0.017929999999999998,0.036848,0.0,0.0
"Primary somatosensory area, barrel field, layer 4",0.0,0.0,0.0,0.5304760000000001,0.514496,1.044972,0.0,0.0
direct tectospinal pathway,0.0,0.0,0.0,1e-06,3e-06,4e-06,0.0,0.0
"Infralimbic area, layer 6a",0.0,0.0,0.0,0.06701900000000001,0.079127,0.146146,0.0,0.0
Crus 1,0.0,0.0,0.0,2.101743,2.104196,4.205939,0.0,0.0
doral tegmental decussation,0.0,0.0,0.0,0.002702,0.002614,0.005316,0.0,0.0
Posterior pretectal nucleus,0.0,0.0,0.0,0.075806,0.07686599999999999,0.15267199999999995,0.0,0.0
"Primary somatosensory area, barrel field, layer 6b",0.0,0.0,0.0,0.0667,0.063231,0.129931,0.0,0.0
"Anteromedial visual area, layer 2/3",0.0,0.0,0.0,0.097884,0.089548,0.187432,0.0,0.0
"Primary somatosensory area, barrel field, layer 5",0.0,0.0,0.0,0.5386759999999999,0.5212019999999999,1.059878,0.0,0.0
"Medial geniculate complex, dorsal part",0.0,0.0,0.0,0.069775,0.07642399999999999,0.146199,0.0,0.0
"Anterolateral visual area, layer 1",0.0,0.0,0.0,0.044680000000000004,0.047876,0.092556,0.0,0.0
Perireunensis nucleus,0.0,0.0,0.0,0.091991,0.09853,0.190521,0.0,0.0
"Medial geniculate complex, ventral part",0.0,0.0,0.0,0.111961,0.127237,0.239198,0.0,0.0
"Infralimbic area, layer 6b",0.0,0.0,0.0,0.003904,0.004528,0.008431999999999999,0.0,0.0
"Secondary motor area, layer 6b",0.0,0.0,0.0,0.034675,0.034489,0.069164,0.0,0.0
"Primary somatosensory area, trunk, layer 4",0.0,0.0,0.0,0.063481,0.05665800000000001,0.12013900000000001,0.0,0.0
"Medial geniculate complex, medial part",0.0,0.0,0.0,0.123024,0.120046,0.24306999999999998,0.0,0.0
Hippocampal formation,0.0,0.0,0.0,0.16555,0.159328,0.324878,0.0,0.0
Lobules IV-V,0.0,0.0,0.0,2.657373,2.752684,5.410057,0.0,0.0
external medullary lamina of the thalamus,0.0,0.0,0.0,0.054373000000000005,0.050268,0.10464100000000001,0.0,0.0
"Primary somatosensory area, lower limb, layer 4",0.0,0.0,0.0,0.13323800000000002,0.115609,0.248847,0.0,0.0
"Anteromedial nucleus, dorsal part",0.0,0.0,0.0,0.12853900000000001,0.12391500000000001,0.252454,0.0,0.0
"Anteromedial nucleus, ventral part",0.0,0.0,0.0,0.08231799999999999,0.076072,0.15839,0.0,0.0
Intercalated amygdalar nucleus,0.0,0.0,0.0,0.07259499999999999,0.073308,0.145903,0.0,0.0
"Visceral area, layer 2/3",0.0,0.0,0.0,0.30888000000000004,0.274864,0.5837439999999999,0.0,0.0
genu of corpus callosum,0.0,0.0,0.0,0.392834,0.391611,0.784445,0.0,0.0
Parastrial nucleus,0.0,0.0,0.0,0.036888,0.037865,0.07475299999999999,0.0,0.0
Interanterodorsal nucleus of the thalamus,0.0,0.0,0.0,0.060173000000000004,0.061408000000000004,0.121581,0.0,0.0
"Anterolateral visual area, layer 4",0.0,0.0,0.0,0.037286,0.039083,0.07636899999999999,0.0,0.0
genu of the facial nerve,0.0,0.0,0.0,0.015364,0.015768,0.031132,0.0,0.0
Interanteromedial nucleus of the thalamus,0.0,0.0,0.0,0.024048,0.026791000000000002,0.050839,0.0,0.0
inferior cerebellar peduncle,0.0,0.0,0.0,0.259781,0.20895,0.46873100000000006,0.0,0.0
"Orbital area, ventrolateral part, layer 5",0.0,0.0,0.0,0.213821,0.24593,0.459751,0.0,0.0
"Tuberomammillary nucleus, dorsal part",0.0,0.0,0.0,0.014471000000000001,0.013748,0.028219,0.0,0.0
"Nucleus of the lateral olfactory tract, layer 3",0.0,0.0,0.0,0.023976,0.025911,0.049887,0.0,0.0
Median eminence,0.0,0.0,0.0,0.046119,0.053192,0.099311,0.0,0.0
"Dentate gyrus, polymorph layer",0.0,0.0,0.0,0.253706,0.281604,0.5353100000000001,0.0,0.0
"Primary somatosensory area, unassigned, layer 1",0.0,0.0,0.0,0.065816,0.060110000000000004,0.12592599999999998,0.0,0.0
"Primary somatosensory area, unassigned, layer 2/3",0.0,0.0,0.0,0.133957,0.122722,0.256679,0.0,0.0
"Primary somatosensory area, unassigned, layer 4",0.0,0.0,0.0,0.08114400000000001,0.074613,0.15575699999999998,0.0,0.0
"Primary somatosensory area, unassigned, layer 5",0.0,0.0,0.0,0.12313,0.114153,0.237283,0.0,0.0
"Primary somatosensory area, unassigned, layer 6a",0.0,0.0,0.0,0.153615,0.14561500000000002,0.29923,0.0,0.0
"Primary somatosensory area, unassigned, layer 6b",0.0,0.0,0.0,0.01297,0.012233,0.025203,0.0,0.0
"Anterior area, layer 1",0.0,0.0,0.0,0.09414700000000001,0.08757100000000001,0.18171800000000002,0.0,0.0
"Anterior area, layer 2/3",0.0,0.0,0.0,0.166828,0.15770499999999998,0.324533,0.0,0.0
"Anterior area, layer 4",0.0,0.0,0.0,0.060552,0.057402,0.117954,0.0,0.0
"Laterointermediate area, layer 1",0.0,0.0,0.0,0.030478,0.0298,0.060278,0.0,0.0
"Laterointermediate area, layer 2/3",0.0,0.0,0.0,0.044784,0.042962,0.08774599999999999,0.0,0.0
"Laterointermediate area, layer 4",0.0,0.0,0.0,0.020746,0.019511,0.040257,0.0,0.0
"Laterointermediate area, layer 5",0.0,0.0,0.0,0.051965,0.050211,0.102176,0.0,0.0
"Laterointermediate area, layer 6a",0.0,0.0,0.0,0.027964,0.027573,0.055537,0.0,0.0
"Laterointermediate area, layer 6b",0.0,0.0,0.0,0.005719999999999999,0.00579,0.01151,0.0,0.0
"Rostrolateral area, layer 1",0.0,0.0,0.0,0.061078,0.06125800000000001,0.12233599999999999,0.0,0.0
"Rostrolateral area, layer 2/3",0.0,0.0,0.0,0.098712,0.098305,0.197017,0.0,0.0
"Rostrolateral area, layer 4",0.0,0.0,0.0,0.05218099999999999,0.052083000000000004,0.10426400000000001,0.0,0.0
"Rostrolateral area, layer 5",0.0,0.0,0.0,0.085579,0.086924,0.17250300000000002,0.0,0.0
"Rostrolateral area, layer 6a",0.0,0.0,0.0,0.05215499999999999,0.054042999999999994,0.106198,0.0,0.0
"Rostrolateral area, layer 6b",0.0,0.0,0.0,0.009789,0.010226,0.020015,0.0,0.0
"Postrhinal area, layer 1",0.0,0.0,0.0,0.113478,0.11059200000000001,0.22407,0.0,0.0
"Postrhinal area, layer 2/3",0.0,0.0,0.0,0.157824,0.14166800000000002,0.299492,0.0,0.0
"Postrhinal area, layer 4",0.0,0.0,0.0,0.022852,0.019536,0.042388,0.0,0.0
"Postrhinal area, layer 5",0.0,0.0,0.0,0.140626,0.121045,0.261671,0.0,0.0
"Postrhinal area, layer 6a",0.0,0.0,0.0,0.063056,0.055139,0.11819500000000001,0.0,0.0
"Postrhinal area, layer 6b",0.0,0.0,0.0,0.011604000000000001,0.010315000000000001,0.021919,0.0,0.0
Prosubiculum,0.0,0.0,0.0,0.507649,0.502595,1.010244,0.0,0.0
Area prostriata,0.0,0.0,0.0,0.124062,0.125777,0.249839,0.0,0.0
supra-callosal cerebral white matter,0.0,0.0,0.0,0.499109,0.478177,0.977286,0.0,0.0
"corpus callosum, body",0.0,0.0,0.0,1.48659,1.4305139999999998,2.917104,0.0,0.0
optic radiation,0.0,0.0,0.0,0.7621439999999999,0.7595770000000001,1.521721,0.0,0.0
auditory radiation,0.0,0.0,0.0,0.180082,0.182987,0.36306900000000003,0.0,0.0
commissural branch of stria terminalis,0.0,0.0,0.0,0.01401,0.014749000000000002,0.028758999999999996,0.0,0.0
"Dorsal part of the lateral geniculate complex, shell",0.0,0.0,0.0,0.09657400000000001,0.099665,0.196239,0.0,0.0
"Dorsal part of the lateral geniculate complex, core",0.0,0.0,0.0,0.220271,0.217788,0.43805900000000003,0.0,0.0
"Dorsal part of the lateral geniculate complex, ipsilateral zone",0.0,0.0,0.0,0.048531,0.049639,0.09817000000000001,0.0,0.0
"Frontal pole, layer 5",0.0,0.0,0.0,0.14729799999999998,0.151556,0.29885399999999995,0.0,0.0
"Frontal pole, layer 6a",0.0,0.0,0.0,0.044264,0.046856,0.09112,0.0,0.0
"Frontal pole, layer 6b",0.0,0.0,0.0,0.00035499999999999996,0.000399,0.000754,0.0,0.0
"Orbital area, medial part, layer 6b",0.0,0.0,0.0,0.001306,0.00147,0.0027760000000000003,0.0,0.0
Retroparafascicular nucleus,0.0,0.0,0.0,0.032311,0.031042,0.06335299999999999,0.0,0.0
Accessory trigeminal nucleus,0.0,0.0,0.0,0.008752,0.010192,0.018944,0.0,0.0
Intertrigeminal nucleus,0.0,0.0,0.0,0.021323,0.015929,0.037251999999999987,0.0,0.0
