label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,241.33333333333334,684.2362869198312,237.0,704.379746835443,2109.0,517.0,166938,17.0,41.43410275478234,True
2,270.9325842696629,669.5168539325842,89.0,748.2022471910112,1344.0,725.0,66590,17.0,44.011896893330004,True
3,220.98529411764707,614.0588235294117,68.0,538.6470588235294,686.0,535.5,36628,17.0,31.685121107080054,True
4,426.9537037037037,137.65740740740742,108.0,480.8333333333333,663.0,482.0,51930,17.0,28.28431372532382,True
5,194.07619047619048,696.0666666666667,105.0,688.1238095238095,1293.0,587.0,72253,17.0,40.47787114822128,True
6,353.4848484848485,752.8484848484849,33.0,643.2424242424242,752.0,641.0,21227,17.0,37.8377896610965,True
7,1092.75,142.75,40.0,541.95,661.0,538.0,21678,17.0,31.879411764518363,True
8,1102.6883116883116,320.15584415584414,77.0,1762.155844155844,2816.0,1701.0,135686,17.0,103.65622612620463,True
9,233.91780821917808,675.3013698630137,73.0,446.0,1188.0,401.0,32558,17.0,26.235294117492735,True
10,288.59375,314.25,64.0,728.0625,1350.0,675.5,46596,17.0,42.82720588210102,True
11,790.6611350813143,146.66246266179888,3013.0,477.9339528708928,1126.0,456.0,1440015,17.0,28.11376193341656,True
12,1412.360400444939,367.5967741935484,1798.0,575.8192436040044,1055.0,583.0,1035323,17.0,33.87172021180102,True
13,796.5239819004524,212.0162895927602,2210.0,538.6248868778281,1688.0,538.0,1190361,17.0,31.683816874979986,True
14,191.2235294117647,1329.0588235294117,85.0,1789.2470588235294,2759.0,1820.0,152086,17.0,105.24982698900027,True
15,186.09375,698.3854166666666,96.0,487.71875,1133.0,483.0,46821,17.0,28.68933823512536,True
16,226.97435897435898,686.8461538461538,39.0,536.3846153846154,824.0,525.0,20919,17.0,31.552036198909423,True
17,852.6268364348678,227.74632713026443,1021.0,432.8834476003918,934.0,439.0,441974,17.0,25.463732211637968,True
18,1365.344827586207,375.3034482758621,145.0,313.6758620689655,677.0,306.0,45483,17.0,18.451521298065906,True
19,734.6344767944653,209.64831363505334,3469.0,606.1942923032574,2684.0,608.0,2102888,17.0,35.6584877823348,True
20,1414.6682134570765,398.73549883990717,431.0,427.9489559164733,909.0,423.0,184446,17.0,25.17346799493859,True
21,385.6333333333333,878.2333333333333,60.0,524.5666666666667,908.0,521.0,31474,17.0,30.856862744916533,True
22,365.6375,635.7125,80.0,768.725,1127.0,771.0,61498,17.0,45.21911764679283,True
23,729.2220820189275,171.72996845425868,1585.0,533.0069400630915,1149.0,545.0,844816,17.0,31.353349415291543,True
24,149.9795030183911,391.77144461603257,7123.0,278.4308577846413,714.0,273.0,1983263,17.0,16.378285751941384,True
25,1162.032258064516,148.74193548387098,31.0,703.3225806451613,939.0,694.0,21803,17.0,41.37191650829554,True
