label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,1117.4343434343434,418.93939393939394,99.0,338.2323232323232,530.0,331.0,33485,78.0,4.336311836306277,True
2,1014.438596491228,384.0701754385965,114.0,211.05263157894737,371.0,211.0,24060,78.0,2.7058029689573946,True
3,669.7536231884058,488.9130434782609,69.0,179.7391304347826,374.0,159.0,12402,78.0,2.304347826084002,True
4,1064.8939393939395,344.6515151515151,66.0,479.1666666666667,936.0,504.5,31625,78.0,6.143162393154517,True
5,491.9130434782609,626.8695652173913,69.0,198.5072463768116,321.0,197.0,13697,78.0,2.5449646971353475,True
6,562.2435897435897,762.9102564102565,78.0,216.98717948717947,379.0,208.0,16925,78.0,2.7818869164987343,True
7,704.7887323943662,549.9014084507043,71.0,133.49295774647888,282.0,125.0,9478,78.0,1.7114481762347145,False
8,1113.1309523809523,565.7142857142857,84.0,190.4047619047619,302.0,187.0,15994,78.0,2.4410866910835614,True
9,923.2549019607843,740.7450980392157,51.0,248.47058823529412,470.0,243.0,12672,78.0,3.185520361986866,True
10,966.3235294117648,719.9705882352941,68.0,211.36764705882354,318.0,205.5,14373,78.0,2.709841628955802,True
11,398.2923076923077,392.83076923076925,65.0,267.2153846153846,471.0,257.0,17369,78.0,3.4258382642954106,True
12,756.9156626506024,290.4698795180723,83.0,194.49397590361446,450.0,146.0,16143,78.0,2.4935125115816037,True
13,1022.7647058823529,561.4705882352941,68.0,211.73529411764707,339.0,215.0,14398,78.0,2.7145550527868667,True
14,676.3660714285714,571.0267857142857,112.0,166.0,422.0,152.5,18592,78.0,2.1282051282023997,True
15,852.4,829.7066666666667,75.0,266.36,446.0,249.0,19977,78.0,3.414871794867417,True
16,680.5185185185185,606.3518518518518,54.0,259.9259259259259,541.0,192.0,14036,78.0,3.332383665712727,True
17,458.6734693877551,375.2857142857143,49.0,168.9795918367347,437.0,152.0,8280,78.0,2.1664050235451033,True
18,605.6825396825396,438.6507936507937,63.0,198.93650793650792,460.0,161.0,12533,78.0,2.5504680504647803,True
19,463.04,407.84,50.0,293.4,646.0,239.0,14670,78.0,3.7615384615336387,True
20,712.0833333333334,508.625,48.0,198.3125,332.0,182.5,9519,78.0,2.5424679487146893,True
21,668.2727272727273,511.29545454545456,44.0,193.61363636363637,362.0,177.0,8519,78.0,2.482226107222925,True
22,652.5370370370371,483.3703703703704,54.0,179.0,333.0,175.0,9666,78.0,2.2948717948688526,True
23,380.28,615.82,50.0,225.62,328.0,231.0,11281,78.0,2.892564102560394,True
24,942.4886363636364,686.1136363636364,88.0,172.9659090909091,318.0,167.5,15221,78.0,2.217511655008812,True
25,575.9206349206349,514.6825396825396,63.0,134.20634920634922,259.0,126.0,8455,78.0,1.7205942205920148,False
26,644.6481481481482,615.2962962962963,54.0,288.74074074074076,544.0,293.0,15592,78.0,3.7018043684662896,True
27,1348.5,653.0,34.0,213.7941176470588,345.0,207.0,7269,78.0,2.74095022624083,True
28,707.1860465116279,481.4186046511628,43.0,263.2093023255814,560.0,220.0,11318,78.0,3.374478234939025,True
29,925.34375,764.53125,32.0,173.28125,324.0,182.0,5545,78.0,2.221554487176639,True
30,693.6545454545454,829.6363636363636,55.0,199.3272727272727,307.0,199.0,10963,78.0,2.555477855474579,True
31,1151.25,583.625,56.0,187.08928571428572,331.0,188.5,10477,78.0,2.398580586077511,True
32,553.0238095238095,459.6904761904762,42.0,142.3095238095238,326.0,131.5,5977,78.0,1.8244810744787352,False
33,633.4545454545455,926.6060606060606,33.0,329.75757575757575,456.0,331.0,10882,78.0,4.227661227655807,True
34,670.5,543.0769230769231,52.0,194.0,309.0,193.5,10088,78.0,2.487179487176298,True
35,940.8181818181819,656.7272727272727,33.0,174.72727272727272,265.0,180.0,5766,78.0,2.240093240090368,True
36,610.5595238095239,514.7142857142857,84.0,130.79761904761904,255.0,127.5,10987,78.0,1.6768925518904019,False
37,869.6764705882352,572.4117647058823,34.0,148.58823529411765,266.0,139.5,5052,78.0,1.9049773755631687,False
38,480.6458333333333,385.7708333333333,48.0,167.70833333333334,292.0,166.0,8050,78.0,2.1501068376040813,True
39,569.8787878787879,495.6666666666667,33.0,128.66666666666666,192.0,135.0,4246,78.0,1.6495726495705345,False
40,864.952380952381,457.42857142857144,42.0,154.4047619047619,279.0,137.5,6485,78.0,1.9795482295456914,False
41,832.56,497.6,50.0,144.18,251.0,140.5,7209,78.0,1.8484615384591687,False
42,989.3928571428571,423.60714285714283,28.0,203.75,293.0,202.5,5705,78.0,2.6121794871761383,True
43,640.4736842105264,563.078947368421,38.0,196.6315789473684,363.0,189.5,7472,78.0,2.5209176788091834,True
44,1045.8181818181818,295.77272727272725,44.0,275.59090909090907,571.0,252.5,12126,78.0,3.533216783212253,True
45,1013.4333333333333,613.7,30.0,186.33333333333334,360.0,175.0,5590,78.0,2.3888888888858264,True
46,820.3225806451613,477.5483870967742,31.0,258.6774193548387,426.0,268.0,8019,78.0,3.316377171211629,True
47,487.39285714285717,572.2857142857143,28.0,202.92857142857142,403.0,199.5,5682,78.0,2.601648351645016,True
48,810.1818181818181,521.2424242424242,33.0,170.33333333333334,275.0,166.0,5621,78.0,2.183760683757884,True
49,1034.7105263157894,329.0,38.0,314.44736842105266,551.0,309.5,11949,78.0,4.031376518213455,True
50,925.1282051282051,429.1794871794872,39.0,196.82051282051282,348.0,178.0,7676,78.0,2.5233399079520575,True
