structure_name,left_cell_count,right_cell_count,total_cells,left_volume_mm3,right_volume_mm3,total_volume_mm3,left_cells_per_mm3,right_cells_per_mm3
Facial motor nucleus,10.0,3.0,13.0,0.49113900000000005,0.527597,1.018736,20.360834712779884,5.686158185129939
Arcuate hypothalamic nucleus,8.0,5.0,13.0,0.199033,0.20917,0.40820300000000004,40.194339632121306,23.9040015298561
"Superior olivary complex, lateral part",8.0,4.0,12.0,0.19472,0.180909,0.375629,41.084634346754314,22.110563874655217
Nucleus of the posterior commissure,12.0,0.0,12.0,0.138975,0.14193799999999998,0.280913,86.34646519158123,0.0
Subceruleus nucleus,4.0,8.0,12.0,0.01576,0.016953,0.032713,253.80710659898477,471.89288031616826
Crus 1,2.0,9.0,11.0,1.8585040000000002,2.260526,4.11903,1.076134353221731,3.9813742465249238
"Temporal association areas, layer 4",3.0,8.0,11.0,0.150642,0.12825599999999998,0.278898,19.914764806627634,62.37524950099802
Locus ceruleus,2.0,9.0,11.0,0.007097999999999998,0.007664,0.014762,281.76951253874336,1174.321503131524
"Entorhinal area, lateral part, layer 2",1.0,10.0,11.0,1.464874,1.6644900000000002,3.129364,0.682652569436006,6.007846247198841
Edinger-Westphal nucleus,7.0,4.0,11.0,0.012396,0.012383,0.024779,564.6982897708938,323.0234999596221
"Retrosplenial area, lateral agranular part, layer 6b",5.0,6.0,11.0,0.020621,0.020975,0.041596,242.47126715484214,286.0548271752086
Magnocellular nucleus,3.0,8.0,11.0,0.18783,0.195308,0.38313800000000003,15.971889474524836,40.96094374014377
Olfactory areas,10.0,0.0,10.0,1.816399,1.832127,3.648526,5.5053983183210295,0.0
"Supplemental somatosensory area, layer 4",3.0,7.0,10.0,0.499554,0.5505720000000001,1.0501260000000001,6.005356778246195,12.714050115152967
Supratrigeminal nucleus,1.0,8.0,9.0,0.124378,0.126977,0.251355,8.040007075206226,63.00353607346212
Lateral vestibular nucleus,4.0,4.0,8.0,0.126227,0.131097,0.257324,31.688941351691792,30.51175846891996
"Temporal association areas, layer 5",2.0,6.0,8.0,0.390398,0.33833,0.7287279999999999,5.122977064431682,17.734164868619395
"Anteromedial visual area, layer 6a",1.0,7.0,8.0,0.09388300000000001,0.097011,0.190894,10.6515556597041,72.1567657275979
"Temporal association areas, layer 2/3",8.0,0.0,8.0,0.419561,0.4352,0.8547609999999999,19.067549176401048,0.0
"Subparafascicular nucleus, magnocellular part",4.0,3.0,7.0,0.043698,0.041436,0.085134,91.53737013135613,72.40081088908195
"Gustatory areas, layer 2/3",0.0,7.0,7.0,0.397499,0.41908900000000004,0.816588,0.0,16.70289604356115
"Temporal association areas, layer 1",0.0,7.0,7.0,0.370821,0.52351,0.894331,0.0,13.371282305973143
Medial accesory oculomotor nucleus,7.0,0.0,7.0,0.008393000000000001,0.008343000000000001,0.016736,834.0283569641367,0.0
Ventral medial nucleus of the thalamus,7.0,0.0,7.0,0.5783550000000001,0.7233269999999999,1.301682,12.103292960206101,0.0
spinal tract of the trigeminal nerve,1.0,5.0,6.0,0.623509,0.6460699999999999,1.2695789999999998,1.6038260875143744,7.739099478384696
