label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,232.980056980057,866.7720797720798,1053.0,225.57834757834758,1377.0,178.0,237534,18.0,12.532130420949688,True
2,218.23379923761118,858.9072426937738,787.0,201.1766200762389,818.0,184.0,158326,18.0,11.176478893062292,True
3,253.21904761904761,848.8857142857142,105.0,339.96190476190475,631.0,329.0,35696,18.0,18.88677248666756,True
4,408.5729927007299,336.8905109489051,274.0,241.85036496350364,456.0,240.5,66267,18.0,13.43613138678667,True
5,175.72682926829268,875.4926829268293,205.0,288.6780487804878,770.0,237.0,59179,18.0,16.037669376604672,True
6,247.2156862745098,850.2941176470588,51.0,456.7450980392157,952.0,373.0,23294,18.0,25.37472766870435,True
7,203.26174496644296,791.3691275167786,149.0,278.48322147651004,463.0,275.0,41494,18.0,15.471290081942385,True
8,1464.392857142857,265.52232142857144,224.0,129.43303571428572,262.0,128.0,28993,18.0,7.190724206309259,True
9,897.1296296296297,149.55555555555554,54.0,129.27777777777777,236.0,124.0,6981,18.0,7.182098765392198,True
10,156.72972972972974,784.6486486486486,37.0,215.40540540540542,352.0,215.0,7970,18.0,11.966966966900486,True
11,699.6470588235294,139.76470588235293,34.0,85.26470588235294,217.0,77.5,2899,18.0,4.736928104548848,True
12,1368.379664889566,473.86176694592535,2626.0,144.2018278750952,369.0,139.0,378674,18.0,8.011212659683006,True
13,753.8651162790698,309.5348837209302,215.0,241.71162790697673,581.0,232.0,51968,18.0,13.428423772535217,True
14,337.6222222222222,933.1333333333333,45.0,190.9111111111111,302.0,205.0,8591,18.0,10.60617283944725,True
15,936.7058823529412,70.19607843137256,51.0,104.05882352941177,179.0,101.0,5307,18.0,5.781045751601871,True
16,654.2341772151899,420.8101265822785,158.0,137.13291139240508,280.0,136.0,21667,18.0,7.618495077313513,True
17,1337.3061224489795,16.877551020408163,49.0,118.83673469387755,202.0,111.0,5823,18.0,6.602040816289853,True
18,898.7938931297709,73.3587786259542,131.0,124.06870229007633,227.0,119.0,16253,18.0,6.892705682743726,True
19,362.984126984127,821.0793650793651,126.0,216.21428571428572,396.0,214.0,27243,18.0,12.01190476183803,True
20,263.73015873015873,504.015873015873,63.0,322.46031746031747,573.0,304.0,20315,18.0,17.914462081029225,True
21,693.3645433614736,400.2716807367613,1303.0,225.87950882578664,522.0,227.0,294321,18.0,12.548861601362876,True
22,1076.264705882353,339.8529411764706,34.0,205.76470588235293,295.0,208.0,6996,18.0,11.4313725489561,True
23,1445.9732620320856,504.47058823529414,187.0,163.64171122994654,312.0,167.0,30601,18.0,9.09120617939097,True
24,553.7108521485798,438.44413692643843,6865.0,221.46467589220686,573.0,220.0,1520355,18.0,12.30359310505425,True
25,321.3225806451613,846.258064516129,31.0,610.9354838709677,833.0,631.0,18939,18.0,33.940860214865204,True
26,296.725,136.175,40.0,166.1,306.0,167.5,6644,18.0,9.227777777726512,True
27,922.4615384615385,87.67692307692307,65.0,142.75384615384615,248.0,138.0,9279,18.0,7.930769230725172,True
28,714.2748907236522,368.4293346284604,2059.0,233.5823215152987,622.0,236.0,480946,18.0,12.976795639666724,True
29,379.4,820.4545454545455,110.0,241.29090909090908,407.0,232.0,26542,18.0,13.405050504976034,True
30,1469.391637630662,92.25226480836237,1435.0,165.08919860627176,363.0,167.0,236903,18.0,9.171622144741923,True
31,1354.8403361344538,554.7394957983194,119.0,118.10084033613445,317.0,110.0,14054,18.0,6.561157796415464,True
32,1330.73,374.3833333333333,300.0,186.88333333333333,386.0,182.0,56065,18.0,10.382407407349728,True
33,1442.857740585774,258.860529986053,717.0,135.0181311018131,260.0,135.0,96808,18.0,7.50100728339239,True
34,192.2777578153072,318.61743921427717,8349.0,173.61803808839383,788.0,169.0,1449537,18.0,9.64544656041274,True
35,637.738255033557,422.3557046979866,149.0,170.8724832214765,325.0,175.0,25460,18.0,9.492915734473735,True
36,366.4153846153846,835.0615384615385,65.0,315.66153846153844,547.0,324.0,20518,18.0,17.536752136654712,True
37,631.936170212766,143.7659574468085,47.0,174.3404255319149,336.0,167.0,8194,18.0,9.685579196163687,True
38,1231.2441860465117,825.2790697674419,86.0,109.02325581395348,214.0,105.5,9376,18.0,6.056847545185989,True
39,349.03846153846155,815.2179487179487,78.0,348.29487179487177,526.0,349.5,27167,18.0,19.3497150996076,True
40,813.5645161290323,389.7983870967742,124.0,168.57258064516128,409.0,173.0,20903,18.0,9.365143369123599,True
41,1468.748427672956,440.8553459119497,159.0,125.937106918239,253.0,119.0,20024,18.0,6.996505939863297,True
42,740.855614973262,325.01604278074865,187.0,287.5133689839572,587.0,281.0,53765,18.0,15.972964943464442,True
43,581.5714285714286,156.65934065934067,91.0,177.42857142857142,317.0,185.0,16146,18.0,9.857142857088096,True
44,1091.641975308642,513.0,81.0,525.925925925926,1183.0,446.0,42600,18.0,29.218106995722458,True
45,1244.862745098039,896.0784313725491,51.0,133.52941176470588,288.0,117.0,6810,18.0,7.418300653553559,True
46,409.88421052631577,834.3473684210526,95.0,176.73684210526315,309.0,173.0,16790,18.0,9.81871345023785,True
47,417.12307692307695,168.0,65.0,191.01538461538462,299.0,192.0,12416,18.0,10.611965811906858,True
48,1167.8045977011495,900.4252873563219,87.0,143.22988505747125,257.0,135.0,12461,18.0,7.957215836481975,True
49,231.71186440677965,620.0762711864406,118.0,134.1271186440678,289.0,132.5,15827,18.0,7.451506591295703,True
50,629.54375,157.85,160.0,156.93125,292.0,152.0,25109,18.0,8.718402777729343,True
51,1464.5945558739254,36.29608404966571,2094.0,133.8720152817574,305.0,140.0,280328,18.0,7.437334182278538,True
52,436.44642857142856,177.67857142857142,56.0,229.96428571428572,364.0,224.0,12878,18.0,12.775793650722676,True
53,1250.2307692307693,855.1025641025641,39.0,138.7948717948718,251.0,141.0,5413,18.0,7.710826210783374,True
54,1409.4820569737328,550.3681095079542,2703.0,163.3055863854976,487.0,161.0,441415,18.0,9.072532576921686,True
55,73.84126984126983,611.515873015873,126.0,184.984126984127,370.0,196.5,23308,18.0,10.276895943505517,True
56,741.3225806451613,795.6612903225806,62.0,320.0967741935484,607.0,305.5,19846,18.0,17.78315412176501,True
57,901.2950819672132,10.573770491803279,61.0,98.91803278688525,204.0,99.0,6034,18.0,5.49544626590754,True
58,1146.357142857143,345.4642857142857,28.0,220.32142857142858,329.0,226.5,6169,18.0,12.240079365011367,True
59,1266.5121951219512,890.439024390244,82.0,63.02439024390244,115.0,62.0,5168,18.0,3.501355013530684,True
60,1445.409090909091,452.74242424242425,66.0,174.37878787878788,411.0,158.5,11509,18.0,9.687710437656618,True
61,1061.7131147540983,371.9590163934426,122.0,227.27868852459017,355.0,228.0,27728,18.0,12.62659380685153,True
62,1283.2,480.0,35.0,202.34285714285716,295.0,211.0,7082,18.0,11.24126984120739,True
63,1232.4485981308412,911.3364485981308,107.0,89.83177570093459,148.0,89.0,9612,18.0,4.990654205579752,True
64,1087.4794520547946,694.5616438356165,73.0,252.78082191780823,386.0,259.0,18453,18.0,14.043378995355773,True
65,1395.1868131868132,521.8351648351648,91.0,140.41758241758242,438.0,117.0,12778,18.0,7.800976800933463,True
