label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,240.57276995305165,683.1830985915493,213.0,492.3286384976526,1593.0,401.0,104866,27.0,18.234394018364043,True
2,227.67555555555555,692.4755555555555,225.0,513.4355555555555,965.0,484.0,115523,27.0,19.01613168717237,True
3,219.90140845070422,613.4225352112676,71.0,575.8450704225352,755.0,576.0,40885,27.0,21.327595200755646,True
4,254.97368421052633,684.5263157894736,38.0,706.9473684210526,950.0,704.5,26864,27.0,26.18323586734942,True
5,1092.5625,142.875,48.0,388.8125,531.0,392.0,18663,27.0,14.400462962909629,True
6,361.1666666666667,765.4166666666666,36.0,314.80555555555554,487.0,304.5,11333,27.0,11.659465020532949,True
7,731.57752956636,199.7621550591327,7610.0,451.2703022339028,1005.0,462.0,3434167,27.0,16.713714897490053,True
8,100.14954337899543,440.5730593607306,876.0,599.6358447488584,1327.0,600.0,525281,27.0,22.208734990616207,True
9,425.86046511627904,137.72093023255815,43.0,614.0930232558139,847.0,600.0,26406,27.0,22.74418604642739,True
10,791.7938650306749,148.2941717791411,3260.0,469.72085889570553,957.0,475.0,1531290,27.0,17.39706884792466,True
11,849.4843492586491,225.9316309719934,1214.0,444.1589785831961,1001.0,436.0,539209,27.0,16.450332540057445,True
12,262.63893249607537,322.08320251177395,637.0,315.48037676609107,706.0,309.0,200961,27.0,11.684458398700839,True
13,288.46268656716416,314.3880597014925,67.0,852.7910447761194,1742.0,842.0,57137,27.0,31.584853510109667,True
14,1296.735294117647,285.7647058823529,34.0,845.0882352941177,1006.0,853.5,28733,27.0,31.299564270036583,True
15,189.44615384615383,1330.9692307692308,65.0,1938.7384615384615,3395.0,1810.0,126018,27.0,71.80512820486226,True
16,1008.606226105953,693.4511196067723,1831.0,330.003823047515,644.0,324.0,604237,27.0,12.222363816529363,True
17,337.8484848484849,667.6666666666666,33.0,895.2424242424242,1211.0,853.0,29543,27.0,33.15712682367069,True
18,234.0487804878049,672.4512195121952,82.0,339.8780487804878,541.0,339.0,27870,27.0,12.588075880712186,True
19,301.9655172413793,673.2413793103449,29.0,420.51724137931035,606.0,414.0,12195,27.0,15.574712643620478,True
20,1216.2962962962963,247.77777777777777,27.0,692.0370370370371,978.0,683.0,18685,27.0,25.631001371647187,True
