structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Nucleus of the lateral olfactory tract, pyramidal layer",0.031121,0.036315,0.067436
"Posterolateral visual area, layer 2/3",0.035400999999999995,0.037269,0.07266999999999998
Nucleus sagulum,0.022609,0.023294,0.045903
Anteroventral periventricular nucleus,0.024347,0.025914,0.050261
"Retrosplenial area, dorsal part, layer 6a",0.145849,0.157143,0.30299200000000004
"Retrosplenial area, lateral agranular part, layer 6b",0.006607999999999999,0.007324,0.013932
Barrington's nucleus,0.004031,0.0034549999999999997,0.007486
"Anteromedial visual area, layer 1",0.00218,0.0,0.00218
Suprachiasmatic nucleus,0.034061,0.031758999999999996,0.06581999999999999
Bed nucleus of the anterior commissure,0.0016849999999999999,0.0018299999999999998,0.003515
"Orbital area, ventrolateral part, layer 2/3",0.056354999999999995,0.046771,0.103126
"Temporal association areas, layer 5",0.190826,0.193068,0.38389399999999996
Bed nucleus of the accessory olfactory tract,0.005847,0.00724,0.013087
"Anterior cingulate area, ventral part, layer 2/3",0.108598,0.111215,0.21981299999999998
Magnocellular nucleus,0.07689399999999999,0.078927,0.155821
stria terminalis,0.083836,0.084493,0.168329
"Basolateral amygdalar nucleus, anterior part",0.126448,0.11405699999999999,0.240505
"Prelimbic area, layer 2/3",0.061845,0.06357399999999999,0.125419
"Primary visual area, layer 6b",0.025379,0.025353999999999998,0.050733
Magnocellular reticular nucleus,0.135187,0.153383,0.28857
Septofimbrial nucleus,0.125524,0.1352,0.26072399999999996
"Basolateral amygdalar nucleus, posterior part",0.151438,0.159364,0.310802
Midbrain,1.636796,1.6175579999999998,3.2543539999999997
"Agranular insular area, posterior part, layer 6a",0.099007,0.100662,0.19966899999999999
Supragenual nucleus,0.003597,0.0036929999999999997,0.00729
"Primary motor area, Layer 1",0.33313699999999996,0.299166,0.632303
Subgeniculate nucleus,0.010386999999999999,0.009137,0.019524
Suprageniculate nucleus,0.042147,0.044247999999999996,0.086395
superior cerebelar peduncles,0.098258,0.088528,0.186786
"Basomedial amygdalar nucleus, anterior part",0.128294,0.135459,0.263753
"Agranular insular area, dorsal part, layer 2/3",0.202683,0.241886,0.444569
"Retrosplenial area, dorsal part, layer 6b",0.006078999999999999,0.006902999999999999,0.012981999999999999
Accessory supraoptic group,0.002446,0.0022689999999999997,0.004715
Septohippocampal nucleus,0.008648,0.008159,0.016807
"Basomedial amygdalar nucleus, posterior part",0.138988,0.162759,0.301747
"Perirhinal area, layer 6a",0.008041999999999999,0.00787,0.015912
superior colliculus commissure,0.006539,0.0068379999999999995,0.013377
Subfornical organ,0.007962,0.009276,0.017238
Substantia innominata,0.5613779999999999,0.562746,1.124124
"Agranular insular area, posterior part, layer 5",0.18801299999999999,0.18190199999999998,0.369915
Subparaventricular zone,0.042338,0.040583999999999995,0.082922
supraoptic commissures,0.005601999999999999,0.005566,0.011167999999999999
Subceruleus nucleus,0.006886,0.006019999999999999,0.012905999999999999
Bed nuclei of the stria terminalis,0.265783,0.270128,0.535911
Medulla,1.065218,1.0964909999999999,2.161709
"Agranular insular area, posterior part, layer 6b",0.0041129999999999995,0.004389,0.008502
Preparasubthalamic nucleus,0.0019349999999999999,0.0018299999999999998,0.0037649999999999997
Sublaterodorsal nucleus,0.011685,0.010639,0.022323999999999997
Mediodorsal nucleus of thalamus,0.40502099999999996,0.41637199999999996,0.8213929999999999
"Prelimbic area, layer 5",0.135854,0.13533799999999999,0.271192
Parasubthalamic nucleus,0.029131999999999998,0.023944999999999998,0.053077
Submedial nucleus of the thalamus,0.09640699999999999,0.096276,0.192683
"Perirhinal area, layer 6b",0.001872,0.0017729999999999998,0.003645
Infracerebellar nucleus,0.016319999999999998,0.015684,0.032004
"Substantia nigra, compact part",0.047302,0.044032999999999996,0.091335
"Posterolateral visual area, layer 6a",0.014570999999999999,0.014646,0.029217
cuneate fascicle,0.006026999999999999,0.005948,0.011975
"Substantia nigra, reticular part",0.329055,0.34371999999999997,0.6727749999999999
Field CA1,1.8298539999999999,1.7603909999999998,3.5902449999999995
Supraoptic nucleus,0.016841,0.013245,0.030085999999999998
"Posterolateral visual area, layer 6b",0.0011589999999999999,0.001171,0.0023299999999999996
ventral tegmental decussation,0.007148,0.007852,0.015
"Anteromedial visual area, layer 4",0.011366999999999999,0.006958,0.018324999999999998
Medial amygdalar nucleus,0.369226,0.34806499999999996,0.7172909999999999
"Orbital area, lateral part, layer 2/3",0.10821199999999999,0.078041,0.186253
vestibular nerve,0.034232,0.029841,0.06407299999999999
"Subparafascicular nucleus, magnocellular part",0.023382999999999998,0.022511,0.045894
"Lateral visual area, layer 1",0.046639,0.04432,0.090959
"Subparafascicular nucleus, parvicellular part",0.040371,0.035496,0.07586699999999999
Field CA2,0.10776999999999999,0.107789,0.215559
Ectorhinal area/Layer 2/3,0.098438,0.09475,0.193188
medial corticohypothalamic tract,0.002459,0.002597,0.005056
"Spinal nucleus of the trigeminal, caudal part",0.446354,0.430579,0.876933
"Retrosplenial area, ventral part, layer 2/3",0.250169,0.258874,0.5090429999999999
"Anteromedial visual area, layer 5",0.043135,0.045699,0.088834
"Retrosplenial area, dorsal part, layer 2/3",0.19344899999999998,0.099537,0.29298599999999997
columns of the fornix,0.065425,0.06536399999999999,0.130789
"Spinal nucleus of the trigeminal, interpolar part",0.804836,0.538516,1.3433519999999999
"Orbital area, lateral part, layer 6a",0.089391,0.061030999999999995,0.150422
"Anteromedial visual area, layer 6b",0.004131,0.004519,0.00865
"Retrosplenial area, dorsal part, layer 1",0.11212599999999999,0.076264,0.18839
dorsal hippocampal commissure,0.164129,0.166795,0.330924
"Spinal nucleus of the trigeminal, oral part",0.141169,0.160916,0.302085
"Orbital area, lateral part, layer 1",0.064044,0.051358,0.115402
ventral hippocampal commissure,0.023295,0.026264,0.049559
"Primary somatosensory area, upper limb, layer 1",0.116864,0.101478,0.21834199999999998
"Basolateral amygdalar nucleus, ventral part",0.066693,0.073916,0.14060899999999998
Median preoptic nucleus,0.007141,0.010025,0.017166
"Posterior auditory area, layer 6b",0.002874,0.002766,0.005639999999999999
Midbrain trigeminal nucleus,0.002454,0.001941,0.004395
"Primary somatosensory area, trunk, layer 6b",0.0073999999999999995,0.008582,0.015982
Field CA3,1.5415679999999998,1.554228,3.095796
alveus,0.353049,0.384019,0.7370680000000001
"posteromedial visual area, layer 6b",0.004434,0.004493,0.008927
Subthalamic nucleus,0.02905,0.028492,0.057541999999999996
Striatum,0.5801,0.579145,1.1592449999999999
"Primary somatosensory area, lower limb, layer 6a",0.11946899999999999,0.119019,0.23848799999999998
brachium of the inferior colliculus,0.043989,0.051414999999999995,0.09540399999999999
Medial habenula,0.060369,0.059611,0.11998
"Orbital area, medial part, layer 1",0.038761,0.042969,0.08173
"Orbital area, lateral part, layer 6b",0.009141,0.0057009999999999995,0.014842
"posteromedial visual area, layer 4",0.015902,0.016309,0.032211000000000004
Subiculum,0.40465199999999996,0.357529,0.762181
dorsal acoustic stria,0.002482,0.002611,0.005093
Main olfactory bulb,1.4442739999999998,2.422069,3.8663429999999996
"Primary somatosensory area, lower limb, layer 6b",0.013524,0.013888999999999999,0.027413
Cerebellum,0.18428899999999998,0.175589,0.359878
Medial preoptic nucleus,0.082144,0.082606,0.16475
"Ventral auditory area, layer 6a",0.064234,0.067966,0.13219999999999998
Medial preoptic area,0.100504,0.10614499999999999,0.20664899999999997
Supramammillary nucleus,0.0504,0.046928,0.097328
"Entorhinal area, medial part, dorsal zone, layer 1",0.353176,0.325548,0.678724
"Dorsal auditory area, layer 1",0.048719,0.058328,0.107047
dorsal fornix,0.012237999999999999,0.012603,0.024841
Medial pretectal area,0.0095,0.009339,0.018839
Supratrigeminal nucleus,0.062543,0.061406999999999996,0.12395
dorsal limb,0.016003,0.027396999999999998,0.043399999999999994
"Perirhinal area, layer 1",0.045689999999999995,0.04205,0.08773999999999998
"Retrosplenial area, ventral part, layer 1",0.22281299999999998,0.245279,0.46809199999999995
"Entorhinal area, medial part, dorsal zone, layer 2",0.331357,0.278621,0.609978
"Central amygdalar nucleus, capsular part",0.051854,0.045578,0.09743199999999999
Thalamus,0.261853,0.258505,0.520358
"Central amygdalar nucleus, lateral part",0.045207,0.039591,0.084798
dorsal spinocerebellar tract,0.035087,0.030428,0.065515
"Infralimbic area, layer 2/3",0.015203999999999999,0.01392,0.029123999999999997
"Primary somatosensory area, nose, layer 1",0.10561,0.09792999999999999,0.20354
"Central amygdalar nucleus, medial part",0.132649,0.11419599999999999,0.24684499999999998
Medial septal nucleus,0.065922,0.075532,0.141454
"posteromedial visual area, layer 5",0.045896,0.04646,0.092356
Postpiriform transition area,0.425473,0.484987,0.91046
"Lateral visual area, layer 4",0.029491,0.028422,0.057913
Tegmental reticular nucleus,0.18190499999999998,0.17468699999999998,0.35659199999999996
Central lateral nucleus of the thalamus,0.092711,0.09745899999999999,0.19017
Accessory facial motor nucleus,0.0020529999999999997,0.001794,0.0038469999999999997
"Primary somatosensory area, upper limb, layer 4",0.092995,0.08420799999999999,0.177203
external capsule,0.169201,0.16888999999999998,0.338091
Nucleus of the brachium of the inferior colliculus,0.017713,0.020319999999999998,0.038033
Triangular nucleus of septum,0.101781,0.109675,0.21145599999999998
"Orbital area, medial part, layer 2/3",0.030972,0.02937,0.060342
Claustrum,0.10554,0.11062599999999999,0.21616599999999997
Nucleus of Darkschewitsch,0.027124,0.026719,0.053843
"Anterior cingulate area, ventral part, layer 1",0.092476,0.10542399999999999,0.1979
"Retrosplenial area, ventral part, layer 6a",0.133048,0.142364,0.275412
Central linear nucleus raphe,0.014558,0.015877,0.030434999999999997
"Primary visual area, layer 1",0.283754,0.18476599999999999,0.46852
fasciculus retroflexus,0.040459999999999996,0.03874,0.07919999999999999
Diagonal band nucleus,0.13344899999999998,0.143291,0.27674
"Taenia tecta, dorsal part",0.13355899999999998,0.11899799999999999,0.252557
"Ventral auditory area, layer 6b",0.009897,0.010506,0.020402999999999998
Central medial nucleus of the thalamus,0.09342199999999999,0.10079199999999999,0.194214
"Dorsal auditory area, layer 2/3",0.075864,0.07998999999999999,0.155854
"Anterolateral visual area, layer 6a",0.020361999999999998,0.017533,0.037895
fimbria,0.6120059999999999,0.730198,1.342204
Nucleus incertus,0.02174,0.023719999999999998,0.04546
"Taenia tecta, ventral part",0.203639,0.194601,0.39824
"Orbital area, ventrolateral part, layer 6a",0.035116999999999995,0.026195,0.06131199999999999
Subparafascicular area,0.034838999999999995,0.037195,0.07203399999999999
"Retrosplenial area, dorsal part, layer 5",0.24806299999999998,0.217254,0.465317
