label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,183.99375,795.0609375,640.0,383.9296875,898.0,360.0,245715,69.0,5.564198369557153,True
2,318.25553319919516,802.1911468812878,497.0,439.0241448692153,2305.0,294.0,218195,69.0,6.36266876621129,True
3,212.4271012006861,814.9862778730703,583.0,416.3876500857633,1939.0,327.0,242754,69.0,6.034603624422607,True
4,306.6263269639066,826.8152866242038,471.0,428.6539278131635,2551.0,289.0,201896,69.0,6.2123757653991625,True
5,1298.2764857881136,414.2015503875969,387.0,242.22997416020672,476.0,232.0,93743,69.0,3.510579335650082,True
6,345.92356687898086,984.1464968152866,157.0,222.68789808917197,426.0,212.0,34962,69.0,3.2273608418673803,True
7,993.8189655172414,7.482758620689655,116.0,92.00862068965517,153.0,90.0,10673,69.0,1.3334582708626352,False
8,884.498127340824,118.23220973782772,267.0,182.56179775280899,325.0,180.0,48744,69.0,2.645823155833977,True
9,971.18359375,318.03125,256.0,269.30078125,467.0,262.0,68941,69.0,3.9029098731827494,True
10,872.9213483146067,265.32022471910113,178.0,274.63483146067415,462.0,270.0,48885,69.0,3.980214948699654,True
11,237.96059113300493,776.0344827586207,203.0,405.128078817734,782.0,388.0,82241,69.0,5.871421432132562,True
12,154.99641577060933,807.5698924731183,279.0,369.0931899641577,626.0,373.0,102977,69.0,5.349176666139461,True
13,597.2727272727273,50.96363636363636,110.0,108.2090909090909,206.0,101.5,11903,69.0,1.568247694332378,False
14,1153.1794258373207,910.4425837320574,836.0,210.95933014354068,776.0,196.0,176362,69.0,3.057381596278767,True
15,249.5857740585774,843.7991631799163,239.0,561.8577405857741,4095.0,283.0,134284,69.0,8.142865805579127,True
16,267.85714285714283,851.7593984962406,133.0,519.7293233082706,2522.0,354.0,69124,69.0,7.532309033442281,True
17,1151.1851851851852,926.4867724867725,567.0,186.71781305114638,604.0,177.0,105869,69.0,2.7060552616068954,True
18,302.91076923076923,834.9907692307693,325.0,222.0953846153846,700.0,196.0,72181,69.0,3.2187736900733728,True
19,726.4859154929577,118.72535211267606,142.0,134.59154929577466,697.0,133.0,19112,69.0,1.950602163704052,False
20,453.89830508474574,348.50847457627117,59.0,238.0677966101695,356.0,239.0,14046,69.0,3.450257921881514,True
21,666.9206349206349,214.79365079365078,63.0,308.42857142857144,442.0,307.0,19431,69.0,4.469979296059774,True
22,630.3035714285714,217.44642857142858,56.0,284.5357142857143,443.0,284.0,15934,69.0,4.12370600413481,True
23,807.3302752293578,193.5321100917431,109.0,251.26605504587155,417.0,252.0,27388,69.0,3.641537029645035,True
24,236.08333333333334,913.6041666666666,96.0,536.25,1507.0,358.0,51480,69.0,7.771739130423519,True
25,958.0402684563759,29.61744966442953,149.0,86.64429530201342,200.0,78.0,12910,69.0,1.2557144246650411,False
26,332.65845070422534,814.1866197183099,284.0,271.41901408450707,1771.0,257.0,77083,69.0,3.9336088997697636,True
27,861.6950354609929,165.7304964539007,141.0,244.354609929078,748.0,227.0,34454,69.0,3.541371158387302,True
28,1078.5232558139535,337.56976744186045,86.0,334.9651162790698,477.0,335.0,28807,69.0,4.854566902588179,True
29,198.56687898089172,813.859872611465,157.0,280.04458598726114,565.0,277.0,43967,69.0,4.058617188215294,True
30,201.0,779.2264150943396,53.0,410.39622641509436,669.0,405.0,21751,69.0,5.947771397311588,True
31,960.8139534883721,51.44186046511628,43.0,81.76744186046511,140.0,81.0,3516,69.0,1.1850353892803855,False
32,350.98275862068965,990.948275862069,116.0,187.4051724137931,342.0,182.0,21739,69.0,2.716016991500312,True
33,274.3055805580558,526.477497749775,2222.0,247.42394239423942,738.0,254.0,549776,69.0,3.585854237592476,True
34,261.02463054187194,792.4975369458128,203.0,538.5418719211823,1824.0,339.0,109324,69.0,7.804954665513069,True
35,891.3555555555556,126.88148148148149,135.0,183.2888888888889,316.0,179.0,24744,69.0,2.6563607085307717,True
36,167.4848484848485,414.3939393939394,33.0,182.93939393939394,305.0,182.0,6037,69.0,2.6512955643352,True
37,874.6296296296297,248.1851851851852,54.0,245.2962962962963,348.0,247.0,13246,69.0,3.555018786897693,True
38,986.9230769230769,9.552447552447552,143.0,76.60839160839161,153.0,74.0,10955,69.0,1.1102665450475446,False
39,857.7802644964395,409.30111902339775,983.0,227.44252288911494,633.0,224.0,223576,69.0,3.296268447663555,True
40,665.1702127659574,236.68085106382978,47.0,385.1063829787234,590.0,369.0,18100,69.0,5.581251927219786,True
41,229.4047619047619,794.9285714285714,42.0,528.6428571428571,781.0,512.0,22203,69.0,7.66149068321871,True
42,469.62820512820514,932.2948717948718,78.0,216.64102564102564,384.0,220.0,16898,69.0,3.139725009285676,True
43,853.265625,19.125,64.0,88.375,189.0,87.5,5656,69.0,1.280797101447419,False
44,597.40625,366.46875,32.0,277.8125,393.0,276.0,8890,69.0,4.026268115936194,True
45,578.0,215.38235294117646,34.0,190.0,278.0,181.0,6460,69.0,2.7536231884018063,True
46,953.4871794871794,34.48717948717949,78.0,88.67948717948718,176.0,89.0,6917,69.0,1.2852099591211399,False
47,661.0909090909091,242.6969696969697,33.0,383.0,509.0,413.0,12639,69.0,5.550724637673115,True
48,840.1481481481482,188.44444444444446,27.0,261.037037037037,388.0,259.0,7048,69.0,3.7831454642994014,True
49,226.21844660194174,767.5291262135922,206.0,381.16990291262135,1041.0,376.0,78521,69.0,5.52420149147926,True
50,204.58333333333334,450.25,36.0,178.55555555555554,463.0,149.5,6428,69.0,2.5877616747144456,True
51,801.8627450980392,192.41830065359477,153.0,236.7450980392157,399.0,236.0,36222,69.0,3.431088377374965,True
52,659.1923076923077,316.34615384615387,26.0,325.53846153846155,414.0,320.0,8464,69.0,4.71794871794188,True
53,972.903743315508,317.331550802139,187.0,264.2620320855615,401.0,267.0,49417,69.0,3.829884522973601,True
54,815.7307692307693,192.3846153846154,26.0,226.73076923076923,381.0,222.5,5895,69.0,3.285953177252763,True
55,1172.595238095238,685.8690476190476,84.0,356.95238095238096,550.0,353.0,29984,69.0,5.1732229123458495,True
56,143.3734939759036,802.3493975903615,166.0,353.77710843373495,520.0,358.0,58727,69.0,5.127204470046699,True
57,328.1875,399.3125,32.0,293.78125,499.0,283.5,9401,69.0,4.257699275356148,True
58,1227.3214285714287,15.535714285714286,28.0,112.25,174.0,113.5,3143,69.0,1.6268115942005408,False
59,461.6521739130435,872.2173913043479,23.0,198.30434782608697,258.0,204.0,4561,69.0,2.8739760554463705,True
60,1147.6835443037974,789.1645569620254,79.0,135.77215189873417,258.0,126.0,10726,69.0,1.9677123463556143,False
61,1398.0,47.416666666666664,36.0,170.77777777777777,253.0,173.5,6148,69.0,2.4750402576453663,True
62,379.6904761904762,392.54761904761904,42.0,271.6904761904762,439.0,269.5,11411,69.0,3.9375431331896005,True
63,1036.5625,837.53125,32.0,190.03125,307.0,177.0,6081,69.0,2.75407608695253,True
64,613.1481481481482,328.44444444444446,27.0,321.74074074074076,437.0,329.0,8687,69.0,4.662909286090934,True
