label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,1028.6187845303868,182.1878453038674,181.0,210.46408839779005,372.0,208.0,38094,53.0,3.971020535799867,True
2,471.0508474576271,601.3389830508474,59.0,389.0508474576271,780.0,385.0,22954,53.0,7.340582027488548,True
3,188.47540983606558,267.60655737704917,61.0,130.98360655737704,271.0,131.0,7990,53.0,2.4713888029647153,True
4,809.2151431209603,272.5235457063712,3249.0,346.5370883348723,835.0,343.0,1125899,53.0,6.538435628947518,True
5,131.8139534883721,222.48837209302326,43.0,79.53488372093024,137.0,77.0,3420,53.0,1.5006581834109467,False
6,648.5357142857143,108.46428571428571,28.0,122.64285714285714,200.0,116.0,3434,53.0,2.3140161725023725,True
7,1074.0668769716087,595.5981072555205,4755.0,268.41535226077815,1570.0,271.0,1276315,53.0,5.064440608684372,True
8,1205.8837209302326,719.8837209302326,43.0,424.4418604651163,725.0,401.0,18251,53.0,8.008336989892744,True
9,760.6212871287129,297.12227722772275,2020.0,391.72821782178215,708.0,392.0,791291,53.0,7.391098449453642,True
10,213.22857142857143,396.0761904761905,105.0,478.6,916.0,480.0,50253,53.0,9.030188679228244,True
11,343.5045045045045,605.2072072072073,111.0,158.43243243243242,422.0,149.0,17586,53.0,2.9892911779647826,True
12,567.0651181258686,534.8915028786977,10074.0,321.02104427238436,701.0,312.0,3233966,53.0,6.057000835316578,True
13,274.9714285714286,436.0571428571429,70.0,526.7571428571429,953.0,520.0,36873,53.0,9.938814016153755,True
14,1279.2416666666666,659.3416666666667,240.0,203.99583333333334,368.0,206.0,48959,53.0,3.8489779874141212,True
15,1151.3411764705882,819.3882352941176,85.0,222.7764705882353,334.0,224.0,18936,53.0,4.203329633732357,True
16,266.31944444444446,466.4583333333333,72.0,457.7083333333333,771.0,430.5,32955,53.0,8.636006289291881,True
17,1240.459987236758,871.3147415443523,7835.0,159.90925335035098,434.0,155.0,1252889,53.0,3.017155723585835,True
18,1415.25,344.35714285714283,28.0,298.82142857142856,489.0,277.5,8367,53.0,5.638140161714429,True
19,1110.049504950495,757.009900990099,101.0,153.9108910891089,309.0,148.0,15545,53.0,2.9039790771475187,True
20,421.14869668246445,433.1712085308057,1688.0,275.9218009478673,578.0,276.0,465756,53.0,5.206071715987674,True
21,799.3697788697789,308.4078624078624,814.0,418.512285012285,896.0,418.0,340669,53.0,7.896458207764064,True
22,144.1184210526316,453.61842105263156,76.0,472.5263157894737,744.0,463.0,35912,53.0,8.915590863935511,True
23,1294.0564516129032,647.1155913978495,372.0,222.06182795698925,372.0,223.0,82607,53.0,4.189845810501326,True
24,766.2,880.4512,3125.0,135.26048,586.0,122.0,422689,53.0,2.5520845282970717,True
25,900.0408163265306,11.571428571428571,49.0,60.734693877551024,113.0,57.0,2976,53.0,1.1459376203289893,False
26,886.4449410808614,379.5932547744819,2461.0,432.77691995123934,845.0,455.0,1065064,53.0,8.165602263215524,True
27,1005.2127450980392,547.9205882352941,1020.0,236.36764705882354,506.0,230.0,241095,53.0,4.459766925629765,True
