label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,816.9540481400437,122.26258205689278,457.0,202.2363238512035,496.0,182.0,92422,61.0,3.31534957132577,True
2,264.93131548311993,870.7706635622817,859.0,491.7287543655413,3862.0,294.0,422395,61.0,8.061127120733364,True
3,235.73615635179152,900.9185667752442,307.0,387.114006514658,1868.0,214.0,118844,61.0,6.346131254328252,True
4,1340.7706611570247,675.7809917355372,484.0,244.45867768595042,1197.0,163.0,118318,61.0,4.007519306320487,True
5,1284.7128987517337,796.4452149791956,721.0,212.35922330097088,802.0,178.0,153111,61.0,3.4812987426331596,True
6,1097.5903398926655,809.7960644007155,559.0,209.90339892665475,1197.0,147.0,117336,61.0,3.44103932666083,True
7,383.55555555555554,847.7579365079365,252.0,391.3412698412698,1620.0,280.0,98618,61.0,6.415430653125053,True
8,887.2166064981949,27.96389891696751,277.0,149.27797833935017,264.0,152.0,41350,61.0,2.4471799727722203,True
9,771.0367454068241,200.48293963254594,381.0,166.7270341207349,397.0,155.0,63523,61.0,2.7332300675485506,True
10,349.6284403669725,51.74082568807339,436.0,150.78669724770643,505.0,141.0,65743,61.0,2.4719130696304794,True
11,225.87160120845923,894.321752265861,662.0,321.9939577039275,2150.0,244.0,213160,61.0,5.2785894705475345,True
12,663.801652892562,88.9090909090909,121.0,186.95867768595042,376.0,172.0,22622,61.0,3.0648963555023596,True
13,658.4453781512605,40.63025210084034,238.0,107.12605042016807,264.0,98.5,25496,61.0,1.7561647609834827,False
14,1209.6466666666668,758.08,150.0,201.79333333333332,677.0,149.0,30269,61.0,3.308087431688566,True
15,390.2573726541555,169.79088471849866,373.0,256.8069705093834,684.0,251.0,95789,61.0,4.209950336212499,True
16,501.1808510638298,35.744680851063826,94.0,160.7872340425532,254.0,162.0,15114,61.0,2.6358562957752394,True
17,1218.9669421487604,777.1074380165289,242.0,173.79338842975207,474.0,153.0,42058,61.0,2.8490719414666748,True
18,1081.6814159292035,803.3864306784661,339.0,153.3156342182891,815.0,147.0,51974,61.0,2.5133710527547173,True
19,258.06666666666666,882.15,60.0,468.65,1246.0,402.5,28119,61.0,7.682786885233306,True
20,1346.3601694915253,694.9915254237288,236.0,150.1906779661017,1045.0,102.0,35445,61.0,2.4621422617353357,True
21,561.7439024390244,97.36585365853658,82.0,186.0121951219512,320.0,188.5,15253,61.0,3.0493802478958405,True
22,625.8461538461538,893.3653846153846,52.0,270.2307692307692,643.0,206.0,14052,61.0,4.4300126103332165,True
23,496.5168539325843,106.86516853932584,89.0,199.42696629213484,313.0,202.0,17749,61.0,3.2692945293739,True
24,425.1865671641791,399.85820895522386,134.0,282.7164179104478,495.0,279.0,37884,61.0,4.634695375573513,True
25,331.7752808988764,884.8876404494382,89.0,683.7640449438202,1921.0,516.0,60855,61.0,11.209246638404906,True
26,1361.9473684210527,637.6842105263158,76.0,365.35526315789474,1104.0,313.5,27767,61.0,5.989430543562226,True
