epoch,accuracy,loss,val_accuracy,val_loss
47,0.979678213596344,0.06714697182178497,1.0,0.0035543336998671293
48,0.9767146706581116,0.07294894754886627,1.0,0.008005674928426743
49,0.97840815782547,0.07266572117805481,0.9961977005004883,0.0149711724370718
50,0.9809483289718628,0.06123529002070427,0.9923954606056213,0.020328013226389885
51,0.9801015853881836,0.06764417141675949,0.9771863222122192,0.041657306253910065
52,0.9813717007637024,0.06275833398103714,0.9961977005004883,0.009610716253519058
53,0.974174439907074,0.08852201700210571,0.9923954606056213,0.012704068794846535
54,0.9758679270744324,0.07116366922855377,0.9961977005004883,0.01040679682046175
55,0.9771380424499512,0.07245777547359467,1.0,0.01274353638291359
56,0.9792548418045044,0.06343761831521988,1.0,0.0037596281617879868
57,0.9813717007637024,0.06270880997180939,0.9961977005004883,0.009051612578332424
58,0.979678213596344,0.06952612102031708,0.9961977005004883,0.01803458295762539
59,0.979678213596344,0.06556779891252518,0.9961977005004883,0.010493705049157143
60,0.9834885597229004,0.060426078736782074,0.9923954606056213,0.0088864266872406
61,0.981795072555542,0.06192610785365105,0.9961977005004883,0.00889841839671135
62,0.9843353033065796,0.056616704910993576,0.9961977005004883,0.010970082134008408
63,0.97840815782547,0.067743681371212,0.9961977005004883,0.013845795765519142
64,0.9801015853881836,0.061077166348695755,0.9961977005004883,0.01032999437302351
65,0.9809483289718628,0.06492266058921814,0.9923954606056213,0.010809098370373249
66,0.9830651879310608,0.05774539336562157,0.9733840227127075,0.05606653913855553
67,0.9830651879310608,0.05472974851727486,0.9961977005004883,0.005786384455859661
68,0.9843353033065796,0.05539704114198685,0.9961977005004883,0.01715042069554329
69,0.9834885597229004,0.05838138610124588,0.9961977005004883,0.01346637960523367
70,0.9834885597229004,0.05311986431479454,0.9923954606056213,0.027053754776716232
71,0.9809483289718628,0.06167106330394745,0.9847908616065979,0.04828817397356033
72,0.9813717007637024,0.06383618712425232,1.0,0.0063767218962311745
73,0.9792548418045044,0.06006938964128494,0.9961977005004883,0.009583701379597187
74,0.9775614142417908,0.06527528166770935,0.9923954606056213,0.011803260073065758
75,0.9864521622657776,0.046784598380327225,0.9961977005004883,0.016104307025671005
76,0.9792548418045044,0.06347880512475967,0.9923954606056213,0.014898944646120071
77,0.9822184443473816,0.05876760557293892,1.0,0.006315954960882664
78,0.9754445552825928,0.08947168290615082,0.9961977005004883,0.020964495837688446
79,0.9771380424499512,0.06693542003631592,0.9885931611061096,0.026321476325392723
80,0.9813717007637024,0.06253618001937866,0.9961977005004883,0.009863980114459991
81,0.9813717007637024,0.06116210296750069,0.9961977005004883,0.010557007044553757
82,0.9822184443473816,0.06338027864694595,0.9923954606056213,0.013259511440992355
83,0.9864521622657776,0.05271731689572334,0.9961977005004883,0.01471337117254734
84,0.988145649433136,0.04493851959705353,0.9923954606056213,0.012826802209019661
85,0.9898391366004944,0.03626446798443794,0.9961977005004883,0.021853942424058914
86,0.979678213596344,0.06034749746322632,0.9961977005004883,0.0067809708416461945
87,0.9771380424499512,0.06065851077437401,0.9923954606056213,0.010186578147113323
88,0.9801015853881836,0.06063298135995865,0.9885931611061096,0.017230404540896416
89,0.981795072555542,0.06010446697473526,0.9961977005004883,0.0065611074678599834
90,0.9847586750984192,0.05779694765806198,0.9961977005004883,0.006776957307010889
91,0.988145649433136,0.045845773071050644,0.9961977005004883,0.008191678673028946
92,0.9856054186820984,0.045284342020750046,0.9961977005004883,0.00566841010004282
93,0.9826418161392212,0.052727971225976944,0.9923954606056213,0.01034696027636528
94,0.9834885597229004,0.0577402338385582,1.0,0.00607612868770957
95,0.9856054186820984,0.05034349113702774,1.0,0.004484850913286209
96,0.9877222776412964,0.04504404962062836,0.9923954606056213,0.01985582709312439
97,0.9767146706581116,0.07572896778583527,0.9961977005004883,0.006532155908644199
98,0.9826418161392212,0.05733848363161087,0.9961977005004883,0.013783678412437439
99,0.9847586750984192,0.05180659517645836,0.9961977005004883,0.006345575209707022
100,0.98391193151474,0.052032411098480225,1.0,0.008597413077950478
101,0.9847586750984192,0.05586409941315651,0.9961977005004883,0.007696382701396942
102,0.9856054186820984,0.05428965389728546,1.0,0.006646009627729654
103,0.9801015853881836,0.06028476357460022,0.9961977005004883,0.011681105941534042
104,0.9813717007637024,0.05497240275144577,1.0,0.004127345513552427
105,0.981795072555542,0.05770888924598694,0.9961977005004883,0.005396381486207247
106,0.9834885597229004,0.05238034576177597,0.9961977005004883,0.007796999998390675
107,0.9843353033065796,0.0515015684068203,0.9961977005004883,0.006176221650093794
108,0.9822184443473816,0.058573167771101,0.9961977005004883,0.011152385734021664
109,0.9822184443473816,0.05157850310206413,0.9961977005004883,0.013060488738119602
110,0.976291298866272,0.07195387035608292,0.9961977005004883,0.017027907073497772
111,0.9864521622657776,0.050609614700078964,1.0,0.004987124819308519
112,0.986028790473938,0.0517207533121109,1.0,0.00492031080648303
113,0.9856054186820984,0.04663492739200592,0.9961977005004883,0.01365317590534687
114,0.9856054186820984,0.049912773072719574,0.9961977005004883,0.00863385945558548
115,0.9843353033065796,0.05051625519990921,0.9923954606056213,0.011754176579415798
116,0.9830651879310608,0.0573856495320797,0.9961977005004883,0.0066601852886378765
117,0.986028790473938,0.04942040145397186,1.0,0.0061127725057303905
118,0.9779847860336304,0.07726684957742691,0.9847908616065979,0.02836029976606369
119,0.9801015853881836,0.07060866057872772,0.9695817232131958,0.05489048734307289
120,0.9843353033065796,0.059339866042137146,1.0,0.008027094416320324
121,0.9809483289718628,0.06840375810861588,0.9961977005004883,0.010206201113760471
122,0.9851820468902588,0.04257826507091522,1.0,0.006770042702555656
123,0.9864521622657776,0.049700506031513214,0.9961977005004883,0.009792286902666092
124,0.9856054186820984,0.051696375012397766,0.9961977005004883,0.0074123237282037735
125,0.9847586750984192,0.04950844123959541,0.9961977005004883,0.008077753707766533
126,0.986028790473938,0.046134401112794876,0.9961977005004883,0.014578079804778099
127,0.9822184443473816,0.05538729950785637,0.9961977005004883,0.017457960173487663
128,0.986028790473938,0.04522707685828209,0.9885931611061096,0.017745543271303177
129,0.9856054186820984,0.04938379302620888,0.9961977005004883,0.009205877780914307
130,0.981795072555542,0.05572577565908432,1.0,0.0040889340452849865
131,0.9868755340576172,0.04616619646549225,0.9923954606056213,0.014392237178981304
132,0.9843353033065796,0.05369274690747261,0.9961977005004883,0.006492227781563997
133,0.9847586750984192,0.05304918438196182,0.9961977005004883,0.014864953234791756
134,0.9830651879310608,0.05802111327648163,1.0,0.004090269561856985
135,0.9851820468902588,0.049059562385082245,0.9885931611061096,0.022347014397382736
136,0.9864521622657776,0.04292036220431328,0.9961977005004883,0.017841828987002373
137,0.986028790473938,0.04644978791475296,0.9885931611061096,0.03850763291120529
138,0.9911092519760132,0.03867160156369209,1.0,0.004214391112327576
139,0.9864521622657776,0.05063936114311218,0.9961977005004883,0.01053549163043499
140,0.9864521622657776,0.04382334649562836,1.0,0.004209007602185011
141,0.9864521622657776,0.04483889415860176,1.0,0.005421327892690897
142,0.9805249571800232,0.0624898299574852,0.9885931611061096,0.039071571081876755
143,0.986028790473938,0.04147050157189369,0.9961977005004883,0.009859288111329079
144,0.9843353033065796,0.051876261830329895,1.0,0.0020544370636343956
145,0.9822184443473816,0.05205937847495079,0.9961977005004883,0.009075094014406204
146,0.9856054186820984,0.048860203474760056,0.9923954606056213,0.023622309789061546
147,0.988145649433136,0.052733149379491806,1.0,0.00700394669547677
148,0.98391193151474,0.05115330591797829,0.9961977005004883,0.02046835795044899
149,0.9877222776412964,0.040280189365148544,0.9961977005004883,0.014471661299467087
