structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Anteromedial visual area, layer 5",0.014232,0.011186,0.025418
"Retrosplenial area, dorsal part, layer 2/3",0.057585,0.0518,0.109385
columns of the fornix,0.019639,0.020551999999999997,0.040191
"Spinal nucleus of the trigeminal, interpolar part",0.137412,0.151229,0.28864100000000004
"Orbital area, lateral part, layer 6a",0.032258999999999996,0.031709,0.063968
"Anteromedial visual area, layer 6b",0.001485,0.0012,0.002685
"Retrosplenial area, dorsal part, layer 1",0.050892,0.046805,0.097697
dorsal hippocampal commissure,0.058401999999999996,0.055067,0.11346899999999999
"Spinal nucleus of the trigeminal, oral part",0.06447499999999999,0.073602,0.138077
"Orbital area, lateral part, layer 1",0.023160999999999998,0.025457999999999998,0.048618999999999996
ventral hippocampal commissure,0.0044659999999999995,0.004437,0.008903
"Primary somatosensory area, upper limb, layer 1",0.04758,0.038949,0.086529
"Basolateral amygdalar nucleus, ventral part",0.021372,0.02916,0.050531999999999994
Median preoptic nucleus,0.002192,0.0030859999999999998,0.005278
"Posterior auditory area, layer 6b",0.0011179999999999999,0.001116,0.002234
Midbrain trigeminal nucleus,0.0007819999999999999,0.000803,0.001585
"Primary somatosensory area, trunk, layer 6b",0.002247,0.001674,0.003921
Field CA3,0.47889099999999996,0.428017,0.9069079999999999
alveus,0.102962,0.090816,0.193778
"posteromedial visual area, layer 6b",0.001725,0.001419,0.003144
Subthalamic nucleus,0.015781,0.016545,0.032326
Striatum,0.19413999999999998,0.200901,0.395041
"Primary somatosensory area, lower limb, layer 6a",0.035573,0.027245,0.062818
brachium of the inferior colliculus,0.017171,0.016999,0.03417
Medial habenula,0.023764,0.022912,0.046675999999999995
"Orbital area, medial part, layer 1",0.024415,0.026817999999999998,0.051233
"Orbital area, lateral part, layer 6b",0.0031999999999999997,0.003047,0.006246999999999999
"posteromedial visual area, layer 4",0.00626,0.005072999999999999,0.011333
Subiculum,0.142843,0.137535,0.280378
dorsal acoustic stria,0.0008179999999999999,0.000851,0.001669
Main olfactory bulb,1.221978,1.159792,2.38177
"Primary somatosensory area, lower limb, layer 6b",0.003436,0.002617,0.006052999999999999
Cerebellum,0.054856999999999996,0.057615,0.11247199999999999
Medial preoptic nucleus,0.029122,0.03023,0.059352
"Ventral auditory area, layer 6a",0.019778999999999998,0.018757,0.038536
Medial preoptic area,0.03852,0.041079,0.079599
Supramammillary nucleus,0.021883,0.022538,0.044421
"Entorhinal area, medial part, dorsal zone, layer 1",0.090517,0.087868,0.17838500000000002
"Dorsal auditory area, layer 1",0.017197999999999998,0.017755999999999997,0.034954
dorsal fornix,0.002434,0.002463,0.004897
Medial pretectal area,0.003395,0.003247,0.006642
Supratrigeminal nucleus,0.0214,0.023098,0.044497999999999996
dorsal limb,0.010798,0.010013,0.020811
"Perirhinal area, layer 1",0.019429,0.017306,0.036735
"Retrosplenial area, ventral part, layer 1",0.054721,0.05642,0.11114099999999999
"Entorhinal area, medial part, dorsal zone, layer 2",0.09046599999999999,0.087619,0.178085
"Central amygdalar nucleus, capsular part",0.018971,0.022848999999999998,0.041819999999999996
Thalamus,0.080313,0.078521,0.15883399999999998
"Central amygdalar nucleus, lateral part",0.01747,0.020177,0.037647
dorsal spinocerebellar tract,0.011275,0.01253,0.023805
"Infralimbic area, layer 2/3",0.009859999999999999,0.009892,0.019752
"Primary somatosensory area, nose, layer 1",0.040014999999999995,0.042790999999999996,0.08280599999999999
"Central amygdalar nucleus, medial part",0.045256,0.058137999999999995,0.10339399999999999
Medial septal nucleus,0.026164,0.03006,0.056223999999999996
"posteromedial visual area, layer 5",0.017651999999999998,0.014419,0.032070999999999995
Postpiriform transition area,0.12301,0.124025,0.247035
"Lateral visual area, layer 4",0.012078,0.011953,0.024031
Tegmental reticular nucleus,0.057000999999999996,0.057526,0.11452699999999999
Central lateral nucleus of the thalamus,0.035205,0.031286999999999995,0.066492
Accessory facial motor nucleus,0.0005059999999999999,0.000502,0.0010079999999999998
"Primary somatosensory area, upper limb, layer 4",0.040195,0.033215999999999996,0.073411
external capsule,0.072583,0.062075,0.134658
Nucleus of the brachium of the inferior colliculus,0.006639,0.006692,0.013330999999999999
Triangular nucleus of septum,0.024512,0.025086999999999998,0.049599
