structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Gustatory areas, layer 5",0.052697999999999995,0.043518999999999995,0.096217
"Accessory olfactory bulb, glomerular layer",0.009720999999999999,0.00794,0.017660999999999996
Rhomboid nucleus,0.00767,0.008303,0.015973
pyramid,0.050317,0.050591,0.100908
Lateral hypothalamic area,0.16020299999999998,0.178757,0.33896
"Accessory olfactory bulb, granular layer",0.01461,0.011153,0.025763
Rostral linear nucleus raphe,0.004265,0.005382,0.009647
pyramidal decussation,0.005814,0.006689,0.012503
"Primary somatosensory area, barrel field, layer 2/3",0.13968999999999998,0.121684,0.261374
Medial vestibular nucleus,0.15692399999999998,0.15883899999999998,0.31576299999999996
Linear nucleus of the medulla,0.006202,0.006286,0.012487999999999999
"Accessory olfactory bulb, mitral layer",0.017834,0.014207,0.032041
Nucleus raphe magnus,0.008564,0.012882,0.021446
Area postrema,0.0041979999999999995,0.004797,0.008995
Lateral vestibular nucleus,0.018645,0.019317,0.037961999999999996
Lateral mammillary nucleus,0.006189,0.006206,0.012395
"Anterior cingulate area, dorsal part, layer 2/3",0.03803,0.036760999999999995,0.074791
Red nucleus,0.06874899999999999,0.06951199999999999,0.13826099999999997
Anterior pretectal nucleus,0.11504199999999999,0.10591099999999999,0.22095299999999998
Superior vestibular nucleus,0.02231,0.023254999999999998,0.045564999999999994
Lateral posterior nucleus of the thalamus,0.10561799999999999,0.09372799999999999,0.19934599999999997
Nucleus raphe obscurus,0.003392,0.0065639999999999995,0.009956
Arcuate hypothalamic nucleus,0.026239,0.026246,0.052485
Spinal vestibular nucleus,0.052584,0.054064999999999995,0.106649
Lateral preoptic area,0.040204,0.04308,0.083284
sensory root of the trigeminal nerve,0.044091,0.045968999999999996,0.09006
Nucleus raphe pallidus,0.005618,0.008686,0.014303999999999999
Anterior tegmental nucleus,0.0041589999999999995,0.004234,0.008393
"Anterolateral visual area, layer 5",0.014626,0.013862999999999999,0.028489
"Temporal association areas, layer 4",0.022955999999999997,0.021164,0.04411999999999999
solitary tract,0.000763,0.0008169999999999999,0.0015799999999999998
Nucleus raphe pontis,0.011327,0.012059,0.023386
"Dorsal auditory area, layer 6b",0.002025,0.001958,0.003983
"Midbrain reticular nucleus, retrorubral area",0.011698,0.011838,0.023536
