label,y,x,area,mean_intensity,max_intensity,median_intensity,fold_change,is_positive,background_value
60,1295.7276507276508,1453.2037422037422,481.0,32.482330322265625,121.0,30.0,0.7986808474317139,False,40.669975
61,1293.3083333333334,1603.1,120.0,48.58333206176758,134.0,46.5,1.1945749100258034,False,40.669975
62,1295.0746268656717,1628.2388059701493,67.0,47.0,117.0,43.0,1.155643682484179,False,40.669975
63,1298.8534322820037,1645.60853432282,539.0,49.0185546875,165.0,46.0,1.2052762350875448,False,40.669975
64,1299.362962962963,1415.2444444444445,135.0,39.20000076293945,122.0,35.0,0.9638560262779994,False,40.669975
65,1301.1938775510205,1367.857142857143,196.0,46.04081726074219,127.0,43.0,1.1320591405060692,False,40.669975
66,1299.516129032258,1531.0645161290322,93.0,41.56989288330078,130.0,39.0,1.0221273211091613,False,40.669975
67,1299.0367647058824,1347.5,136.0,45.07352828979492,137.0,42.5,1.1082752811781578,False,40.669975
68,1305.7142857142858,1519.4285714285713,63.0,38.06349182128906,113.0,36.0,0.9359113586502323,False,40.669975
69,1305.7132352941176,1539.7058823529412,136.0,43.610294342041016,165.0,41.0,1.0722970456947922,False,40.669975
70,1313.7116564417179,1463.8588957055215,163.0,27.012269973754883,73.0,24.0,0.6641821094622746,False,40.669975
71,1316.9458598726114,1655.187898089172,314.0,50.57324981689453,188.0,46.0,1.2435033330550707,False,40.669975
73,1316.5526315789473,1544.9122807017543,114.0,38.77193069458008,124.0,37.5,0.9533305694660827,False,40.669975
74,1317.6534653465346,1636.3960396039604,101.0,46.405941009521484,137.0,45.0,1.1410368629231273,False,40.669975
75,1319.92,1402.8,75.0,41.01333236694336,125.0,39.0,1.0084425201591913,False,40.669975
76,1315.6530612244899,1591.2112845138056,833.0,44.84634017944336,164.0,40.0,1.1026891427853216,False,40.669975
77,1319.8333333333333,1376.4615384615386,78.0,44.846153259277344,116.0,44.0,1.1026845467617261,False,40.669975
78,1325.4833333333333,1571.4476190476191,420.0,42.595237731933594,166.0,39.0,1.0473386678472507,False,40.669975
79,1327.6970954356846,1616.5145228215767,964.0,47.241703033447266,208.0,42.0,1.1615867161786597,False,40.669975
80,1322.030534351145,1417.496183206107,131.0,37.04580307006836,111.0,38.0,0.9108882612867553,False,40.669975
81,1330.1920903954801,1442.3983050847457,354.0,35.51694869995117,116.0,33.0,0.8732965401321966,False,40.669975
82,1329.140625,1637.921875,64.0,48.828125,141.0,44.5,1.2005939188042085,False,40.669975
83,1333.3096774193548,1660.1806451612904,155.0,51.361289978027344,131.0,46.0,1.2628797933477718,False,40.669975
84,1333.3932584269662,1487.3820224719102,89.0,32.2696647644043,105.0,28.0,0.793451791933322,False,40.669975
85,1333.264705882353,1526.5441176470588,68.0,38.39706039428711,120.0,36.5,0.9441131972472633,False,40.669975
86,1329.28025477707,1541.656050955414,314.0,40.01592254638672,148.0,38.0,0.9839180444576177,False,40.669975
89,1341.2628865979382,1594.118556701031,194.0,43.273197174072266,143.0,40.0,1.0640084454278476,False,40.669975
90,1337.5123966942149,1391.39173553719,605.0,41.727272033691406,171.0,38.0,1.025996985383707,False,40.669975
91,1345.2857142857142,1544.8492063492063,126.0,40.515872955322266,113.0,37.5,0.996210906832974,False,40.669975
92,1348.3076923076924,1046.6615384615384,65.0,50.70769119262695,232.0,42.0,1.2468089995769782,False,40.669975
93,1351.8736842105263,1448.8736842105263,95.0,35.47368240356445,115.0,33.0,0.8722327013644562,False,40.669975
94,1349.6171617161717,1522.052805280528,303.0,37.907588958740234,126.0,36.0,0.9320779935824504,False,40.669975
95,1350.4727272727273,1361.6909090909091,55.0,43.54545593261719,121.0,42.0,1.07070278828558,False,40.669975
96,1349.4881516587677,1428.004739336493,211.0,39.35544967651367,135.0,34.0,0.9676782295741925,False,40.669975
98,1354.6782608695653,1554.7391304347825,115.0,44.008697509765625,137.0,44.0,1.0820930479046353,False,40.669975
99,1354.940652818991,1644.9970326409496,337.0,49.55489730834961,161.0,44.0,1.2184639151180099,False,40.669975
100,1360.2061965811965,1396.787393162393,936.0,41.271366119384766,138.0,39.0,1.014787096241672,False,40.669975
101,1365.7333333333333,1842.55,240.0,45.52083206176758,158.0,39.0,1.1192736594384034,False,40.669975
102,1362.9295774647887,848.0704225352113,71.0,51.36619567871094,165.0,49.0,1.2630004155180516,False,40.669975
103,1366.7111111111112,1561.4888888888888,135.0,46.57777786254883,162.0,41.0,1.145262015553319,False,40.669975
104,1364.0969387755101,1578.4183673469388,196.0,44.229591369628906,144.0,40.5,1.0875244222376257,False,40.669975
105,1361.4295302013422,1827.4429530201342,149.0,43.436241149902344,135.0,40.0,1.0680173973562548,False,40.669975
106,1371.420634920635,858.6666666666666,126.0,48.33333206176758,141.0,47.0,1.1884278691615258,False,40.669975
107,1369.9622641509434,1483.2075471698113,53.0,29.69811248779297,83.0,28.0,0.7302220442174988,False,40.669975
108,1376.9693251533743,1655.3573619631902,652.0,50.99079895019531,182.0,45.0,1.253770099396045,False,40.669975
109,1379.74375,1532.84625,800.0,38.65250015258789,143.0,35.0,0.9503939917778076,False,40.669975
110,1377.9238095238095,1558.5619047619048,105.0,40.57143020629883,104.0,37.0,0.9975769576012133,False,40.669975
111,1378.3846153846155,1436.380893300248,806.0,36.565757751464844,133.0,33.0,0.8990848285261115,False,40.669975
112,1384.3333333333333,865.7777777777778,72.0,41.05555725097656,100.0,39.0,1.009480752509757,False,40.669975
113,1384.6497175141244,1370.3040575243965,1947.0,44.28248596191406,165.0,40.0,1.0888250031187303,False,40.669975
115,1397.179054054054,1508.287162162162,296.0,35.68581008911133,115.0,33.0,0.8774485315704612,False,40.669975
116,1399.0533333333333,1543.2106666666666,375.0,42.04533386230469,160.0,38.0,1.0338175416151176,False,40.669975
117,1402.8648648648648,1487.0675675675675,74.0,32.10810852050781,79.0,29.5,0.7894794206008785,False,40.669975
118,1403.3761467889908,1410.3761467889908,109.0,42.44954299926758,126.0,41.0,1.0437563019456186,False,40.669975
120,1405.4736842105262,1423.7894736842106,76.0,33.22368240356445,76.0,34.0,0.8169093335859583,False,40.669975
121,1403.5021459227469,864.6824034334763,233.0,45.5922737121582,147.0,43.0,1.121030278415854,False,40.669975
122,1405.024844720497,1672.7158385093169,644.0,47.99534225463867,181.0,44.0,1.1801173205370032,False,40.669975
123,1417.6861924686193,1511.3347280334729,239.0,35.041839599609375,137.0,31.0,0.861614479913032,False,40.669975
124,1422.5590863952334,1375.9414101290963,1007.0,44.39026641845703,180.0,41.0,1.0914751266016909,False,40.669975
125,1415.9159061277705,1457.8331160365058,1534.0,31.500652313232422,303.0,28.0,0.774543188083355,False,40.669975
127,1419.103448275862,1492.632183908046,174.0,34.94827651977539,113.0,34.0,0.8593139356125233,False,40.669975
128,1423.5402843601896,1660.850710900474,422.0,48.649288177490234,161.0,45.0,1.1961966497801881,False,40.669975
129,1422.6959064327486,1536.0380116959063,342.0,39.91520309448242,152.0,36.5,0.9814415381108842,False,40.669975
130,1420.5714285714287,1406.1380145278451,413.0,41.12590789794922,124.0,39.0,1.0112105457168343,False,40.669975
131,1432.5469613259668,1428.4419889502763,543.0,37.94843292236328,127.0,36.0,0.93308227163625,False,40.669975
132,1433.9857142857143,828.8857142857142,70.0,53.05714416503906,160.0,41.0,1.3045777332974406,False,40.669975
134,1437.3478260869565,1501.5760869565217,184.0,33.2717399597168,114.0,30.0,0.8180909806319814,False,40.669975
135,1444.7168674698796,1527.120481927711,498.0,38.138553619384766,133.0,36.0,0.9377569904111941,False,40.669975
136,1448.6229838709678,1406.5987903225807,496.0,38.788307189941406,116.0,36.0,0.9537332374108817,False,40.669975
137,1452.2,1495.8235294117646,255.0,35.04705810546875,106.0,32.0,0.8617427933881042,False,40.669975
138,1452.2753623188405,1469.2608695652175,69.0,23.898550033569336,62.0,22.0,0.587621454613329,False,40.669975
139,1448.4607329842931,1452.4031413612565,191.0,168.5706787109375,3883.0,34.0,4.144843402220536,True,40.669975
140,1454.530864197531,1036.6543209876543,81.0,35.74074172973633,110.0,31.0,0.878799199729116,False,40.669975
141,1453.5401459854015,1547.4817518248176,274.0,40.56569290161133,150.0,36.0,0.9974358878157539,False,40.669975
142,1456.1377245508982,1436.7784431137725,167.0,33.90419006347656,92.0,33.0,0.8336417671616928,False,40.669975
143,1464.743848325938,1306.2944735780557,2479.0,61.0689811706543,4083.0,44.0,1.5015740911832323,False,40.669975
144,1456.9238643634037,1351.9309021113245,1563.0,51.81509780883789,1251.0,41.0,1.2740380944698582,False,40.669975
145,1463.7699956766105,1649.4824902723735,2313.0,46.2961540222168,160.0,43.0,1.138337402533816,False,40.669975
146,1469.3985507246377,572.8478260869565,138.0,36.68840408325195,94.0,33.5,0.9021004765795079,False,40.669975
147,1466.2718894009217,1459.1612903225807,434.0,32.0184326171875,308.0,28.5,0.7872744548318746,False,40.669975
148,1474.1153846153845,593.7923076923076,130.0,37.77692413330078,101.0,34.5,0.9288651854964503,False,40.669975
149,1475.0381165919282,1043.9977578475336,446.0,35.596412658691406,142.0,33.0,0.8752504129386506,False,40.669975
150,1478.0,608.3611111111111,72.0,42.08333206176758,115.0,39.0,1.0347518475545872,False,40.669975
151,1480.2089552238806,1574.2686567164178,67.0,42.47761154174805,150.0,38.0,1.0444464558561313,False,40.669975
152,1473.7455113192818,1406.096799375488,1281.0,36.648712158203125,138.0,34.0,0.90112452503848,False,40.669975
153,1486.4801641586866,1250.0127678978567,2193.0,49.96306610107422,183.0,46.0,1.228500036111614,False,40.669975
154,1494.853076923077,1283.06,1300.0,48.27692413330078,179.0,45.0,1.1870409017961072,False,40.669975
155,1484.979079497908,1345.7092050209205,478.0,46.510459899902344,178.0,42.0,1.1436067904841676,False,40.669975
156,1490.9137931034484,1571.1120689655172,116.0,44.879310607910156,131.0,42.0,1.1034998250697141,False,40.669975
157,1491.7441860465117,1449.3333333333333,129.0,30.829458236694336,93.0,29.0,0.7580397584179924,False,40.669975
158,1501.1997607655503,1627.3056220095693,1672.0,47.2320556640625,189.0,45.0,1.1613495050832958,False,40.669975
159,1496.142857142857,1324.702380952381,84.0,48.238094329833984,114.0,40.5,1.1860861482414582,False,40.669975
160,1498.3846153846155,1723.4717948717948,195.0,50.47179412841797,180.0,46.0,1.2410087240031553,False,40.669975
161,1504.2105809128632,1408.7437759336099,964.0,38.402488708496094,131.0,35.0,0.9442466695243303,False,40.669975
162,1502.2629213483146,1595.2516853932584,890.0,44.396629333496094,174.0,41.0,1.091631578996735,False,40.669975
163,1501.6567164179105,1130.5223880597016,67.0,46.343284606933594,137.0,39.0,1.1394962570546616,False,40.669975
164,1502.34,1061.28,50.0,40.91999816894531,134.0,36.0,1.006147603642677,False,40.669975
165,1505.9241706161138,954.4454976303317,211.0,33.80094909667969,110.0,30.0,0.8311032613946212,False,40.669975
166,1505.2569444444443,1573.1458333333333,144.0,45.77777862548828,164.0,42.0,1.1255915035469108,False,40.669975
167,1507.517857142857,1094.75,56.0,42.89285659790039,175.0,40.5,1.0546565691715621,False,40.669975
168,1508.0,1218.7422680412371,97.0,47.47422790527344,133.0,47.0,1.167304075734965,False,40.669975
169,1512.8578660436137,1363.6347352024923,2568.0,45.93107604980469,216.0,43.0,1.1293608056735567,False,40.669975
170,1514.5905511811025,1727.023622047244,127.0,49.19684982299805,140.0,43.0,1.2096601850227784,False,40.669975
171,1511.164705882353,1048.8752941176472,425.0,40.31294250488281,266.0,35.0,0.9912212197471436,False,40.669975
172,1514.061776061776,1321.081081081081,259.0,48.34749221801758,138.0,47.0,1.188776041397979,False,40.669975
173,1518.7701149425288,937.6781609195402,261.0,38.34865951538086,116.0,36.0,0.9429231085252486,False,40.669975
174,1515.0149253731342,1433.347014925373,268.0,35.05596923828125,123.0,33.0,0.8619619017782859,False,40.669975
175,1523.7101449275362,950.3623188405797,138.0,35.91304397583008,124.0,35.0,0.8830357955200964,False,40.669975
176,1519.0105263157895,1160.7473684210527,95.0,43.87368392944336,175.0,40.0,1.0787733119227418,False,40.669975
177,1523.75,1230.3660714285713,224.0,51.25893020629883,176.0,46.5,1.2603629545490784,False,40.669975
178,1527.702479338843,1570.5289256198348,121.0,46.71074295043945,141.0,43.0,1.1485313828684627,False,40.669975
179,1526.3333333333333,1071.7988505747126,174.0,39.701148986816406,116.0,33.5,0.9761783407229264,False,40.669975
180,1529.7865168539327,1093.2247191011236,89.0,47.28089904785156,136.0,48.0,1.1625504741876997,False,40.669975
181,1529.4075471698113,1134.2264150943397,265.0,46.237735748291016,164.0,44.0,1.1369010044656467,False,40.669975
182,1528.98224852071,1729.396449704142,169.0,48.153846740722656,159.0,46.0,1.1840146547495214,False,40.669975
183,1533.736220472441,1592.6062992125985,254.0,44.07480239868164,153.0,39.0,1.0837184457186164,False,40.669975
184,1538.8648648648648,1312.068607068607,481.0,48.580039978027344,175.0,44.0,1.194493963732684,False,40.669975
185,1533.7628865979382,1542.5360824742268,97.0,40.57732009887695,141.0,36.0,0.9977217792426691,False,40.669975
186,1538.975,768.1125,80.0,52.0625,163.0,47.5,1.2801212599857992,False,40.669975
187,1535.7,1606.3454545454545,110.0,50.563636779785156,141.0,46.0,1.2432669661273061,False,40.669975
188,1536.2307692307693,1063.5076923076922,65.0,43.89230728149414,126.0,41.0,1.0792312259470858,False,40.669975
189,1535.3709677419354,1190.22311827957,372.0,52.88172149658203,189.0,47.0,1.3002644120513367,False,40.669975
191,1537.029702970297,1168.8861386138615,202.0,43.594058990478516,141.0,39.5,1.0718978482167898,False,40.669975
192,1539.5230769230768,1578.6461538461538,65.0,41.661537170410156,97.0,41.0,1.024380685820517,False,40.669975
193,1539.8549222797928,1118.9533678756477,193.0,45.601036071777344,167.0,45.0,1.1212457287464392,False,40.669975
194,1540.0996015936255,1409.5498007968129,251.0,38.72111511230469,141.0,37.0,0.9520811076229272,False,40.669975
195,1542.1538461538462,1442.5,52.0,31.423076629638672,76.0,28.5,0.7726357444948548,False,40.669975
196,1536.2908827785818,1273.0180897250361,1382.0,49.01881408691406,201.0,45.0,1.2052826132427386,False,40.669975
197,1543.7320754716982,1394.0490566037736,265.0,42.0037727355957,186.0,39.0,1.0327956298381356,False,40.669975
199,1550.0484210526315,1203.8526315789475,475.0,46.54526138305664,203.0,43.0,1.1444624950405153,False,40.669975
201,1547.5862068965516,910.0,145.0,46.24827575683594,213.0,35.0,1.1371601639185884,False,40.669975
202,1550.7222222222222,1589.5444444444445,90.0,47.36666488647461,133.0,46.0,1.1646592986467994,False,40.669975
203,1543.3006329113923,1693.5632911392406,316.0,46.867088317871094,148.0,45.5,1.152375628318634,False,40.669975
204,1551.978494623656,485.3333333333333,93.0,32.655914306640625,94.0,28.0,0.8029489588130628,False,40.669975
205,1548.775956284153,1040.983606557377,183.0,126.03825378417969,2942.0,36.0,3.099049185894147,True,40.669975
206,1551.5,1573.8260869565217,92.0,44.934783935546875,120.0,42.0,1.1048638123171557,False,40.669975
207,1553.0858806404658,1616.7583697234352,687.0,47.355167388916016,153.0,44.0,1.1643765962974808,False,40.669975
208,1548.4766355140187,1710.7757009345794,107.0,48.00934600830078,158.0,45.0,1.1804616471210603,False,40.669975
209,1548.80694980695,1426.7297297297298,259.0,36.36293411254883,129.0,33.0,0.8940977677394786,False,40.669975
210,1550.96,1731.5466666666666,75.0,47.06666564941406,177.0,43.0,1.1572828683689462,False,40.669975
211,1553.4019607843138,1365.7671568627452,408.0,43.40441131591797,151.0,41.0,1.0672347601954342,False,40.669975
212,1560.8414239482202,1671.7184466019417,309.0,51.339805603027344,203.0,47.0,1.262351532023498,False,40.669975
213,1561.240506329114,759.0126582278481,79.0,51.64556884765625,138.0,45.0,1.2698696886616099,False,40.669975
214,1562.4752475247524,1729.3069306930693,101.0,47.049503326416016,195.0,40.0,1.1568608783657666,False,40.669975
215,1565.0166666666667,974.6166666666667,120.0,22.433332443237305,90.0,21.5,0.5515944450020119,False,40.669975
216,1561.823834196891,1291.3626943005181,193.0,52.098445892333984,141.0,51.0,1.2810051034621188,False,40.669975
217,1563.5873684210526,1700.2715789473684,475.0,46.77473831176758,186.0,44.0,1.1501049112732955,False,40.669975
219,1565.516129032258,474.241935483871,62.0,35.91935348510742,128.0,33.0,0.8831909347655418,False,40.669975
220,1562.6043165467627,1327.4874100719423,556.0,47.338130950927734,157.0,45.0,1.163957701575498,False,40.669975
221,1573.3055555555557,1590.6944444444443,72.0,43.93055725097656,143.0,40.5,1.0801717224489489,False,40.669975
222,1575.5045045045044,919.8018018018018,222.0,39.193695068359375,121.0,35.5,0.9637009808289538,False,40.669975
223,1573.13698630137,1439.0958904109589,73.0,34.75342559814453,116.0,29.0,0.8545229093016952,False,40.669975
225,1575.3099824868652,899.3187390542907,571.0,41.619964599609375,162.0,39.0,1.0233584926543349,False,40.669975
226,1572.0843949044586,1027.0573248407643,628.0,32.76273727416992,116.0,30.0,0.8055755393996468,False,40.669975
227,1581.057934508816,1049.214105793451,397.0,36.79848861694336,117.0,34.0,0.904807253088012,False,40.669975
228,1581.534131736527,1357.9604790419162,835.0,43.9245491027832,203.0,41.0,1.080023993119096,False,40.669975
229,1577.4397163120568,1608.1170212765958,282.0,45.308509826660156,153.0,41.5,1.1140530456160032,False,40.669975
230,1578.0588235294117,1560.7254901960785,102.0,42.72549057006836,111.0,38.0,1.0505413459220607,False,40.669975
231,1583.6508042895443,1406.3760053619303,1492.0,40.52010726928711,152.0,37.0,0.9963150208368703,False,40.669975
233,1583.6148148148147,954.1481481481482,135.0,30.318517684936523,77.0,28.0,0.7454766686145052,False,40.669975
234,1584.71974522293,1626.7961783439491,157.0,44.23566818237305,132.0,40.0,1.0876738399026769,False,40.669975
235,1585.2527472527472,456.02197802197804,91.0,40.72527313232422,136.0,39.0,1.0013596726130458,False,40.669975
236,1582.8081752604862,1861.5153620090837,3743.0,44.701576232910156,186.0,41.0,1.099129663205267,False,40.669975
237,1596.3037037037036,1544.9333333333334,135.0,84.63703918457031,851.0,43.0,2.081069353996055,True,40.669975
238,1592.8853868194842,1641.9914040114613,349.0,48.896846771240234,182.0,46.0,1.2022836609485255,False,40.669975
239,1595.2063492063492,949.015873015873,63.0,32.9523811340332,88.0,31.0,0.8102385336246024,False,40.669975
240,1592.766304347826,1614.0923913043478,184.0,45.755435943603516,150.0,42.5,1.125042138032658,False,40.669975
242,1595.3979328165374,980.7235142118863,387.0,23.723514556884766,85.0,23.0,0.5833176537018157,False,40.669975
243,1597.1772151898733,1059.3227848101267,158.0,39.86075973510742,113.0,38.0,0.9801028758914175,False,40.669975
244,1598.828282828283,445.5050505050505,99.0,41.49494934082031,116.0,39.0,1.0202845970365966,False,40.669975
245,1599.367403314917,1031.2900552486187,362.0,34.701656341552734,109.0,31.0,0.853249998358563,False,40.669975
246,1596.012111637704,2366.290152711954,1899.0,47.626644134521484,162.0,44.0,1.1710517108932326,False,40.669975
248,1604.7444444444445,877.2666666666667,90.0,43.344444274902344,142.0,37.0,1.0657602807889028,False,40.669975
249,1603.0,966.1296296296297,108.0,30.370370864868164,84.0,26.5,0.7467516430784353,False,40.669975
250,1604.3967611336031,1006.9595141700405,494.0,28.698381423950195,97.0,27.0,0.7056404934065821,False,40.669975
251,1608.8035714285713,740.1071428571429,56.0,48.26785659790039,169.0,39.0,1.1868179477535292,False,40.669975
252,1608.3978494623657,905.1827956989247,93.0,43.86021423339844,131.0,40.0,1.0784421168346716,False,40.669975
253,1609.92,436.73333333333335,75.0,38.77333450317383,117.0,32.0,0.9533650865412484,False,40.669975
254,1613.5862068965516,1379.947261663286,493.0,43.38539505004883,155.0,39.0,1.0667671851418998,False,40.669975
255,1611.28125,1537.328125,64.0,41.140625,119.0,35.5,1.011572412227674,False,40.669975
256,1620.421875,736.4375,64.0,47.296875,109.0,44.5,1.1629432935105084,False,40.669975
257,1619.3870967741937,428.2741935483871,62.0,43.83871078491211,132.0,39.5,1.0779133865283983,False,40.669975
258,1619.7228915662652,932.3132530120482,83.0,38.68674850463867,109.0,33.0,0.9512360958561689,False,40.669975
259,1622.7625,895.25,80.0,43.63750076293945,156.0,37.0,1.072966001618926,False,40.669975
260,1616.4162046908316,1706.23539445629,4690.0,51.2036247253418,370.0,46.0,1.2590030943432329,False,40.669975
261,1623.8194444444443,1980.9722222222222,72.0,34.91666793823242,90.0,35.0,0.8585367386428974,False,40.669975
262,1627.857142857143,1424.4285714285713,63.0,35.93650817871094,97.0,39.0,0.8836127371759217,False,40.669975
263,1627.855614973262,1006.7139037433155,374.0,29.454545974731445,106.0,25.5,0.7242331909816637,False,40.669975
264,1629.3557046979865,1452.6577181208054,149.0,32.107383728027344,93.0,31.0,0.7894615992848962,False,40.669975
265,1630.6351351351352,420.35135135135135,74.0,42.02702713012695,120.0,39.0,1.033367412691966,False,40.669975
266,1635.358695652174,886.8913043478261,92.0,37.75,118.0,32.0,0.9282031705059096,False,40.669975
267,1638.0945945945946,1420.945945945946,74.0,32.135135650634766,76.0,31.5,0.7901439680942166,False,40.669975
268,1641.3979591836735,412.4591836734694,98.0,42.408164978027344,160.0,39.0,1.042738892395832,False,40.669975
269,1638.2111368909514,1758.30626450116,431.0,71.44779205322266,309.0,60.0,1.756769989654257,False,40.669975
272,1653.8666666666666,1457.8190476190475,105.0,31.561904907226562,88.0,29.0,0.7760492768766549,False,40.669975
273,1653.888888888889,404.9753086419753,81.0,42.55555725097656,118.0,40.0,1.0463629976954225,False,40.669975
274,1653.7966101694915,906.1016949152543,118.0,39.084747314453125,114.0,35.5,0.961022155647622,False,40.669975
275,1655.717105263158,1053.108552631579,304.0,48.407894134521484,490.0,42.5,1.1902612135940998,False,40.669975
276,1661.0160427807486,1033.8235294117646,187.0,34.65240478515625,106.0,29.0,0.8520389930393691,False,40.669975
277,1661.8147801683817,1406.8400374181479,1069.0,40.65668869018555,337.0,36.0,0.9996733071391254,False,40.669975
278,1662.9516971279375,1377.759138381201,1532.0,48.50848388671875,785.0,42.0,1.1927345308632364,False,40.669975
279,1662.8461538461538,1990.5961538461538,104.0,32.596153259277344,116.0,30.0,0.8014795444121263,False,40.669975
280,1664.6315789473683,399.94736842105266,57.0,45.35087585449219,131.0,45.0,1.1150947484333655,False,40.669975
281,1668.3703703703704,780.6666666666666,54.0,48.72222137451172,165.0,39.0,1.197989943150002,False,40.669975
282,1668.593984962406,796.1127819548872,133.0,49.54135513305664,139.0,46.0,1.2181309378983416,False,40.669975
284,1669.642857142857,1467.561224489796,98.0,25.653060913085938,65.0,25.0,0.6307616549061614,False,40.669975
285,1670.9974279835392,1859.3770576131687,1944.0,45.47273635864258,171.0,42.0,1.1180910744283812,False,40.669975
286,1669.1777251184835,1742.781990521327,422.0,78.16824340820312,289.0,62.0,1.9220135460760746,False,40.669975
288,1675.2790697674418,395.0348837209302,86.0,48.53488540649414,170.0,40.0,1.1933836957469899,False,40.669975
289,1674.057142857143,828.2571428571429,105.0,47.58095169067383,146.0,44.0,1.1699282176151515,False,40.669975
290,1684.8177570093458,809.7850467289719,214.0,47.99532699584961,131.0,44.0,1.1801169453514035,False,40.669975
291,1677.660465116279,1424.1767441860466,215.0,39.865116119384766,149.0,37.0,0.9802099913801109,False,40.669975
292,1679.1041666666667,766.8541666666666,144.0,50.58333206176758,142.0,48.5,1.2437512369400239,False,40.669975
293,1678.5675965665237,1716.2650214592275,932.0,50.297210693359375,170.0,48.0,1.2367160379650308,False,40.669975
294,1686.2957746478874,389.5211267605634,71.0,46.53520965576172,140.0,43.0,1.1442153415267615,False,40.669975
296,1692.7420634920634,1748.25,252.0,67.53174591064453,276.0,58.0,1.6604816069949604,False,40.669975
297,1691.4954128440368,1443.9908256880733,109.0,33.65137481689453,123.0,31.0,0.8274255045542842,False,40.669975
299,1692.7463768115942,1501.0144927536232,138.0,34.79710006713867,104.0,33.0,0.8555967842842256,False,40.669975
300,1698.673076923077,1462.4423076923076,52.0,28.596153259277344,66.0,26.5,0.7031268905836856,False,40.669975
301,1704.2789699570815,1435.871244635193,233.0,33.931331634521484,111.0,31.0,0.8343091285470281,False,40.669975
302,1700.1075268817203,1423.3440860215053,93.0,35.80644989013672,118.0,34.0,0.8804148427175068,False,40.669975
303,1701.5271317829458,381.5813953488372,129.0,47.12403106689453,145.0,44.0,1.1586933786307414,False,40.669975
304,1709.7111853088481,1337.5542570951586,599.0,60.63439178466797,630.0,49.0,1.4908883363238752,False,40.669975
305,1706.3286713286714,1715.4079254079254,429.0,49.80885696411133,314.0,47.0,1.2247083166453905,False,40.669975
306,1706.9397590361446,1032.2951807228915,332.0,37.737953186035156,143.0,35.0,0.9279069614750046,False,40.669975
307,1703.717791411043,1482.3067484662577,163.0,28.36809730529785,86.0,26.0,0.6975194135098707,False,40.669975
308,1703.5418502202642,759.863436123348,227.0,47.72246551513672,153.0,45.0,1.1734077826624858,False,40.669975
309,1707.9824267782426,1400.121338912134,1195.0,41.66694641113281,180.0,39.0,1.0245136891155844,False,40.669975
310,1711.7147766323023,1735.9312714776631,291.0,120.6597900390625,724.0,69.0,2.9668026401810645,True,40.669975
311,1712.490909090909,1996.509090909091,55.0,36.9636344909668,112.0,34.0,0.9088678868327675,False,40.669975
312,1713.320143884892,1696.6276978417266,556.0,47.52518081665039,168.0,43.0,1.1685569142485173,False,40.669975
313,1718.877358490566,374.60377358490564,106.0,51.54716873168945,147.0,49.5,1.2674502105260197,False,40.669975
314,1714.60663507109,809.1421800947867,211.0,46.805686950683594,230.0,42.0,1.1508658814657375,False,40.669975
315,1720.258064516129,1751.0645161290322,93.0,55.73118209838867,164.0,51.0,1.370327415093154,False,40.669975
316,1724.6785714285713,761.6285714285714,140.0,50.400001525878906,140.0,48.5,1.2392434757569135,False,40.669975
317,1734.8805970149253,1699.6231343283582,536.0,51.656715393066406,192.0,48.0,1.2701437617421367,False,40.669975
318,1727.6679841897233,1363.2252964426877,253.0,42.76284408569336,134.0,40.0,1.051459800269946,False,40.669975
320,1732.6622222222222,1034.5955555555556,225.0,36.622222900390625,104.0,34.0,0.9004732028375287,False,40.669975
321,1738.493006993007,1409.4650349650349,286.0,40.30769348144531,160.0,37.0,0.9910921559008722,False,40.669975
322,1735.0,1463.9019607843138,51.0,26.33333396911621,64.0,22.0,0.6474883200033016,False,40.669975
323,1734.2307692307693,368.85714285714283,91.0,51.626373291015625,133.0,49.0,1.2693977051772798,False,40.669975
325,1738.1052631578948,1759.4105263157894,95.0,46.51578903198242,163.0,44.0,1.143737824054837,False,40.669975
328,1741.1181434599157,768.2447257383966,237.0,52.45147705078125,148.0,49.0,1.2896854912914733,False,40.669975
329,1740.734375,1430.84375,128.0,37.625,123.0,36.0,0.9251296500737709,False,40.669975
330,1746.1736434108527,790.5798449612403,645.0,49.45271301269531,179.0,46.0,1.2159513909537125,False,40.669975
331,1746.2432432432433,364.6216216216216,74.0,48.58108139038086,116.0,45.0,1.1945195701498585,False,40.669975
332,1751.6333333333334,1349.475,120.0,47.75,188.0,39.5,1.1740848050770116,False,40.669975
333,1753.5919540229886,1684.2183908045977,174.0,45.9942512512207,128.0,43.5,1.1309141678524095,False,40.669975
334,1754.2446043165467,1025.8920863309352,139.0,34.719425201416016,87.0,34.0,0.8536869019893278,False,40.669975
335,1752.364406779661,1448.9449152542372,236.0,31.576271057128906,122.0,28.0,0.7764025141187031,False,40.669975
336,1757.048076923077,2795.224358974359,312.0,58.29487228393555,196.0,53.0,1.4333638484287696,False,40.669975
337,1757.7837837837837,1422.8,185.0,46.01081085205078,411.0,34.0,1.131321338024404,False,40.669975
338,1759.26,1311.3933333333334,150.0,50.473331451416016,196.0,44.5,1.2410465239523176,False,40.669975
339,1760.603448275862,1672.1810344827586,116.0,48.82758712768555,144.0,48.0,1.2005806935118217,False,40.669975
340,1763.568345323741,1480.2374100719423,278.0,97.02517700195312,1458.0,31.0,2.385670911579072,True,40.669975
