label,centroid_y,centroid_x,area,mean_intensity,max_intensity,median_intensity,integrated_intensity,background,fold_change,is_positive
1,661.4347826086956,576.8260869565217,69.0,143.7391304347826,231.0,140.0,9918,32.0,4.491847826072918,True
2,1242.8983957219252,82.03163992869875,2244.0,1111.7000891265598,2309.0,1122.0,2494655,32.0,34.74062778509643,True
3,1289.6821266968325,83.95361990950227,1768.0,1037.5243212669684,2581.0,1045.0,1834343,32.0,32.42263503949144,True
4,1249.4119318181818,22.213068181818183,352.0,682.1988636363636,1386.0,688.0,240134,32.0,21.318714488569743,True
5,1292.0927835051546,16.97938144329897,194.0,736.3917525773196,1138.0,762.0,142860,32.0,23.012242267969324,True
6,1145.822358346095,85.77488514548239,653.0,436.93415007656967,869.0,434.0,285318,32.0,13.654192189850132,True
7,1313.4253731343283,124.25746268656717,268.0,567.7611940298508,866.0,610.0,152160,32.0,17.74253731337739,True
8,1318.2685185185185,50.94444444444444,324.0,1097.2222222222222,2879.0,1142.5,355500,32.0,34.28819444433729,True
9,1264.1497872340426,152.45531914893618,2350.0,1098.2263829787234,2335.0,1088.5,2580832,32.0,34.31957446797786,True
10,804.9384615384615,530.9692307692308,65.0,156.41538461538462,272.0,145.0,10167,32.0,4.887980769215495,True
11,1191.1472081218274,110.26226734348562,591.0,1201.093062605753,2058.0,1230.0,709846,32.0,37.53415820631248,True
12,1242.1744186046512,51.88205980066445,602.0,933.0681063122923,1750.0,950.0,561707,32.0,29.158378322168016,True
13,1226.8777777777777,9.316666666666666,360.0,804.7916666666666,1371.0,844.0,289725,32.0,25.14973958325474,True
14,140.88118811881188,170.38861386138615,404.0,180.7871287128713,415.0,175.0,73038,32.0,5.649597772259573,True
15,1217.577358490566,35.532075471698114,265.0,823.4641509433962,2012.0,815.0,218218,32.0,25.733254716900714,True
16,835.1290322580645,513.483870967742,31.0,141.32258064516128,219.0,133.0,4381,32.0,4.416330645147489,True
17,1226.6039182282793,122.64395229982964,1174.0,1236.0971039182282,2285.0,1252.0,1451178,32.0,38.62803449732392,True
18,1192.4432194046306,88.43439911797134,907.0,804.5722160970231,1520.0,836.0,729747,32.0,25.1428817529534,True
19,1438.7826086956522,721.8985507246376,69.0,268.4492753623188,541.0,249.0,18523,32.0,8.389039855046247,True
20,1265.2746113989638,10.61139896373057,193.0,598.4766839378239,1391.0,518.0,115506,32.0,18.70239637299855,True
21,125.68067226890756,151.6232492997199,714.0,189.0140056022409,415.0,189.0,134956,32.0,5.906687675051569,True
22,1302.8058124174372,147.43989431968296,757.0,465.9022457067371,799.0,459.0,352688,32.0,14.559445178290035,True
23,27.90112749349523,122.95143104943625,5765.0,211.07129228100607,447.0,209.0,1216826,32.0,6.595977883760827,True
24,1370.2978723404256,69.14893617021276,329.0,309.7325227963526,783.0,282.0,101902,32.0,9.679141337355771,True
25,66.71186440677967,490.3050847457627,59.0,402.64406779661016,703.0,370.0,23756,32.0,12.582627118604746,True
26,390.45588235294116,695.8823529411765,68.0,389.1029411764706,714.0,373.0,26459,32.0,12.159466911726707,True
27,1428.6693548387098,753.9193548387096,124.0,264.5241935483871,426.0,260.0,32801,32.0,8.266381048361263,True
28,192.75147928994082,34.16863905325444,338.0,213.97337278106508,547.0,210.5,72323,32.0,6.686667899387388,True
29,1251.4285714285713,38.023809523809526,84.0,829.4285714285714,1957.0,788.0,69672,32.0,25.919642857061856,True
30,6.0588235294117645,816.3725490196078,153.0,316.640522875817,664.0,305.0,48446,32.0,9.895016339838358,True
31,1395.6712328767123,753.5890410958904,73.0,319.32876712328766,668.0,309.0,23311,32.0,9.979023972571554,True
32,1374.0112359550562,759.5393258426966,89.0,275.2247191011236,517.0,254.0,24495,32.0,8.600772471883234,True
33,1220.3636363636363,465.39772727272725,88.0,205.95454545454547,328.0,202.0,18124,32.0,6.436079545434433,True
34,1188.1623616236163,68.3929889298893,542.0,630.3745387453874,1447.0,597.5,341663,32.0,19.699204335731796,True
35,1427.448275862069,879.5,58.0,304.6896551724138,542.0,269.5,17672,32.0,9.521551724108175,True
