structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
"Accessory olfactory bulb, glomerular layer",0.010742,0.011741,0.022483
Rhomboid nucleus,0.009689,0.010039,0.019728
pyramid,0.049999999999999996,0.04897,0.09897
Lateral hypothalamic area,0.184495,0.17158099999999998,0.35607599999999995
"Accessory olfactory bulb, granular layer",0.01664,0.017563,0.034203
Rostral linear nucleus raphe,0.005752999999999999,0.0057599999999999995,0.011512999999999999
pyramidal decussation,0.004912,0.0048839999999999995,0.009796
"Primary somatosensory area, barrel field, layer 2/3",0.14155199999999998,0.13591,0.277462
Medial vestibular nucleus,0.13200199999999998,0.126867,0.258869
Linear nucleus of the medulla,0.006023,0.006137,0.01216
"Accessory olfactory bulb, mitral layer",0.019867,0.02138,0.041247
Nucleus raphe magnus,0.010381999999999999,0.010442,0.020824
Area postrema,0.0030099999999999997,0.003062,0.006071999999999999
Lateral vestibular nucleus,0.017046,0.017664,0.03471
Lateral mammillary nucleus,0.006683,0.006895,0.013578
"Anterior cingulate area, dorsal part, layer 2/3",0.054369999999999995,0.052192999999999996,0.10656299999999999
Red nucleus,0.076194,0.07863099999999999,0.154825
Anterior pretectal nucleus,0.105208,0.11455699999999999,0.219765
Superior vestibular nucleus,0.021228999999999998,0.021741999999999997,0.042970999999999995
Lateral posterior nucleus of the thalamus,0.106762,0.104117,0.21087899999999998
Nucleus raphe obscurus,0.003336,0.0032749999999999997,0.006611
Arcuate hypothalamic nucleus,0.026435999999999998,0.026569,0.053005
Spinal vestibular nucleus,0.049360999999999995,0.049304999999999995,0.09866599999999999
Lateral preoptic area,0.044509,0.042082,0.086591
sensory root of the trigeminal nerve,0.048774,0.04446,0.093234
Nucleus raphe pallidus,0.005948,0.0058189999999999995,0.011767
Anterior tegmental nucleus,0.004752,0.004526,0.009278
"Anterolateral visual area, layer 5",0.016711,0.016624,0.033335000000000004
"Temporal association areas, layer 4",0.023211,0.025171,0.048381999999999994
solitary tract,0.000587,0.0005899999999999999,0.0011769999999999999
Nucleus raphe pontis,0.009878999999999999,0.009601,0.019479999999999997
"Dorsal auditory area, layer 6b",0.00227,0.002701,0.004971
"Midbrain reticular nucleus, retrorubral area",0.012627999999999999,0.012844999999999999,0.025472999999999996
"Posterior auditory area, layer 6a",0.006382,0.0069039999999999995,0.013286
"Lateral septal nucleus, caudal (caudodorsal) part",0.052038,0.048931999999999996,0.10097
"Primary auditory area, layer 2/3",0.035186999999999996,0.040877,0.07606399999999999
"Dorsal auditory area, layer 5",0.025563,0.030473999999999998,0.056037
Anteroventral nucleus of thalamus,0.041027,0.036546999999999996,0.077574
"posteromedial visual area, layer 6a",0.010412,0.012102,0.022514
"Lateral septal nucleus, rostral (rostroventral) part",0.148688,0.145145,0.293833
"Nucleus of the lateral olfactory tract, molecular layer",0.007646999999999999,0.008006,0.015653
Reticular nucleus of the thalamus,0.136421,0.12723199999999998,0.26365299999999997
Anteroventral preoptic nucleus,0.006574,0.00664,0.013214
"Lateral septal nucleus, ventral part",0.045765,0.044939,0.090704
"Nucleus of the lateral olfactory tract, pyramidal layer",0.01064,0.011009,0.021649
"Posterolateral visual area, layer 2/3",0.01396,0.01521,0.02917
Nucleus sagulum,0.008132,0.008310999999999999,0.016443
Anteroventral periventricular nucleus,0.012832999999999999,0.012998,0.025831
"Retrosplenial area, dorsal part, layer 6a",0.059364,0.053165,0.11252899999999999
"Retrosplenial area, lateral agranular part, layer 6b",0.002889,0.002585,0.005474
Barrington's nucleus,0.001255,0.001188,0.002443
"Anteromedial visual area, layer 1",0.011243999999999999,0.010437,0.021681
Suprachiasmatic nucleus,0.005611,0.00566,0.011271
Bed nucleus of the anterior commissure,0.000597,0.000603,0.0012000000000000001
"Orbital area, ventrolateral part, layer 2/3",0.034283,0.035744,0.070027
"Temporal association areas, layer 5",0.067717,0.077482,0.145199
Bed nucleus of the accessory olfactory tract,0.001617,0.0016409999999999999,0.0032579999999999996
"Anterior cingulate area, ventral part, layer 2/3",0.045433,0.043774,0.08920700000000001
Magnocellular nucleus,0.030990999999999998,0.028439,0.05943
stria terminalis,0.025699999999999997,0.025715,0.051414999999999995
"Basolateral amygdalar nucleus, anterior part",0.050266,0.059862,0.110128
"Prelimbic area, layer 2/3",0.028766999999999997,0.029044,0.057811
"Primary visual area, layer 6b",0.010027,0.011458,0.021484999999999997
Magnocellular reticular nucleus,0.056269,0.052008,0.108277
Septofimbrial nucleus,0.042279,0.041007999999999996,0.083287
"Basolateral amygdalar nucleus, posterior part",0.045203,0.045995,0.091198
Midbrain,0.589626,0.605923,1.195549
"Agranular insular area, posterior part, layer 6a",0.032715999999999995,0.040836,0.07355199999999999
Supragenual nucleus,0.001432,0.001344,0.002776
"Primary motor area, Layer 1",0.123898,0.12125,0.24514799999999998
Subgeniculate nucleus,0.0020959999999999998,0.002062,0.004158
Suprageniculate nucleus,0.013052999999999999,0.012721,0.025774
superior cerebelar peduncles,0.038067,0.037135999999999995,0.07520299999999999
"Basomedial amygdalar nucleus, anterior part",0.053083,0.054084,0.107167
"Agranular insular area, dorsal part, layer 2/3",0.074485,0.07135699999999999,0.14584199999999997
"Retrosplenial area, dorsal part, layer 6b",0.002536,0.002159,0.0046949999999999995
Accessory supraoptic group,0.000569,0.000596,0.0011649999999999998
Septohippocampal nucleus,0.002714,0.002708,0.005422
"Basomedial amygdalar nucleus, posterior part",0.045749,0.040234,0.085983
"Perirhinal area, layer 6a",0.004046,0.004222,0.008268000000000001
superior colliculus commissure,0.002239,0.00225,0.004489
Subfornical organ,0.002034,0.002029,0.004063
Substantia innominata,0.261148,0.23666299999999998,0.497811
"Agranular insular area, posterior part, layer 5",0.059723,0.065319,0.125042
Subparaventricular zone,0.009923999999999999,0.010053999999999999,0.019977999999999996
supraoptic commissures,0.0019379999999999998,0.0017879999999999999,0.0037259999999999997
Subceruleus nucleus,0.002353,0.0022099999999999997,0.004562999999999999
Bed nuclei of the stria terminalis,0.10725799999999999,0.10373399999999999,0.21099199999999999
Medulla,0.426544,0.42570399999999997,0.8522479999999999
"Agranular insular area, posterior part, layer 6b",0.0013779999999999999,0.002263,0.0036409999999999997
Preparasubthalamic nucleus,0.001134,0.001004,0.002138
Sublaterodorsal nucleus,0.0042959999999999995,0.0038829999999999997,0.008178999999999999
Mediodorsal nucleus of thalamus,0.143833,0.14657799999999999,0.290411
"Prelimbic area, layer 5",0.067034,0.06762699999999999,0.13466099999999998
Parasubthalamic nucleus,0.015515,0.014858,0.030372999999999997
Submedial nucleus of the thalamus,0.032219,0.033589,0.065808
"Perirhinal area, layer 6b",0.000986,0.001039,0.002025
Infracerebellar nucleus,0.0031409999999999997,0.0031,0.006241
"Substantia nigra, compact part",0.015271,0.015359,0.030629999999999998
"Posterolateral visual area, layer 6a",0.006882,0.007499,0.014381
cuneate fascicle,0.001553,0.001687,0.00324
"Substantia nigra, reticular part",0.11223799999999999,0.106969,0.21920699999999999
Field CA1,0.78737,0.79723,1.5846
Supraoptic nucleus,0.003557,0.003397,0.006954
"Posterolateral visual area, layer 6b",0.000578,0.000583,0.001161
ventral tegmental decussation,0.003884,0.003881,0.007764999999999999
"Anteromedial visual area, layer 4",0.004769,0.004654,0.009423
Medial amygdalar nucleus,0.145809,0.134989,0.280798
"Orbital area, lateral part, layer 2/3",0.04263,0.044038999999999995,0.086669
vestibular nerve,0.013739999999999999,0.012780999999999999,0.026520999999999996
"Subparafascicular nucleus, magnocellular part",0.007918,0.008438,0.016356
"Lateral visual area, layer 1",0.014893,0.015002,0.029894999999999998
"Subparafascicular nucleus, parvicellular part",0.011760999999999999,0.012381,0.024141999999999997
Field CA2,0.039445,0.038931,0.078376
Ectorhinal area/Layer 2/3,0.033864,0.037655,0.071519
medial corticohypothalamic tract,0.000707,0.000692,0.001399
"Spinal nucleus of the trigeminal, caudal part",0.172955,0.183133,0.35608799999999996
"Retrosplenial area, ventral part, layer 2/3",0.071536,0.068783,0.140319
"Anteromedial visual area, layer 5",0.018283999999999998,0.017516999999999998,0.035801
"Retrosplenial area, dorsal part, layer 2/3",0.075775,0.06645999999999999,0.142235
